,origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
436,-367242222#1,-124809328,1.0852104948568972,2.0,1.0,3.0,7.0,22.0,41.0,59.0,75.0,47.0,31.0,353
437,32572650,222477863#1,29.2504938584053,6.0,20.0,47.0,94.0,130.0,157.0,193.0,251.0,361.0,429.0,5001
438,128321241#2,35306130#0,14.20493941799836,1.0,2.0,25.0,100.0,265.0,536.0,719.0,799.0,740.0,613.0,5001
439,27466999#0,209669189#0,1.0544011032976863,2.0,6.0,8.0,19.0,19.0,20.0,22.0,25.0,30.0,16.0,190
440,-283533385#2,572824576#0,24.740483988384003,1.0,0.0,34.0,136.0,326.0,504.0,630.0,686.0,658.0,571.0,5001
441,27621253#2,196147276,5.870211901830492,14.0,44.0,104.0,121.0,210.0,328.0,441.0,559.0,591.0,529.0,5000
442,308811179#1,27797743#4,1.2740886055617109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,164719711#0,190525625,8.719766850413647,1.0,5.0,51.0,182.0,345.0,611.0,722.0,757.0,675.0,551.0,5001
444,46136998#3,27249970#0,0.9306974490077397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
445,27621366,28573808#1,6.050279304731732,7.0,36.0,80.0,122.0,177.0,293.0,456.0,527.0,521.0,528.0,5001
446,43129262,-103271274,1.2197953435556863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
447,27309841#2,-27620893,0.8909106361978472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
448,28005485#1,28326042,1.807478788759576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
449,809107542#6,23951330#0,2.2699807020532305,93.0,465.0,695.0,816.0,729.0,642.0,464.0,318.0,238.0,169.0,4969
450,32601842,27896950,14.946491578660964,128.0,260.0,442.0,593.0,603.0,544.0,490.0,418.0,377.0,314.0,5000
451,-25699672#1,23946408#0,7.424070290197242,4.0,28.0,86.0,220.0,395.0,538.0,642.0,635.0,586.0,491.0,5001
452,237797690#0,-29267812#3,16.554669102099624,1.0,0.0,8.0,75.0,238.0,436.0,634.0,766.0,704.0,636.0,5001
453,27799306,572824576#0,24.844934295613143,1.0,2.0,28.0,155.0,382.0,540.0,642.0,645.0,605.0,555.0,5001
454,32572650,190983364#0,12.20414755930395,118.0,510.0,840.0,792.0,650.0,519.0,390.0,317.0,246.0,176.0,4996
455,24210659#1,76564785,4.625816026481125,22.0,15.0,7.0,5.0,2.0,143.0,585.0,606.0,460.0,270.0,2525
456,-103271284,24391309,1.111419145490383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
457,184793800#0,184839820,9.595484787775325,31.0,130.0,237.0,445.0,741.0,798.0,758.0,643.0,471.0,295.0,4999
458,100877174#0,-24392129#3,8.229154281073466,94.0,187.0,280.0,239.0,224.0,240.0,265.0,317.0,368.0,454.0,5001
459,-29267812#3,-50639430,13.752471223397508,114.0,141.0,135.0,178.0,268.0,275.0,349.0,415.0,457.0,555.0,4985
460,-123974277#4,182783200#1-AddedOnRampEdge,0.8497212367413924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
461,27620698,-60684890#1,1.2836344550602188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
462,-102613786,22762164,1.5732619175353075,14.0,73.0,181.0,311.0,296.0,209.0,120.0,79.0,30.0,10.0,1325
463,128364005,197065741#0,19.16370513174265,1.0,0.0,2.0,19.0,109.0,296.0,492.0,667.0,659.0,630.0,5001
464,-291263469,102613793,8.482798146099512,1.0,8.0,27.0,80.0,155.0,230.0,335.0,376.0,374.0,449.0,5001
465,28769085#1,-27026597#0,13.59728371350525,1.0,4.0,23.0,96.0,323.0,626.0,844.0,846.0,754.0,544.0,5001
466,164719711#0,24210659#1,17.55397883255839,58.0,174.0,279.0,369.0,398.0,422.0,424.0,437.0,448.0,415.0,4995
467,27340254#2,27339246,0.7734540266977121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
468,27421168#2,33560270#1,23.957370019307955,2.0,8.0,62.0,166.0,393.0,608.0,685.0,658.0,591.0,481.0,5001
469,27806541,27858592#0,1.7630080088570066,118.0,189.0,371.0,463.0,535.0,477.0,409.0,304.0,219.0,148.0,3419
470,164719711#11,-25699672#0,2.838608726149256,10.0,49.0,84.0,107.0,133.0,143.0,96.0,56.0,31.0,26.0,743
471,572824576#0,25877237#2,17.561919062729647,88.0,197.0,256.0,325.0,318.0,350.0,414.0,419.0,445.0,462.0,4997
472,32601842,123974277#8,7.365416107749052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
473,164719711#0,128364005,1.558943041087549,3.0,1.0,2.0,2.0,3.0,8.0,5.0,9.0,8.0,1.0,42
474,-128321241#0,-201610347#2,13.896721351915907,1.0,1.0,15.0,58.0,269.0,453.0,660.0,765.0,737.0,645.0,5001
475,23339155#2,49624657#1,13.791047824392722,1.0,4.0,22.0,127.0,338.0,525.0,625.0,665.0,620.0,491.0,5001
476,35427455#3,-27421963#1,1.5508183421054451,104.0,328.0,508.0,715.0,796.0,767.0,630.0,421.0,266.0,161.0,4869
477,30966482,29470677#1,0.9489729860171184,2.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9
478,32601842,128167840#0,10.179414406837006,29.0,94.0,433.0,405.0,484.0,408.0,422.0,362.0,264.0,205.0,3605
479,172283663#0,27569431#0,12.505420474904753,8.0,35.0,95.0,205.0,299.0,367.0,474.0,626.0,672.0,642.0,5001
480,164719711#0,124622281,7.522851873730423,19.0,73.0,129.0,244.0,368.0,417.0,513.0,552.0,500.0,503.0,5001
481,51039563#1,-121962571#15,11.34623007860285,70.0,167.0,413.0,901.0,1194.0,883.0,576.0,319.0,168.0,114.0,4969
482,548344792#0,35302147#1,9.984609815672714,1.0,7.0,62.0,131.0,198.0,276.0,368.0,476.0,478.0,496.0,5001
483,-615138779#4,196279823,5.381142418111562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
484,36912583#4,239517345,1.237222632463064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
485,-103968781,-24391388,14.19076740260472,92.0,120.0,116.0,126.0,168.0,251.0,331.0,479.0,555.0,626.0,4999
486,20869264,27316302,0.5280507705465476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487,128364005,128321248#0,2.790854629484749,9.0,21.0,29.0,43.0,33.0,32.0,44.0,38.0,36.0,22.0,318
488,-49343407#0,-123974277#9,5.086373677504338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489,103271274,227764344,1.1825436880138036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490,681682400,146715457#0,0.5082188402685066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491,121992049,107495327#2,1.1227642244262597,7.0,28.0,41.0,82.0,62.0,59.0,33.0,22.0,21.0,22.0,394
492,27922366,-199407135,2.249825770396532,280.0,774.0,995.0,1230.0,679.0,332.0,152.0,62.0,22.0,3.0,4533
493,122763953#0,-103271284,0.8998850769360673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
494,-126855991,227764344,10.027335907676072,39.0,145.0,147.0,143.0,161.0,172.0,221.0,268.0,291.0,331.0,5001
495,27620559#1,50639429,7.959870394842981,89.0,418.0,964.0,1109.0,973.0,654.0,418.0,180.0,104.0,52.0,4996
496,32572650,50639092,7.338531752529954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
497,24210659#1,108164906,23.688926305917818,1.0,0.0,10.0,88.0,205.0,434.0,570.0,679.0,741.0,665.0,5001
498,-679458127,-25699672#1,16.80688581530018,1.0,0.0,3.0,19.0,71.0,228.0,424.0,626.0,756.0,735.0,5001
499,29298899#0,20573680#0,1.4645610026813085,150.0,512.0,581.0,530.0,489.0,522.0,466.0,365.0,288.0,213.0,4578
500,27876033,-121997933,0.9352948830783332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
501,-28687187,-27347061,6.290085585024065,14.0,123.0,197.0,273.0,399.0,514.0,565.0,500.0,436.0,435.0,5001
502,32572650,203040993#1,17.2034859020362,58.0,256.0,419.0,612.0,729.0,735.0,564.0,427.0,326.0,284.0,5001
503,-51036726,-123974277#9,0.9811648603011754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
504,32572650,128167840#0,10.188905179258107,29.0,99.0,388.0,368.0,458.0,373.0,469.0,367.0,310.0,274.0,3644
505,164719711#0,128364005,1.558943041087549,3.0,1.0,2.0,2.0,3.0,8.0,7.0,9.0,7.0,1.0,43
506,60684890#0,-27620785,1.4151768786421637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
507,23646589#0,-123974277#10,16.004524431605493,2.0,20.0,175.0,422.0,541.0,671.0,653.0,583.0,561.0,469.0,5001
508,227764344,123974277#7,1.028831706191233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
509,665218406#2,128321241#2,14.685760482868352,95.0,122.0,199.0,185.0,233.0,247.0,257.0,308.0,314.0,357.0,4970
510,227764344,-123974278,0.8990809939238047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
511,54688661#2,871202165#0,1.445700606938267,0.0,28.0,95.0,260.0,472.0,511.0,558.0,430.0,285.0,182.0,3067
512,-25774960,29267682#1,11.816062194877432,1.0,0.0,9.0,61.0,163.0,254.0,414.0,470.0,532.0,556.0,5001
513,24210659#1,-47439528#2,23.5361036418978,1.0,0.0,9.0,71.0,215.0,379.0,592.0,682.0,689.0,691.0,5001
514,572824576#0,-27359083#2,26.302325611508813,1.0,1.0,5.0,71.0,178.0,388.0,512.0,632.0,680.0,674.0,5001
515,164719711#0,-179445663,1.0615060240789536,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
516,-23328208,132617724#1,18.745078451102763,1.0,16.0,100.0,288.0,523.0,711.0,830.0,738.0,567.0,440.0,5001
517,-615138779#4,35302147#0-AddedOffRampEdge,17.956687336739357,17.0,49.0,75.0,61.0,99.0,200.0,325.0,490.0,618.0,679.0,5001
518,572824576#0,28581759,3.277099055798589,110.0,603.0,841.0,669.0,347.0,103.0,152.0,195.0,248.0,126.0,3463
519,164719711#11,27898099#1,8.584687210817151,1.0,8.0,47.0,101.0,150.0,247.0,341.0,395.0,423.0,472.0,5001
520,190502846#1,-121906079#2,1.3288376108489317,0.0,6.0,50.0,104.0,237.0,280.0,357.0,317.0,277.0,215.0,2086
521,-184839812#0,99310136#0,13.920545729787172,1.0,7.0,43.0,142.0,338.0,517.0,735.0,909.0,781.0,542.0,5001
522,121997935#0,164719711#12,7.856838723342565,1.0,5.0,69.0,243.0,481.0,717.0,811.0,751.0,630.0,478.0,5001
523,123974277#9,122763953#0,0.8955123508329746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
524,-119227708#4,659556220,4.145116849411763,77.0,178.0,214.0,314.0,406.0,391.0,379.0,397.0,389.0,389.0,4710
525,-24224587#2,-124195103#1,9.343449603171264,11.0,37.0,172.0,267.0,445.0,661.0,769.0,761.0,603.0,468.0,5001
526,-123974277#9,-24391388,0.8906640235422639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
527,-26943108#1,25740216,16.331914119332087,1.0,0.0,3.0,13.0,80.0,216.0,433.0,634.0,698.0,768.0,5001
528,164719711#0,222477736,18.31709136877665,22.0,82.0,148.0,225.0,257.0,270.0,302.0,314.0,324.0,358.0,4996
529,232886171#6,132617717#3,18.95279269350006,4.0,30.0,127.0,309.0,572.0,796.0,828.0,736.0,519.0,397.0,5001
530,27421446#2,680652737,0.7587936357384174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
531,196795239#0,125733977#0,7.002660541213603,4.0,25.0,141.0,262.0,415.0,617.0,714.0,644.0,635.0,489.0,5001
532,30965267,29470677#0,0.6787102729915444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
533,-1122924583#3,184789940,19.42291448324212,1.0,0.0,3.0,22.0,166.0,335.0,605.0,728.0,735.0,647.0,5001
534,167578356#0,192230926,7.004148643717933,2.0,8.0,51.0,133.0,213.0,391.0,448.0,523.0,574.0,511.0,5001
535,60007102,20901242#0,1.3345767900951977,26.0,117.0,373.0,505.0,588.0,660.0,581.0,421.0,340.0,285.0,4322
536,164719711#0,27864958#0,17.289518936380965,1.0,0.0,25.0,97.0,340.0,609.0,759.0,765.0,715.0,527.0,5001
537,122763953#0,123974277#5,1.0078778205438033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
538,546592159#2,-123974278,7.154468181429712,309.0,1368.0,1583.0,978.0,396.0,210.0,63.0,41.0,6.0,1.0,4964
539,24391309,196279823,1.335758240235713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
540,-291263469,212517335,13.74714965794087,92.0,140.0,150.0,170.0,267.0,237.0,282.0,307.0,395.0,430.0,4989
541,-123029722#1,-24392129#3,8.941752556024602,18.0,184.0,386.0,455.0,444.0,415.0,404.0,431.0,450.0,465.0,4993
542,28605420#13,75532188#0,1.5576335290369523,2.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10
543,27620902,123974277#8,7.333856644193051,82.0,515.0,806.0,868.0,725.0,711.0,575.0,343.0,197.0,93.0,4995
544,25699643,-23906724#3,7.562799076319986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
545,-26981266#2,35901186#0,1.1987925204377357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
546,45011093#0,122374404#0,5.701168111102131,61.0,173.0,190.0,252.0,223.0,276.0,289.0,375.0,425.0,457.0,4700
547,157674226#0,-26665010,1.1979318711129197,1.0,2.0,17.0,10.0,8.0,48.0,27.0,30.0,51.0,109.0,559
548,-24391388,50639429,1.0806366100382727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
549,27420527#2,199412756#0,0.9509404064330468,14.0,15.0,43.0,62.0,95.0,77.0,31.0,13.0,2.0,3.0,357
550,125889393,29470677#0,0.5703472708751566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
551,32601842,-156555182,9.902447489116796,23.0,95.0,409.0,355.0,478.0,432.0,440.0,307.0,233.0,183.0,3278
552,112715263#0,50639430,16.166479755963255,1.0,6.0,79.0,216.0,450.0,629.0,652.0,677.0,700.0,542.0,5001
553,212517335,-51036726,1.1177164328801947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
554,-25699679#1,144074555#1,7.053177379161364,9.0,37.0,150.0,258.0,430.0,589.0,643.0,604.0,550.0,457.0,5001
555,27853692#1,51036726,9.489636276457489,96.0,240.0,190.0,174.0,231.0,180.0,186.0,203.0,276.0,286.0,4999
556,27359083#3,572824576#0,25.41777331056267,1.0,1.0,22.0,140.0,277.0,466.0,547.0,641.0,629.0,562.0,5001
557,-27466999#0,27876036,1.0599188362761465,0.0,2.0,6.0,12.0,18.0,19.0,26.0,18.0,23.0,17.0,154
558,164719711#0,27786214#0,3.367118978805249,25.0,133.0,302.0,440.0,562.0,530.0,451.0,343.0,225.0,137.0,3379
559,28324053,379772201,1.4132198989756428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
560,164719711#0,24875210#3,7.977848951941654,23.0,65.0,155.0,273.0,355.0,458.0,598.0,636.0,544.0,503.0,5001
561,22818191,-184817912,11.401495860719354,58.0,113.0,235.0,380.0,574.0,615.0,620.0,662.0,578.0,393.0,4931
562,32601842,203040993#1-AddedOnRampEdge,17.224659023781417,68.0,291.0,438.0,586.0,739.0,710.0,590.0,420.0,312.0,244.0,5001
563,32572650,-514879385,29.321295374036843,8.0,15.0,39.0,88.0,117.0,152.0,191.0,263.0,367.0,450.0,5001
564,-187233993,-27314485,1.2543507134032632,6.0,51.0,208.0,308.0,442.0,407.0,428.0,371.0,270.0,194.0,3071
565,197448006,-514879384#0,18.03890104629564,26.0,82.0,157.0,265.0,288.0,326.0,334.0,348.0,407.0,416.0,4983
566,32572650,27798065#1,11.8641404563126,157.0,497.0,909.0,1139.0,918.0,610.0,330.0,191.0,122.0,62.0,4990
567,25699643,119139806#3,6.387922877641898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
568,51036726,196279823,1.330992000962915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
569,572824576#0,28279589,0.9805285661097628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
570,122539286,-123974277#7,2.427787979990078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
571,-51036726,123974277#5,1.121467650368466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
572,27620999#4,27797743#4,1.17169768371686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
573,164719711#11,-548344792#1,8.929131683568011,1.0,9.0,34.0,115.0,177.0,321.0,349.0,407.0,430.0,464.0,5001
574,27541944#0,-123974277#10,6.94545902225953,210.0,1071.0,1449.0,1076.0,557.0,275.0,127.0,80.0,37.0,23.0,4914
575,43129262,103271274,1.140037195095681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
576,572824576#0,-29267682#0,17.271604501763484,75.0,185.0,242.0,282.0,323.0,292.0,375.0,380.0,393.0,383.0,5000
577,197448006,-128175890,3.685721013256215,1.0,1.0,3.0,0.0,3.0,6.0,25.0,58.0,70.0,123.0,2866
578,197448006,124195094#2,10.909171247078357,11.0,68.0,158.0,282.0,386.0,461.0,537.0,547.0,532.0,442.0,5001
579,-24124313,136065308,1.3950012693853342,38.0,173.0,340.0,508.0,487.0,299.0,140.0,77.0,44.0,21.0,2149
580,122371529#4,35302147#0-AddedOffRampEdge,7.684964239867923,2.0,60.0,177.0,414.0,562.0,617.0,592.0,514.0,486.0,389.0,5000
581,612775345#0,-51036726,8.199789852726788,106.0,147.0,266.0,315.0,276.0,190.0,225.0,226.0,230.0,319.0,5000
582,44626200,38530631#1,13.448831821459311,1.0,4.0,48.0,171.0,382.0,557.0,665.0,617.0,574.0,451.0,5001
583,51036726,123974277#7,0.9920965005857848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
584,27898010#8,168550938#0-AddedOnRampEdge,0.9556009546918592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
585,-1033010509#1,51034423#0,0.9664249363521512,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
586,23915431#3,107495326#3,1.2716248223564557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
587,27876026#0,27875967#1,1.372033248474685,8.0,41.0,103.0,226.0,382.0,407.0,382.0,288.0,174.0,92.0,2205
588,-488010232#1,-526068367#13,1.1229522652333457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
589,51036726,123974277#6,1.0503533054654952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
590,24391309,-103271284,1.0066885686244944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
591,572824576#0,-29267812#3,17.6864072356566,87.0,196.0,256.0,277.0,285.0,324.0,378.0,385.0,411.0,435.0,5000
592,778852387#0,27527593,2.2218838548981203,104.0,344.0,436.0,261.0,161.0,116.0,385.0,540.0,593.0,468.0,4111
593,24210659#1,-29267812#3,17.6864072356566,85.0,198.0,227.0,279.0,319.0,315.0,347.0,337.0,369.0,367.0,4998
594,-27318431,-24391388,8.029269259263499,70.0,159.0,255.0,239.0,176.0,231.0,269.0,285.0,288.0,410.0,5001
595,24186920#2,27136834#0,2.7362179158840294,33.0,310.0,876.0,1001.0,806.0,634.0,401.0,292.0,217.0,157.0,4983
596,137226453#2,203040997#0,0.8766003514008156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
597,-24391309,-123974277#6,1.1299760297000137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
598,103271274,-24391309,1.194023084964042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
599,-161175241,-177923620#0,1.4082183683039535,18.0,122.0,231.0,442.0,538.0,572.0,483.0,348.0,274.0,195.0,3646
600,-28687166#4,27347068,6.804775201201717,6.0,119.0,277.0,365.0,485.0,584.0,492.0,467.0,447.0,353.0,5000
601,164719711#0,124622237,10.74044711138165,2.0,13.0,82.0,197.0,372.0,554.0,619.0,552.0,581.0,465.0,5001
602,164719711#0,23425632,7.410314114658388,27.0,78.0,161.0,260.0,316.0,419.0,524.0,555.0,558.0,551.0,5001
603,-291263469,36912583#0,8.610213084618401,3.0,4.0,36.0,61.0,132.0,228.0,341.0,432.0,467.0,482.0,5001
604,22885521#0,-123974277#4,16.186719027491662,1.0,9.0,81.0,249.0,518.0,605.0,576.0,625.0,633.0,577.0,5001
605,197448006,24210659#1,17.14710286031884,47.0,200.0,350.0,388.0,405.0,424.0,442.0,426.0,413.0,397.0,4940
606,24207458#1,28326042,1.450349098411701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
607,112319557#4,-51036726,9.539450105597387,27.0,128.0,171.0,106.0,174.0,183.0,229.0,294.0,299.0,324.0,5001
608,36806555#4,128321241#0,4.4877217714206,95.0,149.0,238.0,356.0,438.0,541.0,537.0,523.0,528.0,358.0,4984
609,222477863#0,-128321241#0,14.545509891265182,92.0,139.0,200.0,222.0,258.0,267.0,326.0,303.0,351.0,358.0,4980
610,224208832,188516025#0,1.4339920096584815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
611,27896854#1,25877237#2-AddedOnRampEdge,8.727792398944452,1.0,10.0,54.0,116.0,176.0,281.0,329.0,393.0,438.0,470.0,5001
612,26664921#1,62281550#0,2.7201489750576746,40.0,203.0,451.0,607.0,618.0,536.0,369.0,249.0,141.0,61.0,3297
613,-121222227#1,-23646282#1,9.244129126821887,28.0,97.0,267.0,328.0,570.0,743.0,792.0,645.0,497.0,372.0,5001
614,132617723#0,26153682,9.34116796276206,32.0,238.0,576.0,714.0,822.0,669.0,570.0,437.0,300.0,218.0,4820
615,32572650,50639430,7.19489838347695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
616,27333296#0,356860400#8,5.342112137414144,8.0,47.0,121.0,188.0,388.0,516.0,609.0,600.0,558.0,485.0,5000
617,-26827940#5,27035259#0,1.2331462382306984,1.0,1.0,0.0,9.0,6.0,5.0,5.0,0.0,0.0,0.0,27
618,184839812#1,27475426#2,13.794746538945576,1.0,6.0,65.0,205.0,396.0,672.0,832.0,858.0,684.0,522.0,5001
619,32572650,-222477863#1,29.25082795825981,2.0,9.0,47.0,107.0,133.0,152.0,190.0,227.0,315.0,432.0,5001
620,-190525627#2,35302147#0,7.64682161076884,2.0,8.0,129.0,328.0,547.0,649.0,734.0,709.0,582.0,502.0,5001
621,24210584#19,164719711#12,17.728497049922517,47.0,107.0,152.0,195.0,220.0,235.0,226.0,283.0,286.0,308.0,5001
622,197448006,514879384#0,18.04620204336485,31.0,110.0,174.0,269.0,315.0,309.0,320.0,328.0,371.0,385.0,4981
623,-603411412,-27467246#1,2.9277339628103256,75.0,271.0,422.0,490.0,553.0,593.0,487.0,455.0,409.0,395.0,4979
624,-121760891#0,27634908,5.675780913281345,9.0,168.0,633.0,1074.0,1061.0,840.0,612.0,309.0,173.0,76.0,5001
625,-222477863#1,143488753#0,16.694749811052358,1.0,8.0,27.0,96.0,207.0,406.0,501.0,588.0,585.0,531.0,5001
626,-28686528#2,103271284,5.318631069213735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
627,533157557#0,137112602#3,1.25731422897913,18.0,30.0,29.0,27.0,15.0,29.0,38.0,19.0,18.0,11.0,244
628,32601842,-27359167,11.539991943330296,58.0,291.0,552.0,625.0,705.0,681.0,527.0,431.0,264.0,195.0,4548
629,121562754#3,132617719#0,23.676884741799874,1.0,7.0,54.0,216.0,398.0,609.0,711.0,687.0,557.0,448.0,5001
630,78394537,25699682,1.9246192085088567,0.0,0.0,0.0,0.0,29.0,65.0,58.0,92.0,87.0,25.0,359
631,123974277#5,43129262,1.1891161916711614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
632,-28686691#0,-27632778,1.1721916342863932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
633,24040396,185130631,0.5844185157153199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
634,-27808570#1,-152376930#2,1.520026609461169,13.0,21.0,34.0,81.0,98.0,122.0,155.0,176.0,190.0,172.0,1489
635,24210659#1,-157935191#1,6.390182871852781,10.0,214.0,565.0,755.0,847.0,774.0,688.0,513.0,274.0,180.0,4995
636,22818174,39501815,11.421411253218784,59.0,170.0,462.0,970.0,1119.0,906.0,576.0,300.0,158.0,103.0,4979
637,99483139#0,202461352,0.6147561848736439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
638,184508804,27054625#0,9.459208254105468,77.0,195.0,310.0,254.0,317.0,482.0,591.0,632.0,544.0,462.0,4914
639,164719711#0,107478286,10.922199627879367,1.0,29.0,89.0,230.0,390.0,591.0,647.0,587.0,574.0,473.0,5001
640,24210659#1,35302147#1,17.60522528036592,93.0,195.0,264.0,311.0,308.0,338.0,348.0,405.0,476.0,395.0,4993
641,196279823,24391309,1.1965373385265594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
642,-24224587#1,58887809,8.7602045675033,16.0,70.0,187.0,364.0,572.0,742.0,805.0,736.0,584.0,364.0,5001
643,23206898#2,35302147#1,8.927206857299758,90.0,558.0,987.0,1092.0,809.0,485.0,274.0,135.0,62.0,25.0,4542
644,143068509,-144049714#4,1.2920200421203607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
645,982195954#5,196782702,12.852172215683588,11.0,45.0,115.0,174.0,261.0,284.0,319.0,427.0,459.0,634.0,5001
646,197448006,50639430,14.20875413887804,53.0,113.0,165.0,261.0,333.0,376.0,450.0,357.0,336.0,359.0,4844
647,32601842,-497947668,24.18195078353691,6.0,36.0,144.0,286.0,340.0,476.0,558.0,521.0,511.0,437.0,5001
648,32572650,24210659#2,28.58881164782201,10.0,28.0,96.0,203.0,245.0,241.0,279.0,340.0,407.0,478.0,5001
649,28663738,-24242801#0,0.904558228453478,12.0,12.0,38.0,39.0,34.0,31.0,23.0,7.0,0.0,0.0,196
650,27896850#0,26153682,8.850376899286411,1.0,3.0,20.0,86.0,155.0,249.0,332.0,436.0,502.0,546.0,5001
651,32572650,128167840#0,10.188905179258107,31.0,96.0,391.0,371.0,469.0,415.0,459.0,380.0,312.0,228.0,3690
