origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths,theta
27237324,-122372670#2,19.71244601728029,1.0,1.0,7.0,45.0,230.0,658.0,1382.0,2204.0,3031.0,3744.0,5001,0.7501894048144927
28096061,-52031786#4,21.075753738093685,5.0,12.0,56.0,170.0,479.0,964.0,1564.0,2229.0,2869.0,3533.0,5001,0.6316597852606001
28096061,27459190#0,5.5326884667223615,17.0,103.0,317.0,728.0,1403.0,2122.0,2883.0,3502.0,4011.0,4362.0,4959,0.14496961442416664
23914013#3,28676913#0,1.2368773571529434,7.0,28.0,87.0,212.0,373.0,600.0,850.0,1053.0,1165.0,1219.0,1275,0.36443581254900204
-122291185,-143571769#4,6.919867347246849,1.0,16.0,94.0,217.0,450.0,817.0,1388.0,2109.0,2906.0,3559.0,5001,0.40026775039542617
26801007#2,-118569836#4,0.8628843816307902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1310563435411954
-612775345#2,27896854#1,5.324462907730903,8.0,30.0,114.0,289.0,645.0,1104.0,1640.0,2240.0,2873.0,3442.0,5001,0.29130552213245053
463432074#0,209407943,1.5472414659041052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.46949946779676793
26801007#2,-126146476,4.438340988654522,19.0,170.0,573.0,1079.0,1673.0,2330.0,3022.0,3657.0,4127.0,4509.0,5001,0.8215638784787201
28676913#0,24865859#0,2.165950515945245,185.0,781.0,1758.0,2585.0,3181.0,3597.0,3837.0,3958.0,4017.0,4040.0,4054,0.7457836551665878
190502846#3,27374273#1,5.683354377298948,5.0,25.0,120.0,379.0,808.0,1403.0,2117.0,2853.0,3513.0,4049.0,5001,0.3117886380552159
128676656#2,-424551716#3,2.629689045982605,16.0,47.0,124.0,259.0,471.0,820.0,1269.0,1738.0,2310.0,2837.0,4933,0.36390156563203463
22885424#0,128676656#2,3.903377476294509,4.0,55.0,192.0,434.0,766.0,1160.0,1625.0,2118.0,2558.0,3011.0,5001,0.8700929820346011
34491765#0,99440052#0,18.825293203847416,1.0,2.0,32.0,150.0,539.0,1142.0,1833.0,2584.0,3277.0,3887.0,5001,0.7062736608959497
27374273#1,664645393,1.2329244424912122,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0.03486538221332084
24865859#0,49089747#0,1.2905661595563989,2.0,8.0,20.0,35.0,59.0,93.0,128.0,175.0,241.0,306.0,599,0.26064083319248493
-134473594,-424551716#3,4.1812975337801,53.0,264.0,780.0,1480.0,2217.0,2915.0,3559.0,4040.0,4362.0,4617.0,5001,0.7082896850945697
292494318#0,220274291,0.6196235115839396,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5,0.050625793661268424
-103271294#1,99440052#0,16.92816855542017,2.0,7.0,72.0,323.0,843.0,1509.0,2297.0,2992.0,3586.0,4081.0,5001,0.5344358221841418
463432074#0,122185766#0,1.2379908951995044,4.0,47.0,136.0,331.0,517.0,685.0,846.0,967.0,1057.0,1095.0,1129,0.4093665791938797
35306338#1,22885903#1,1.788942693107758,59.0,184.0,463.0,927.0,1423.0,1994.0,2628.0,3099.0,3445.0,3704.0,4130,0.7095113188146988
27931982,142068014#1,7.583857961112141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.20650772325651215
23914013#3,278328412#0,2.179153290329209,1.0,28.0,129.0,402.0,877.0,1442.0,2082.0,2707.0,3188.0,3580.0,4250,0.7243046783266861
-143571769#4,136065305#2,7.529299447655946,1.0,6.0,93.0,333.0,780.0,1443.0,2092.0,2778.0,3373.0,3840.0,5001,0.4635878488126873
23338252#0,22978888#0,2.4114449768283968,133.0,238.0,551.0,964.0,1438.0,1931.0,2461.0,2963.0,3388.0,3780.0,4851,0.98519253425353
23895836#0,22885903#1,1.5618919149764237,14.0,44.0,178.0,440.0,773.0,1223.0,1642.0,2093.0,2510.0,2833.0,3811,0.45652276468188613
-118569836#4,-124046218#1,3.218688194929946,26.0,237.0,803.0,1567.0,2463.0,3245.0,3872.0,4272.0,4539.0,4707.0,4997,0.522749387170772
-94827734#6,225105091#1,1.8081453480122205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.04280964583590635
22989573#0,136065305#2,11.642486536907096,1.0,3.0,59.0,266.0,748.0,1347.0,1978.0,2548.0,3095.0,3592.0,5001,0.809757125003716
22989573#0,27478669#1,11.982111792094438,1.0,8.0,55.0,225.0,609.0,1218.0,1904.0,2633.0,3255.0,3768.0,5001,0.7850544550389948
99440052#0,876031410#0,21.463128896265737,1.0,14.0,84.0,285.0,745.0,1440.0,2249.0,3090.0,3772.0,4298.0,5001,0.7296366174247865
24162878#0,23645960#0,2.7658362669157905,12.0,124.0,364.0,905.0,1653.0,2471.0,3161.0,3804.0,4247.0,4528.0,5000,0.4017584633185176
217582008#5,122599933#2,8.72206051926348,1.0,10.0,49.0,159.0,390.0,768.0,1293.0,1827.0,2433.0,3065.0,5001,0.5608246319008238
1029004063,-143571769#4,11.400761124997526,1.0,2.0,42.0,311.0,959.0,1805.0,2615.0,3302.0,3834.0,4243.0,5001,0.9981164359013988
128648701,26801007#2,4.103300283647264,9.0,154.0,593.0,1209.0,1730.0,2118.0,2511.0,2943.0,3455.0,3961.0,5001,0.9562216397514224
166716866#0,50281042,10.505648716136552,1.0,1.0,27.0,153.0,485.0,1052.0,1796.0,2608.0,3371.0,3952.0,5001,0.9454211171631174
121464271#0,22885424#0,3.98079624334614,11.0,112.0,473.0,1112.0,1827.0,2594.0,3319.0,3906.0,4303.0,4589.0,5000,0.7096235513836872
136065305#2,22943369,2.170272637849895,38.0,295.0,967.0,1937.0,2741.0,3287.0,3581.0,3739.0,3861.0,3959.0,4181,0.12375658902907807
-103271294#1,230519287#4,20.14372508964771,1.0,3.0,21.0,118.0,403.0,994.0,1833.0,2673.0,3341.0,3788.0,5001,0.7590821838394941
105351000,-442245186#0,22.88164506684383,1.0,1.0,5.0,51.0,260.0,700.0,1300.0,1932.0,2555.0,3093.0,5001,0.7379010391853552
35306338#1,232886171#0,2.0285994117851804,119.0,356.0,889.0,1750.0,2681.0,3419.0,3991.0,4336.0,4552.0,4667.0,4747,0.8731651818359695
-118569836#4,-424551716#3,0.7821409886536559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.09832057731707378
-134473594,26592323#0,4.043752898181862,46.0,221.0,604.0,1263.0,2012.0,2723.0,3402.0,3957.0,4361.0,4587.0,5001,0.6603662595495271
-121677309,99440052#0,20.87382956068021,13.0,44.0,144.0,386.0,809.0,1435.0,2068.0,2679.0,3235.0,3700.0,5001,0.6509725592128751
858876401#0,22885424#0,2.4385931203544056,37.0,288.0,704.0,1288.0,2069.0,2788.0,3413.0,3913.0,4315.0,4577.0,4928,0.4046545516421358
144175042#0,23338252#0,2.1059374075627737,147.0,251.0,462.0,789.0,1148.0,1511.0,1912.0,2221.0,2514.0,2776.0,3351,0.607845313551913
28096061,27931982,22.18294210655032,1.0,1.0,10.0,72.0,235.0,551.0,958.0,1508.0,2115.0,2733.0,5001,0.7529222498060715
-118569836#4,128676656#2,1.8098158827240216,3.0,36.0,159.0,321.0,491.0,626.0,775.0,942.0,1159.0,1388.0,2185,0.2655809883149611
232886171#6,28674038#0,1.9146665365960032,52.0,179.0,458.0,848.0,1264.0,1688.0,2168.0,2607.0,3004.0,3333.0,4610,0.6630546188020973
278328412#0,-23800711,1.7236315808969798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.48173109668410324
-201419943#1,-28676357#2,1.4776292434550449,14.0,109.0,350.0,705.0,1128.0,1602.0,2048.0,2364.0,2525.0,2608.0,2636,0.511421900901435
34491765#0,-121677309,19.95411750088064,1.0,1.0,7.0,50.0,181.0,529.0,1016.0,1628.0,2249.0,2817.0,5001,0.6427537798911752
-27635011,-78411474,20.15901114492652,1.0,1.0,20.0,91.0,301.0,624.0,1106.0,1596.0,2236.0,2843.0,5001,0.7497444606320385
27317814,1029004063,3.1276637469720274,0.0,326.0,1539.0,2678.0,3629.0,4242.0,4563.0,4740.0,4799.0,4814.0,4823,0.1501915874221424
128669220#6,124810266#0,7.584178195365825,1.0,18.0,121.0,453.0,1027.0,1782.0,2535.0,3181.0,3692.0,4110.0,5001,0.4803787047766894
23338252#0,26665054#0,1.8371849733452104,158.0,342.0,609.0,1033.0,1466.0,1988.0,2531.0,3021.0,3482.0,3842.0,4648,0.5956974939038159
22885424#0,-4245346#1,3.521008635208952,22.0,137.0,416.0,774.0,1247.0,1713.0,2217.0,2689.0,3144.0,3574.0,4938,0.5429857534130499
110699722,92811445#0,2.493374551372316,32.0,164.0,521.0,1191.0,2001.0,2712.0,3388.0,3924.0,4303.0,4550.0,4927,0.34300591146127085
28117579#1,99440052#0,4.880878574478833,157.0,863.0,1530.0,2151.0,2504.0,2666.0,2735.0,2776.0,2803.0,2819.0,2823,0.14792668135025872
22978888#0,100304834#0,2.2696457363307228,91.0,331.0,680.0,1114.0,1561.0,2071.0,2517.0,3000.0,3408.0,3747.0,4565,0.8422072428688405
166716866#0,-143571769#4,6.53154831841832,3.0,46.0,217.0,645.0,1452.0,2394.0,3263.0,3935.0,4384.0,4652.0,5001,0.4218018061840058
35741203#0,-143571769#4,3.0376682912092217,11.0,51.0,174.0,436.0,882.0,1484.0,2091.0,2582.0,2985.0,3301.0,4033,0.14038531741634086
217582008#5,27374273#1,4.996473458707891,24.0,124.0,304.0,618.0,1042.0,1545.0,2070.0,2598.0,3141.0,3626.0,5001,0.2640426347004921
108327352#0,26665517#0,1.948678326325267,7.0,25.0,288.0,743.0,1150.0,1639.0,2179.0,2624.0,3078.0,3438.0,4332,0.6001642028206163
225105091#1,28096061,5.031423209698807,124.0,449.0,829.0,1312.0,1988.0,2852.0,3718.0,4329.0,4660.0,4777.0,4853,0.1255513587259605
24164250#2,24162878#0,2.269694518552803,120.0,667.0,1477.0,2294.0,3119.0,3730.0,4189.0,4478.0,4646.0,4750.0,4831,0.3020994501874824
181521214,757342085,7.094904877526801,1.0,10.0,123.0,446.0,971.0,1683.0,2475.0,3213.0,3835.0,4258.0,5001,0.4341416737711145
-207814830,-27635011,5.4140387489028345,78.0,398.0,861.0,1361.0,1918.0,2357.0,2731.0,3083.0,3560.0,4018.0,4701,0.13674201363124988
27634237,105351000,25.48835779112468,1.0,1.0,2.0,32.0,165.0,473.0,1009.0,1713.0,2439.0,3175.0,5001,0.9979442983441843
110699722,-134473594,3.909759416548432,19.0,98.0,324.0,886.0,1789.0,2784.0,3667.0,4305.0,4675.0,4883.0,5001,0.8683394238229345
23338252#0,-28676357#2,2.107540101397571,38.0,109.0,285.0,521.0,840.0,1335.0,1845.0,2402.0,2941.0,3449.0,4808,0.8098862697989272
24162878#0,128648701,4.571530455389758,6.0,58.0,217.0,576.0,1165.0,1945.0,2767.0,3464.0,3992.0,4347.0,5001,0.852275155641733
-27671815,-612775345#2,6.308548601675365,3.0,34.0,177.0,495.0,1033.0,1645.0,2233.0,2782.0,3276.0,3690.0,5001,0.3488147838625374
24865859#0,232886171#6,1.8566113567861715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4862224976247929
24164250#2,-4245346#1,4.837489027905513,18.0,135.0,334.0,574.0,843.0,1136.0,1435.0,1708.0,2061.0,2410.0,5001,0.7849514358795585
463432074#0,23590149#0,1.941095493269882,8.0,73.0,186.0,374.0,695.0,1021.0,1358.0,1642.0,1821.0,1926.0,2142,0.5760775411623545
-143571769#4,184817931#0,3.3191070935707154,52.0,259.0,831.0,1620.0,2420.0,3160.0,3840.0,4308.0,4597.0,4781.0,4968,0.1855400992943833
625321643,227764339#0,23.16351539885806,1.0,1.0,13.0,73.0,232.0,506.0,862.0,1400.0,1982.0,2627.0,5001,0.7308543045883112
-122372670#2,-860424997,25.978682157709347,1.0,2.0,18.0,113.0,342.0,782.0,1398.0,2117.0,2799.0,3420.0,5001,0.914439668876732
-122372670#2,27237324,21.100315722769647,1.0,1.0,1.0,26.0,156.0,507.0,1005.0,1722.0,2447.0,3164.0,5001,0.7501894048144927
-52031786#4,-78411474,19.645481566137622,1.0,7.0,65.0,293.0,868.0,1713.0,2649.0,3581.0,4284.0,4682.0,5001,0.9812662941301288
-124046218#1,24162878#0,3.0471377313117425,31.0,165.0,462.0,979.0,1688.0,2422.0,3126.0,3684.0,4126.0,4445.0,4998,0.4623025261051229
24162878#0,95644996#1,3.8251463267593553,11.0,122.0,529.0,1234.0,2040.0,2841.0,3476.0,3992.0,4347.0,4601.0,5001,0.6706096884422655
51081959#0,24164250#2,1.3810076725492046,16.0,38.0,76.0,106.0,171.0,208.0,238.0,265.0,296.0,321.0,339,0.1626888691756273
-94827734#6,-103271294#1,24.84573311273351,1.0,1.0,4.0,16.0,102.0,349.0,805.0,1361.0,2048.0,2678.0,5001,0.8573783090612697
191483812#0,142068014#1,22.977429217689387,1.0,14.0,42.0,101.0,261.0,559.0,1064.0,1715.0,2464.0,3051.0,5001,0.6902028077913315
-603411412,220274291,1.7242254770147758,110.0,533.0,820.0,1183.0,1675.0,2178.0,2559.0,2821.0,3065.0,3226.0,3395,0.2376517820716033
95644996#1,26785991#0,4.188335329244077,48.0,516.0,1587.0,2780.0,3738.0,4355.0,4720.0,4899.0,4958.0,4990.0,5001,0.6659307018524803
142068014#1,-78411474,19.75209928473528,1.0,2.0,4.0,43.0,222.0,652.0,1270.0,2019.0,2768.0,3430.0,5001,0.6534961063281455
202294089#1,122599933#2,2.469522023816712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1483259529669979
-442245186#0,-860424997,2.070447458737754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.039928661893726604
124810266#0,223345795#3,8.058920694728231,19.0,132.0,469.0,965.0,1579.0,2249.0,2890.0,3438.0,3847.0,4160.0,5001,0.4431045294050293
200858515#0,107305183#1,2.431881107733272,44.0,228.0,903.0,1709.0,2484.0,3099.0,3504.0,3826.0,4040.0,4216.0,4556,0.8703735807264896
95644996#1,247815600#0,4.056704898147279,3.0,71.0,417.0,1099.0,2012.0,3018.0,3845.0,4343.0,4667.0,4845.0,5001,0.7243454850445593
-192110350#1,-424551716#3,3.635415043764677,14.0,65.0,171.0,365.0,693.0,1143.0,1717.0,2371.0,3018.0,3579.0,4995,0.5482808693304401
49089747#0,107305183#1,2.2365630286256843,129.0,531.0,1060.0,1690.0,2356.0,2977.0,3531.0,3960.0,4289.0,4509.0,4842,0.8301518875801882
24865859#0,107305183#1,2.90653695058759,21.0,217.0,766.0,1315.0,1865.0,2363.0,2845.0,3299.0,3676.0,4021.0,4767,0.909207279227327
247815600#0,26592323#0,4.334058300009942,13.0,98.0,308.0,589.0,993.0,1438.0,1875.0,2337.0,2833.0,3282.0,5001,0.6908419683096425
128676656#2,-603411412,3.79870444370913,54.0,306.0,743.0,1217.0,1791.0,2425.0,3097.0,3661.0,4106.0,4453.0,4997,0.740266114879296
191483812#0,227764339#0,25.25813637626461,1.0,1.0,15.0,97.0,306.0,689.0,1313.0,2062.0,2792.0,3422.0,5001,0.8109276599186783
51081959#0,81754940,1.7712286955032637,41.0,160.0,296.0,498.0,704.0,913.0,1058.0,1202.0,1312.0,1388.0,1475,0.21040872343413705
24866085#0,100304834#0,1.8858888207994209,88.0,409.0,874.0,1341.0,1813.0,2196.0,2539.0,2867.0,3164.0,3410.0,4019,0.5218418305901961
122185766#0,26665517#0,1.9215292022689487,149.0,649.0,1408.0,2066.0,2655.0,3212.0,3688.0,4063.0,4321.0,4500.0,4748,0.8545728033002638
100304834#0,26665517#0,1.8037176488772104,231.0,846.0,1653.0,2499.0,3219.0,3842.0,4287.0,4569.0,4727.0,4814.0,4897,0.8480568791298928
32819285#0,225105091#1,1.8827093742174383,8.0,40.0,72.0,133.0,189.0,290.0,363.0,443.0,521.0,585.0,598,0.044272219923340524
225105091#1,28117579#1,14.43510766013443,93.0,198.0,342.0,623.0,1060.0,1587.0,2257.0,2850.0,3366.0,3783.0,4970,0.4174495415684236
27478669#1,-143571769#4,1.111966380238529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.05839942885539826
200858515#0,-201419943#1,2.363352207119311,60.0,238.0,684.0,1410.0,2253.0,2985.0,3533.0,3903.0,4138.0,4285.0,4433,0.8674742533064097
202591022#1,-134473594,3.683462570660432,27.0,241.0,733.0,1539.0,2509.0,3409.0,4131.0,4539.0,4823.0,4934.0,5001,0.8490498722366824
22943369,-143571769#4,8.569808982413756,1.0,3.0,17.0,67.0,222.0,564.0,1193.0,2037.0,2870.0,3570.0,5001,0.5873444378417654
99440052#0,105351000,21.485148639844898,1.0,3.0,55.0,282.0,872.0,1779.0,2695.0,3466.0,4115.0,4514.0,5001,0.7803405210006865
-4245346#1,26801007#2,4.151725946143253,11.0,99.0,381.0,868.0,1621.0,2477.0,3331.0,4045.0,4486.0,4747.0,5001,0.7214459093261147
26801007#2,26801069#2,0.5638397757345737,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0.06474331049797882
-164752118,-121677309,23.164795160624514,1.0,1.0,2.0,21.0,128.0,420.0,864.0,1391.0,1990.0,2632.0,5001,0.769441659692055
28677439#0,26801007#2,3.092706911344827,107.0,681.0,1724.0,2875.0,3786.0,4387.0,4699.0,4870.0,4931.0,4963.0,4981,0.5059569346231091
-442245186#0,32819285#0,25.08802898143288,1.0,1.0,8.0,78.0,310.0,795.0,1500.0,2243.0,2944.0,3542.0,5001,0.9971375571907058
24162878#0,26801007#2,1.500352187350673,7.0,34.0,129.0,341.0,689.0,1068.0,1475.0,1838.0,2195.0,2471.0,3004,0.19150320460684456
22801764#5,27374273#1,2.8927242349971336,0.0,0.0,0.0,257.0,1090.0,2342.0,3295.0,3798.0,4073.0,4266.0,4558,0.15496714154848296
24162878#0,22890785#1,3.6062331004470254,8.0,95.0,383.0,994.0,1798.0,2616.0,3341.0,3900.0,4309.0,4615.0,5001,0.6124223661537493
10142191#1,-192110350#1,1.8264680975584977,22.0,162.0,620.0,1173.0,1600.0,1823.0,1910.0,1936.0,1941.0,1943.0,1944,0.2781046689467694
292494318#0,-192110348#2,2.895945186785279,158.0,720.0,1436.0,2271.0,2989.0,3534.0,3921.0,4196.0,4402.0,4556.0,4825,0.4133258677580234
-78411474,227764339#0,17.929004818874862,1.0,2.0,21.0,112.0,333.0,665.0,1091.0,1598.0,2143.0,2752.0,5001,0.5327712542007986
22989573#0,27896854#1,4.571986583133572,26.0,111.0,271.0,541.0,898.0,1301.0,1713.0,2110.0,2507.0,2881.0,4992,0.25008147863265634
247815600#0,81754940,4.6894208799032775,12.0,78.0,292.0,643.0,1105.0,1594.0,2140.0,2648.0,3129.0,3580.0,5001,0.9548641309591678
23895836#0,236894418#0,2.687728399492438,32.0,252.0,765.0,1555.0,2383.0,3096.0,3650.0,4014.0,4240.0,4373.0,4512,0.9776606554388128
199249790,26665054#0,1.6882638368729852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5461151473856918
209407943,22978853,1.624110384374064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5411246155851468
200858512#0,232886171#6,1.5827066319680934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5937527119697954
27237324,32819285#0,20.009524023841664,1.0,1.0,3.0,25.0,140.0,522.0,1162.0,1985.0,2791.0,3510.0,5001,0.7016952927756513
-201419943#1,24865859#0,2.3712838944517043,107.0,500.0,1205.0,1967.0,2655.0,3250.0,3711.0,4054.0,4267.0,4382.0,4506,0.8286405548055724
757342085,22989573#0,6.638727654339923,3.0,32.0,156.0,453.0,1000.0,1623.0,2325.0,2988.0,3569.0,4065.0,5001,0.38408700806951823
28676913#0,232886171#0,1.9339546987983884,261.0,1067.0,2141.0,3116.0,3833.0,4289.0,4498.0,4593.0,4626.0,4642.0,4652,0.6921149889209983
27340399#0,-143571769#4,9.37348343928548,1.0,24.0,208.0,870.0,1944.0,3044.0,3908.0,4493.0,4771.0,4907.0,5001,0.7571882163215804
-164752118,-116574763#7,22.137933635552955,1.0,1.0,2.0,27.0,107.0,428.0,995.0,1660.0,2338.0,2972.0,5001,0.9333796512232416
49089747#0,23895836#0,1.016914830517848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3187161049832279
34860256#0,110699722,4.463381959038837,41.0,250.0,650.0,1170.0,1748.0,2249.0,2668.0,2948.0,3233.0,3524.0,5001,0.8363603079761057
32819285#0,-121677309,5.052736065806516,183.0,869.0,2056.0,3152.0,3788.0,4150.0,4306.0,4379.0,4401.0,4407.0,4410,0.12986855621753335
-143571769#4,113973904,11.852164885919802,1.0,7.0,31.0,144.0,384.0,813.0,1363.0,1935.0,2557.0,3052.0,5001,0.8114380091129851
51081959#0,292494318#0,5.520546101055742,12.0,66.0,212.0,469.0,832.0,1268.0,1755.0,2258.0,2777.0,3265.0,5001,0.9813214431385737
24164250#2,-124046218#1,1.138437218048192,14.0,94.0,134.0,165.0,196.0,219.0,264.0,464.0,655.0,820.0,1148,0.16020307591764038
181521214,27494708#0,6.04421204045271,2.0,38.0,316.0,1114.0,2209.0,3255.0,4027.0,4531.0,4779.0,4916.0,5001,0.3591174163442016
-103271294#1,-122372670#2,23.272776746514072,1.0,1.0,3.0,21.0,117.0,374.0,790.0,1416.0,2099.0,2720.0,5001,0.9929542868593584
26665054#0,26665517#0,0.3095817794718117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.07975916234844727
192076282,22978853,0.9275822954669746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.19450600843427115
23645960#0,-126146476,3.825779063906082,49.0,190.0,394.0,689.0,1087.0,1628.0,2235.0,2874.0,3514.0,4046.0,4986,0.5851744535959177
27374273#1,-612775345#2,2.623248266751087,172.0,536.0,1144.0,1931.0,2785.0,3480.0,4031.0,4406.0,4611.0,4712.0,4805,0.13048186073951373
27478669#1,-612775345#2,12.231612021913978,1.0,2.0,44.0,220.0,677.0,1318.0,2015.0,2727.0,3347.0,3902.0,5001,0.826278498538789
-134473594,247815600#0,3.4222171553738514,0.0,0.0,109.0,611.0,1486.0,2413.0,3258.0,3909.0,4423.0,4735.0,4998,0.6487917721408305
122185766#0,100304834#0,1.1206731887728942,2.0,3.0,3.0,12.0,31.0,35.0,43.0,55.0,64.0,71.0,250,0.2973703175698437
28117579#1,27459190#0,18.663462765827955,1.0,2.0,34.0,240.0,792.0,1710.0,2678.0,3569.0,4207.0,4605.0,5001,0.6879705147185508
217582008#5,-27671815,7.849883536801172,2.0,13.0,53.0,161.0,371.0,652.0,1068.0,1593.0,2156.0,2787.0,5001,0.48237555782351565
27494708#0,22943369,9.704818207762653,1.0,3.0,18.0,95.0,339.0,744.0,1283.0,1905.0,2557.0,3129.0,5001,0.854888198528931
28677439#0,23645960#0,4.6712336922297055,4.0,71.0,361.0,770.0,1330.0,1878.0,2423.0,2879.0,3351.0,3760.0,5001,0.9007813974515289
217582008#5,50281042,11.425950026203957,1.0,2.0,37.0,199.0,581.0,1138.0,1800.0,2540.0,3166.0,3715.0,5001,0.8420623932984761
113973904,35741203#0,13.190031964223545,1.0,5.0,30.0,108.0,288.0,582.0,952.0,1372.0,1828.0,2304.0,5001,0.9518233265293264
50281042,-143571769#4,7.965197324814813,1.0,5.0,20.0,79.0,226.0,591.0,1208.0,1983.0,2856.0,3623.0,5001,0.5236193109791113
200858512#0,28674038#0,0.3189989405826196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.06930190683230196
22978888#0,236894418#0,0.7972565657190812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.20049211848196
24162878#0,184688750,2.426572382450809,119.0,427.0,1134.0,2030.0,2864.0,3485.0,3914.0,4229.0,4441.0,4618.0,4852,0.28284878158830196
220274291,23645960#0,4.723352126292562,6.0,102.0,403.0,920.0,1484.0,2069.0,2598.0,3068.0,3496.0,3887.0,5000,0.7695993544931797
27494708#0,-143571769#4,4.37475027862842,23.0,311.0,1085.0,2054.0,2993.0,3733.0,4212.0,4510.0,4679.0,4817.0,4953,0.2675437606871656
-116574763#7,227764339#0,22.28639463356738,1.0,1.0,23.0,107.0,304.0,681.0,1243.0,1969.0,2688.0,3300.0,5001,0.743021113673459
51081959#0,128648701,4.676729125551293,12.0,77.0,251.0,508.0,849.0,1274.0,1801.0,2369.0,2937.0,3494.0,5000,0.712864574629878
184817931#0,50281042,6.140775103554088,39.0,123.0,302.0,710.0,1236.0,1927.0,2701.0,3426.0,3955.0,4344.0,5001,0.3380792116847281
27374273#1,113973904,1.795018110634692,64.0,290.0,727.0,1175.0,1655.0,2128.0,2493.0,2754.0,2891.0,2981.0,3059,0.08692292130991942
23895836#0,23914013#3,1.214968176421094,3.0,5.0,8.0,11.0,25.0,70.0,126.0,225.0,383.0,507.0,1279,0.3232725708268429
99440052#0,27459190#0,21.29541110633781,1.0,1.0,25.0,201.0,633.0,1402.0,2343.0,3212.0,3931.0,4438.0,5001,0.8358971960688095
23914013#3,23338252#0,1.6721232331521387,20.0,114.0,376.0,784.0,1282.0,1857.0,2327.0,2664.0,2831.0,2922.0,2977,0.5312965681235204
23914013#3,126432001#2,0.4102993361898682,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4,0.08421720506360848
113973904,136065305#2,11.144425660826734,1.0,2.0,37.0,173.0,447.0,913.0,1503.0,2181.0,2765.0,3271.0,5001,0.7249741420743275
27896854#1,-26944473#4,11.219910466760036,1.0,3.0,27.0,144.0,477.0,1015.0,1662.0,2365.0,3019.0,3581.0,5001,0.7927818620467514
28674038#0,232886171#0,1.8305192563813144,116.0,906.0,2169.0,3229.0,3839.0,4163.0,4293.0,4336.0,4355.0,4360.0,4360,0.7389334770897183
184817931#0,757342085,8.733842988676432,1.0,8.0,47.0,212.0,561.0,1008.0,1531.0,2093.0,2598.0,3055.0,5001,0.5281081174084618
10142191#1,34860256#0,1.3280002699805422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.17002450842726105
35741203#0,22989573#0,13.0012311090211,2.0,8.0,41.0,137.0,337.0,661.0,1114.0,1632.0,2183.0,2725.0,5001,0.8670403435999378
181521214,202294089#1,9.065866090452202,2.0,10.0,82.0,350.0,834.0,1440.0,2118.0,2820.0,3450.0,3929.0,5001,0.5649574637527298
100304834#0,236894418#0,1.8751163266093465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6417151243868806
107305183#1,23914013#3,1.7109335331262372,3.0,16.0,101.0,314.0,706.0,1205.0,1749.0,2238.0,2612.0,2952.0,3815,0.5278594366097411
27317814,190502846#3,4.953148390562455,10.0,57.0,167.0,403.0,769.0,1288.0,1949.0,2613.0,3231.0,3779.0,5001,0.26511968430877053
209407943,463432074#0,1.4649423004766688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.46949946779676793
24162878#0,128676656#2,2.295622552971383,43.0,142.0,328.0,706.0,1230.0,1802.0,2473.0,3030.0,3494.0,3865.0,4657,0.3260278493806102
