origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths,theta
7980203#0,-374801261#1,1.6619015952947422,104.0,507.0,1426.0,2754.0,4431.0,6303.0,8175.0,9821.0,11062.0,11957.0,13476,0.20506213446600663
263347690#0,265517063#0,8.075047948959753,5.0,144.0,671.0,1756.0,3412.0,5454.0,7775.0,9947.0,11832.0,13133.0,15001,0.443224829159937
53821087#0,-24599250#1,2.773660549543455,0.0,0.0,0.0,0.0,39.0,634.0,2178.0,4214.0,6274.0,8245.0,14930,0.1336708490347329
23729246#0,-160615594#1,1.6194980467432247,32.0,160.0,292.0,456.0,600.0,823.0,1172.0,1614.0,2019.0,2297.0,2589,0.47093706688216697
263676503#0,265517063#0,10.25200150842704,1.0,23.0,311.0,1418.0,3677.0,6358.0,9118.0,11298.0,12931.0,13956.0,15001,0.9414931276762707
277216237,-117421469#1,0.5187763259853834,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5,0.04410953281967672
168553861#0,272661730#0,1.9151964040204985,148.0,541.0,1182.0,2094.0,3293.0,4486.0,5842.0,7207.0,8351.0,9182.0,10676,0.7675418943285195
-52045188#2,190906549#0,19.18138652547483,1.0,1.0,13.0,158.0,805.0,2211.0,4347.0,6760.0,9113.0,11124.0,15001,0.8322235095237076
-160615594#1,168773907#0,1.888318798641172,102.0,359.0,763.0,1269.0,1940.0,2430.0,2695.0,2887.0,3003.0,3043.0,3060,0.5327608896524161
286583306#0,4858693#0,2.5557916349435144,198.0,1379.0,3175.0,5347.0,7638.0,9623.0,11081.0,12135.0,12882.0,13338.0,13760,0.7606679298813188
279394415#0,270668145#0,4.388422535358007,17.0,127.0,432.0,1094.0,2339.0,4105.0,6294.0,8622.0,10626.0,12169.0,15001,0.8750158270038042
-926309945,-24599250#1,14.153006077157604,1.0,1.0,19.0,154.0,612.0,1506.0,2660.0,4117.0,5657.0,7251.0,15001,0.9601463782145739
264325836#0,277216237,5.6959693027715375,22.0,198.0,819.0,1968.0,3460.0,5041.0,6458.0,7708.0,8782.0,9633.0,15001,0.878962818621654
274794949,168734385#0,2.037845400967511,0.0,0.0,19.0,799.0,2614.0,4855.0,7408.0,9686.0,11321.0,12334.0,14039,0.708654447414544
188280037#0,279394415#0,3.299291448700792,14.0,224.0,950.0,2274.0,4073.0,6166.0,8261.0,10228.0,11934.0,13228.0,15000,0.5175892821690149
23118985#0,23634535#0,5.901379828128128,2.0,35.0,283.0,942.0,2124.0,4038.0,6464.0,8993.0,11120.0,12671.0,15001,0.30433413541209486
-267683121#2,-264517782#1,1.2162573838706063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.06721859923350541
-5110309#2,204049387#0,1.9159530827175184,235.0,1533.0,3390.0,5232.0,7111.0,8989.0,10288.0,11073.0,11407.0,11576.0,11676,0.5385224731738425
266384990,23275822#0,12.37456818449144,1.0,2.0,71.0,485.0,1723.0,3730.0,6038.0,8256.0,10096.0,11560.0,15001,0.8991543367576655
204049387#0,182821974,2.089435614891706,119.0,472.0,1115.0,2167.0,3417.0,4857.0,6160.0,7238.0,8002.0,8463.0,9198,0.8592407208955636
26702701#0,-5110309#2,2.504074445363792,203.0,982.0,2572.0,4723.0,6670.0,8182.0,9090.0,9593.0,9860.0,9998.0,10166,0.8359618631348715
-52045188#2,-201671810#0,21.70010569529573,1.0,1.0,18.0,199.0,841.0,2324.0,4406.0,6778.0,9069.0,10986.0,15001,0.8783492039866951
8154591#0,-117421469#1,1.7492004758215762,70.0,468.0,1936.0,4259.0,6661.0,8783.0,10341.0,11279.0,11787.0,12182.0,13598,0.2163728975685883
285197074#0,272661730#0,1.6818622440049065,27.0,45.0,106.0,235.0,378.0,567.0,857.0,1160.0,1473.0,1750.0,2265,0.513014336212368
-5110309#2,168734385#0,1.9435545525136664,33.0,748.0,2701.0,5055.0,7415.0,9450.0,10944.0,12019.0,12765.0,13304.0,14088,0.6184495113829083
-397316553#1,263676503#0,10.109146322962928,1.0,3.0,45.0,240.0,771.0,1758.0,3264.0,5111.0,7218.0,9218.0,15001,0.9910526914688182
272654787#0,164070452#0,1.7082759629107098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5380000209653305
274794949,997690719,2.4283924473291325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9813629892551327
273260698#0,172927150#0,2.1371140287473684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9259732993099455
273260698#0,27938300#0,1.3103260777661478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3234064439140379
24389793#0,263676503#0,5.807107715568907,1.0,5.0,56.0,304.0,892.0,1964.0,3608.0,5639.0,7857.0,9988.0,15001,0.33464227637545846
378108605,-52045188#2,21.646461991465102,1.0,1.0,20.0,186.0,876.0,2522.0,4959.0,7723.0,10110.0,11930.0,15001,0.9299454609102485
24389793#0,275262133,12.404907806315675,1.0,3.0,77.0,430.0,1178.0,2250.0,3698.0,5195.0,6820.0,8395.0,15001,0.7886422992272322
-160615594#1,183217909#0,1.742666573531403,27.0,245.0,1015.0,2151.0,3218.0,3964.0,4463.0,4846.0,5079.0,5184.0,5258,0.5746437955377682
277216237,270668145#0,4.874050618841085,8.0,98.0,349.0,841.0,1770.0,3077.0,4717.0,6486.0,8379.0,10185.0,15001,0.8215724515913171
23249319#0,-164940304#1,3.271212349354818,36.0,250.0,854.0,2022.0,3799.0,6052.0,8396.0,10426.0,12024.0,13147.0,15001,0.5064969228551488
-24599250#1,-140425776,0.9488482483896366,1.0,1.0,4.0,4.0,6.0,6.0,12.0,12.0,12.0,12.0,12,0.045675969401496395
-23820762#2,279394415#0,4.205329438797623,28.0,272.0,988.0,2274.0,4012.0,5940.0,7845.0,9523.0,11014.0,12229.0,15000,0.6928928060891262
23249319#0,-183474089#1,4.171110482587464,55.0,381.0,1152.0,2423.0,4135.0,5959.0,7785.0,9431.0,10820.0,12014.0,15001,0.6353010095544563
168553861#0,264526650#0,2.410177350535243,122.0,678.0,1411.0,2132.0,2900.0,4006.0,5519.0,7094.0,8174.0,8842.0,9966,0.7575671874383136
378108605,-891352731,22.578603616922667,1.0,2.0,28.0,348.0,1562.0,3816.0,6492.0,9001.0,11008.0,12547.0,15001,0.997238836909332
264566222,252418522#0,2.979529397841602,107.0,401.0,1045.0,2012.0,3515.0,5438.0,7483.0,9505.0,11131.0,12401.0,14981,0.4083197937118645
264526650#0,43061361,2.679826193900533,90.0,355.0,743.0,1539.0,2652.0,4468.0,6552.0,8179.0,9430.0,10382.0,11994,0.9744487765495118
-23729238#2,400738632#0,1.007265287482284,6.0,12.0,23.0,39.0,50.0,63.0,77.0,85.0,98.0,111.0,145,0.1980528268501127
275262133,231090808#0,0.9759566042609302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.042833323617554396
24233256#0,23963458#0,12.723237413807947,1.0,2.0,18.0,158.0,632.0,1837.0,3668.0,5860.0,8047.0,10012.0,15001,0.947067523954311
270442487#0,23429698#0,5.680209398376831,1.0,13.0,72.0,294.0,756.0,1565.0,2788.0,4412.0,6230.0,8008.0,15001,0.3558202831147931
183217909#0,274794949,2.463309750388966,449.0,1631.0,2922.0,4512.0,6111.0,7738.0,9167.0,10152.0,10838.0,11265.0,11749,0.9361468610979977
252418522#0,184791186#0,5.10766807493872,32.0,311.0,965.0,1977.0,3180.0,4530.0,5979.0,7337.0,8649.0,9925.0,15000,0.7579886200785821
848208117#0,270442487#0,6.915209123268888,2.0,25.0,179.0,652.0,1832.0,3694.0,6110.0,8553.0,10753.0,12353.0,15000,0.3917893166404546
264566222,264325836#0,1.5835546642448612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.2020407455391038
-264517782#1,45326754,9.944588013792794,2.0,41.0,347.0,1216.0,2759.0,4745.0,6965.0,8990.0,10689.0,12024.0,15001,0.6008541786983504
338297366#0,-273827183,8.565647112230216,146.0,1276.0,3377.0,6239.0,9032.0,11284.0,12837.0,13821.0,14386.0,14681.0,14963,0.2087475898311897
-93470258#6,48957531#0,5.348632542856598,220.0,926.0,1781.0,3059.0,4599.0,6290.0,8011.0,9654.0,11038.0,12101.0,13807,0.11482172086858644
47333234#3,49810378#3,17.681724442481148,1.0,1.0,22.0,181.0,765.0,2084.0,4220.0,6888.0,9578.0,11768.0,15001,0.5444787171781265
-267683121#2,266384990,9.641788577599112,1.0,1.0,11.0,95.0,480.0,1312.0,2655.0,4390.0,6160.0,8007.0,15001,0.5932532839866616
273260698#0,400738632#0,1.6211227952765552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5047773897875816
41898159#0,23429698#0,10.343129270334224,1.0,6.0,40.0,219.0,718.0,1466.0,2369.0,3422.0,4678.0,6037.0,15001,0.7108585872879714
286583306#0,7980623#0,1.2599267871028936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3634667341348356
272654787#0,274977514#0,1.2330616032453892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4085053459211601
286801529#0,-164940304#1,0.9979047170119052,5.0,9.0,15.0,52.0,83.0,103.0,132.0,190.0,282.0,374.0,871,0.11950280311663752
7980623#0,400738632#0,1.988198225518471,307.0,1489.0,3721.0,6722.0,8929.0,10096.0,11021.0,11855.0,12445.0,12647.0,12747,0.6544881967551281
848208117#0,-267683121#2,11.529964171645084,1.0,2.0,76.0,615.0,1720.0,3435.0,5506.0,7645.0,9560.0,11216.0,15001,0.8857417841672373
274794949,-40012050#1,2.392887582187812,28.0,320.0,1080.0,1922.0,2761.0,4192.0,5848.0,7370.0,8782.0,10132.0,13052,0.9240339998788624
270668145#0,273644584#0,4.739701467420373,47.0,376.0,1151.0,2483.0,4253.0,6353.0,8423.0,10283.0,11812.0,12936.0,15001,0.9333458479385504
183217909#0,274977514#0,2.6276671220570647,112.0,391.0,813.0,1721.0,2727.0,3690.0,5160.0,6677.0,8025.0,9044.0,10553,0.9318423855136956
-891352731,48957531#0,11.173799290241268,1.0,66.0,398.0,1260.0,2769.0,4800.0,7034.0,9377.0,11275.0,12635.0,15001,0.28287976562569805
-926309945,-264517782#1,11.138529213259064,1.0,1.0,81.0,393.0,1168.0,2293.0,3510.0,4710.0,5925.0,7156.0,15001,0.7313828656365309
1009239804,275262133,8.84064840568873,2.0,18.0,99.0,377.0,965.0,1813.0,2886.0,3989.0,5177.0,6464.0,15001,0.5271760081717044
264526650#0,-160615594#1,2.008409505915705,8.0,88.0,286.0,673.0,1309.0,2125.0,3081.0,3945.0,4639.0,5195.0,5757,0.6839821995449982
24692888#0,-926309945,10.191951774501998,1.0,35.0,219.0,670.0,1618.0,2983.0,4656.0,6644.0,8655.0,10459.0,15001,0.6410271425245142
-5110309#2,23729246#0,2.7882705126702696,94.0,524.0,1177.0,2309.0,4000.0,6152.0,8103.0,9921.0,11322.0,12412.0,14208,0.9226450684740323
274977514#0,272651839#0,1.999239794606296,6.0,17.0,79.0,188.0,344.0,521.0,738.0,968.0,1244.0,1567.0,5986,0.5553405683359527
274977514#0,7980623#0,2.034314616439356,0.0,302.0,1646.0,4131.0,6794.0,9083.0,10696.0,11854.0,12661.0,13323.0,14519,0.6365067093091727
266478003#0,44937066#0,5.370128021109565,7.0,58.0,199.0,516.0,948.0,1571.0,2444.0,3325.0,4377.0,5586.0,15001,0.8752301556265396
267716685#0,-374801261#1,3.5201873164046726,75.0,634.0,1804.0,3453.0,5553.0,7779.0,9868.0,11555.0,12787.0,13748.0,15001,0.5415462603755876
24492702#0,164070452#0,1.296713958825521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3529806959410456
263676503#0,-926309945,8.427278652915646,1.0,22.0,206.0,836.0,2144.0,4059.0,6163.0,8278.0,10147.0,11608.0,15001,0.5037628095563701
4017878#0,44937066#0,0.9068738151344752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.11259554070358992
49810378#3,671578063,13.90727195958664,1.0,60.0,442.0,1292.0,2603.0,4335.0,6367.0,8562.0,10621.0,12292.0,15001,0.3812995107431579
168734385#0,273260698#0,2.0772841258962527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.780871398174355
-93470258#6,378108605,23.59624175145065,1.0,1.0,50.0,529.0,1870.0,4011.0,6401.0,8558.0,10315.0,11716.0,15001,0.8347031183335605
27938300#0,204049387#0,1.4901139545791795,4.0,36.0,96.0,218.0,464.0,758.0,1078.0,1370.0,1582.0,1699.0,1814,0.3775379160512515
-24599250#1,23429698#0,7.222076010193755,6.0,81.0,311.0,697.0,1270.0,2068.0,3106.0,4324.0,5697.0,7060.0,15001,0.37938434132737947
-397316553#1,23963458#0,10.479733452254097,1.0,10.0,131.0,750.0,2374.0,4671.0,7168.0,9507.0,11407.0,12642.0,15001,0.760551240657586
-183474089#1,267716685#0,2.827207670659108,56.0,578.0,2061.0,4493.0,7078.0,9692.0,11816.0,13282.0,14149.0,14616.0,14986,0.4097552718877337
264325836#0,4017878#0,5.643551648341354,20.0,179.0,761.0,1807.0,3263.0,4969.0,6657.0,8150.0,9443.0,10616.0,15001,0.8471830744687916
-40012050#1,-160615594#1,1.946876436400797,88.0,466.0,1152.0,2217.0,3221.0,4042.0,4597.0,5126.0,5606.0,6082.0,6970,0.7144629345609081
273909489#0,171826000,0.6048715786135748,4.0,5.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8,0.08590277474437401
264338797#0,-23820762#2,1.733051907518341,3.0,56.0,209.0,1035.0,2313.0,3646.0,4781.0,5819.0,6871.0,7973.0,11561,0.2013144367039229
378108605,-43079541#5,12.371575040500405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3772051415059288
286583306#0,273260698#0,2.496634410323935,370.0,925.0,1780.0,2948.0,4045.0,5044.0,6003.0,7089.0,8211.0,9290.0,12308,0.7957988524078741
23118985#0,848208117#0,12.301970433170371,1.0,8.0,97.0,481.0,1325.0,2689.0,4496.0,6451.0,8413.0,10237.0,15001,0.7515202173608291
183876914#0,-160615594#1,2.045256657834833,13.0,141.0,561.0,1824.0,3130.0,3945.0,4556.0,4998.0,5315.0,5509.0,5647,0.8291510023046142
4858693#0,-40012050#1,1.933484423446168,18.0,213.0,863.0,1112.0,1589.0,2245.0,3100.0,4075.0,4886.0,5393.0,6190,0.5527177329278661
-24599250#1,-267683121#2,4.931200594100842,40.0,500.0,1718.0,3734.0,6502.0,9497.0,11958.0,13475.0,14314.0,14704.0,15001,0.24125215691538995
45326754,263676503#0,6.945403087343137,1.0,5.0,38.0,194.0,569.0,1393.0,2738.0,4533.0,6649.0,8683.0,15001,0.37323412261818956
37063199#0,-23729238#2,1.8302915448555688,123.0,359.0,657.0,1055.0,1748.0,2743.0,3896.0,4895.0,5634.0,6037.0,6396,0.5583176935643165
263347690#0,41898159#0,13.293189987316522,1.0,7.0,128.0,685.0,1896.0,3647.0,5649.0,7582.0,9300.0,10795.0,15001,0.8305658404499127
-306799128,44937066#0,3.666887129270442,32.0,296.0,1159.0,2679.0,4570.0,6501.0,8395.0,10007.0,11347.0,12404.0,14997,0.5681064769912315
-183474089#1,171826000,1.91020428141082,106.0,787.0,2629.0,5041.0,7504.0,9794.0,11453.0,12617.0,13264.0,13660.0,14035,0.2631450785437584
264526650#0,204049387#0,1.1448626361767236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3062482752207098
47333234#3,378108605,19.81158903084484,73.0,206.0,436.0,816.0,1498.0,2586.0,3984.0,5632.0,7471.0,9264.0,14994,0.5987608954151623
168773906#0,400738632#0,2.49055111222433,171.0,1106.0,2861.0,4828.0,6658.0,8185.0,9288.0,10161.0,10761.0,11202.0,11826,0.7842336658192888
44937066#0,23249319#0,4.523402725696807,17.0,134.0,473.0,1001.0,1825.0,2859.0,4008.0,5229.0,6587.0,8032.0,15000,0.6801505771669079
-926309945,263676503#0,8.622046501364675,1.0,12.0,85.0,364.0,1028.0,2134.0,3616.0,5362.0,7152.0,8848.0,15001,0.5037628095563701
168734365#0,273644584#0,1.920136349513255,166.0,687.0,1465.0,2193.0,2888.0,3613.0,4235.0,4677.0,5112.0,5435.0,5950,0.29417869897977084
-891352731,22958746,9.652501853362114,4.0,17.0,140.0,429.0,982.0,1681.0,2588.0,3596.0,4629.0,5671.0,15001,0.29759032852442824
48957531#0,-218777681#1,21.33679477777088,1.0,2.0,14.0,110.0,538.0,1536.0,3258.0,5326.0,7613.0,9659.0,15001,0.6533252768872873
275262133,23963458#0,11.450171226681364,1.0,3.0,46.0,358.0,1107.0,2270.0,3697.0,5166.0,6675.0,7997.0,15001,0.7023960907253702
-264517782#1,-267683121#2,1.2021476277538043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.06721859923350541
164070452#0,272651839#0,2.387768209221538,7.0,62.0,184.0,445.0,1266.0,2738.0,4200.0,5459.0,6467.0,7383.0,10584,0.6848352433801231
190906549#0,-201671810#0,9.452773094438127,975.0,2911.0,4993.0,7520.0,9761.0,11321.0,12212.0,12735.0,12965.0,13048.0,13102,0.2894272864895976
264526650#0,37063199#0,1.784285494288491,5.0,45.0,167.0,386.0,655.0,944.0,1270.0,1559.0,1824.0,2029.0,2475,0.5392086078179572
264325836#0,275209595#0,4.879992075488356,10.0,140.0,662.0,1766.0,3240.0,4809.0,6361.0,7808.0,9289.0,10616.0,15001,0.7956071554158285
272654787#0,168773907#0,1.5488920885432933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.44775241662503984
8154591#0,-164940304#1,4.735491317146105,25.0,235.0,967.0,2598.0,5043.0,7663.0,10228.0,12286.0,13616.0,14389.0,15001,0.99301913381548
204049387#0,272661730#0,1.9239391829649788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7811391934538766
270442487#0,202050743,5.31427395079557,251.0,1443.0,3083.0,4709.0,6198.0,7476.0,8570.0,9565.0,10470.0,11332.0,14181,0.25842060688616886
247982359#1,43061361,0.534971036868085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.12279098330035375
45326754,-271462291#2,10.498970113550325,1.0,46.0,410.0,1339.0,2729.0,4409.0,6125.0,7775.0,9324.0,10633.0,15001,0.7065650618719497
45326754,-926309945,2.598945143533117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.13052868693818065
-891352731,-43079541#5,17.986303007349843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6255560215847431
45326754,23118985#0,13.95706115581061,1.0,1.0,10.0,95.0,487.0,1444.0,2955.0,4790.0,6674.0,8461.0,15001,0.9691892235962105
24359728,23634535#0,8.059403198166986,2.0,27.0,118.0,418.0,1121.0,2266.0,3809.0,5507.0,7199.0,8857.0,15001,0.4953912799053364
265517063#0,24389793#0,9.196014966209388,2.0,165.0,1423.0,4118.0,7187.0,9851.0,11862.0,13271.0,14154.0,14597.0,15001,0.6068508513008121
7980623#0,4858693#0,1.3790762708718602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.39720119574648327
264338797#0,4017878#0,5.204339424947845,24.0,219.0,716.0,1671.0,2931.0,4400.0,6035.0,7610.0,9049.0,10385.0,15001,0.7632103466372201
270668145#0,264325836#0,2.304248445164086,66.0,554.0,1731.0,3653.0,5983.0,8297.0,10302.0,11835.0,12992.0,13766.0,14922,0.29946472978702926
164070452#0,23729246#0,2.86238470579144,97.0,503.0,1002.0,1402.0,1995.0,2639.0,3473.0,4518.0,5691.0,6991.0,14070,0.9060544391251262
231090808#0,1009239804,9.52469842419935,3.0,23.0,165.0,620.0,1547.0,2917.0,4419.0,6071.0,7698.0,9195.0,15001,0.5700093317892589
286603676#0,43061361,2.680159341212991,196.0,681.0,1678.0,3409.0,5591.0,7935.0,9741.0,10953.0,11737.0,12244.0,13167,0.8775322793831203
30644507#0,-374801261#1,4.651262710082732,39.0,474.0,1645.0,3355.0,5330.0,7388.0,9308.0,10884.0,12054.0,12939.0,15000,0.7459064482799528
182821974,164070452#0,2.3081213741744504,184.0,1316.0,3371.0,5503.0,7278.0,8775.0,10030.0,10976.0,11546.0,11862.0,12305,0.7735372983314354
264526650#0,41773063#0,1.1512151500669827,1.0,2.0,2.0,3.0,5.0,6.0,6.0,7.0,9.0,11.0,24,0.2924168350767505
273644584#0,264325836#0,4.13297499239332,44.0,308.0,1008.0,2137.0,3467.0,4894.0,6478.0,7991.0,9471.0,10811.0,15001,0.633881118151521
272651839#0,168734385#0,1.945339228091496,63.0,768.0,2796.0,4984.0,6492.0,7327.0,7918.0,8557.0,9046.0,9363.0,9765,0.8680157376378101
266478003#0,279394415#0,4.319620144899919,48.0,381.0,1242.0,2683.0,4632.0,6743.0,8708.0,10332.0,11699.0,12788.0,15001,0.7405423264178539
168734365#0,28683825#0,3.7280907618168455,111.0,628.0,2026.0,4338.0,6937.0,9346.0,11264.0,12640.0,13613.0,14211.0,15001,0.7735679609953987
240289096,264338797#0,2.7742395094048464,140.0,926.0,2505.0,4636.0,6818.0,8614.0,10023.0,11218.0,12080.0,12718.0,14214,0.4171305958383828
28683825#0,266478003#0,2.103717189885099,98.0,690.0,1771.0,3292.0,4838.0,6512.0,8215.0,9711.0,11025.0,11939.0,13584,0.26887431262256944
247982359#1,286603676#0,2.448428370705671,214.0,934.0,1884.0,2930.0,3911.0,4680.0,5816.0,7150.0,8545.0,9716.0,12402,0.9996767373164955
279394415#0,-183474089#1,2.914642656610165,93.0,673.0,1889.0,3880.0,6408.0,8808.0,10660.0,11999.0,12863.0,13500.0,14982,0.42907708556805824
997690719,273260698#0,2.422147256588952,100.0,237.0,426.0,823.0,1403.0,2292.0,3490.0,4776.0,5986.0,6981.0,10084,0.9464200599850572
-267683121#2,23429698#0,2.4523091197307885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1381321844119896
8154591#0,264325836#0,4.864643683620527,18.0,151.0,662.0,1887.0,3979.0,6534.0,9159.0,11451.0,12987.0,13980.0,15001,0.8605547509900809
49810378#3,-218777681#1,7.340385458040109,9.0,82.0,336.0,978.0,2104.0,3554.0,5104.0,6635.0,8049.0,9392.0,15001,0.22996706175897236
1009239804,231090808#0,9.536160017685765,2.0,17.0,85.0,341.0,854.0,1669.0,2717.0,3938.0,5285.0,6671.0,15001,0.5700093317892589
183876914#0,164070452#0,0.9820115254733291,1.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,7.0,9.0,10,0.2061425083119075
43061361,37063199#0,1.6531883799215883,5.0,11.0,32.0,66.0,158.0,253.0,412.0,642.0,867.0,1093.0,1809,0.48634261563253095
37063199#0,-40012050#1,2.0392216698912,68.0,598.0,1847.0,3601.0,5565.0,7192.0,8543.0,9399.0,9933.0,10274.0,10749,0.8592365262879491
173087862#0,8154591#0,4.912032746825434,32.0,316.0,954.0,1848.0,3140.0,4563.0,6190.0,7672.0,9082.0,10447.0,15001,0.7826604638708738
53821087#0,41898159#0,12.867724546957552,1.0,1.0,32.0,186.0,701.0,1677.0,3130.0,4770.0,6670.0,8411.0,15001,0.9565720795806181
-374801261#1,273644584#0,4.401806813120768,83.0,384.0,1055.0,2018.0,3258.0,4747.0,6468.0,8204.0,9744.0,11108.0,14997,0.6779514031033668
-267683121#2,41898159#0,11.894678949539047,1.0,1.0,34.0,255.0,912.0,2076.0,3709.0,5719.0,7722.0,9674.0,15001,0.848990771699961
-140425776,24692888#0,5.561401649196271,8.0,51.0,197.0,529.0,1233.0,2188.0,3493.0,4973.0,6646.0,8319.0,15001,0.27344326628856286
23118985#0,24359728,11.77222251434342,1.0,1.0,15.0,144.0,549.0,1500.0,2874.0,4448.0,6094.0,7787.0,15001,0.7997254153174314
4017878#0,252418522#0,5.500380609292028,31.0,239.0,745.0,1449.0,2509.0,3742.0,5204.0,6825.0,8400.0,9892.0,15001,0.946537877358448
45326754,-264517782#1,10.01460281376525,1.0,1.0,42.0,210.0,721.0,1701.0,3111.0,4789.0,6453.0,8056.0,15001,0.6008541786983504
-374801261#1,252418522#0,1.5251984445080375,10.0,83.0,319.0,920.0,2049.0,3391.0,4620.0,5611.0,6242.0,6661.0,7170,0.16220876322091504
53821087#0,-271462291#2,8.024632096450544,3.0,32.0,176.0,676.0,1655.0,3244.0,5311.0,7663.0,9842.0,11709.0,15001,0.5177808523155376
-374801261#1,8154591#0,4.99902537577028,26.0,295.0,932.0,1959.0,3207.0,4590.0,6094.0,7581.0,8994.0,10266.0,15001,0.8164844660382352
47333234#3,-201671810#0,21.39046693558144,116.0,239.0,452.0,816.0,1450.0,2501.0,3869.0,5367.0,6922.0,8531.0,14989,0.6503571523387154
-24599250#1,265517063#0,9.128443177983442,5.0,95.0,695.0,2223.0,4647.0,7411.0,9816.0,11716.0,13048.0,13898.0,15001,0.5224160600946735
8154591#0,23249319#0,3.2632498870709328,134.0,595.0,1267.0,2111.0,3103.0,4301.0,5610.0,7078.0,8599.0,10145.0,14955,0.5004839433293702
202050743,24692888#0,11.033827465569043,1.0,25.0,227.0,885.0,2076.0,3739.0,5515.0,7260.0,8830.0,10239.0,15001,0.6872555329815989
172927150#0,264526650#0,2.116028161926003,61.0,573.0,1837.0,3488.0,4985.0,6075.0,6718.0,7213.0,7515.0,7679.0,7891,0.5312772145653659
26702701#0,273260698#0,2.297649538490243,156.0,366.0,724.0,1248.0,1975.0,2780.0,3642.0,4617.0,5543.0,6454.0,11091,0.6735399763434248
-164940304#1,-183706085#2,4.124514863691555,212.0,750.0,1591.0,2679.0,4044.0,5536.0,7065.0,8383.0,9581.0,10599.0,14914,0.6095997251014811
279394415#0,184791186#0,3.0941071849004493,89.0,646.0,2058.0,4361.0,6943.0,9343.0,11372.0,12754.0,13664.0,14262.0,14987,0.46018123453188237
-164940304#1,252418522#0,2.6429820651544427,308.0,1048.0,2324.0,4199.0,6458.0,8683.0,10684.0,12179.0,13227.0,13959.0,14954,0.35270516336719887
168734385#0,27938300#0,1.6793513877469053,0.0,0.0,0.0,0.0,5.0,45.0,236.0,795.0,1636.0,2406.0,3299,0.45746495426031714
274977514#0,-23729238#2,2.692192116564872,23.0,117.0,299.0,585.0,1135.0,1983.0,3090.0,4211.0,5133.0,5868.0,12921,0.907057920785812
400738632#0,27938300#0,2.4234567946959427,930.0,3994.0,7860.0,10680.0,12002.0,12657.0,12955.0,13124.0,13218.0,13258.0,13281,0.8281838337016193
202050743,-926309945,1.159599308269849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.04622839045708475
-306799128,270668145#0,1.4113694542086854,16.0,31.0,59.0,120.0,233.0,437.0,766.0,1099.0,1547.0,1939.0,5606,0.17265017804935767
575296778#2,-52045188#2,4.854167258751222,60.0,380.0,1126.0,2260.0,3483.0,4701.0,5796.0,7097.0,8460.0,9978.0,14993,0.15236141844874346
23963458#0,-265317023#2,4.0147251633489125,207.0,1875.0,5277.0,8754.0,11368.0,12855.0,13668.0,14010.0,14156.0,14215.0,14275,0.17572479210036487
-24599250#1,1009239804,10.23613449702242,1.0,14.0,129.0,682.0,1980.0,3748.0,5717.0,7471.0,9109.0,10603.0,15001,0.6092667975489866
