origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
60710001#5,-27636812#0,6.295370347042034,6.0,164.0,715.0,1620.0,2880.0,4382.0,6062.0,7782.0,9428.0,10838.0,14995
237856224#1,28039863,1.4443645590404108,2.0,2.0,5.0,9.0,10.0,10.0,11.0,12.0,12.0,15.0,20
111834163,60684890#0,1.34175637432821,2.0,6.0,11.0,21.0,37.0,61.0,97.0,142.0,195.0,238.0,281
113881047,-92216693,1.491422862044044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
103271274,-24391309,1.194023084964042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-63019613#1,-103968781,11.313529548513406,1.0,8.0,67.0,238.0,615.0,1231.0,2037.0,3134.0,4338.0,5678.0,15001
-51036726,-103271274,1.194023084964042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32572650,27897990#7,15.004896116554578,306.0,977.0,2016.0,3447.0,5178.0,6887.0,8365.0,9699.0,10898.0,11988.0,15001
26827919,-107807144#2,2.2076707310624784,31.0,130.0,391.0,818.0,1275.0,1780.0,2235.0,2618.0,2828.0,2899.0,2923
22884908#0,-382416777#1,13.04628471896041,1.0,5.0,78.0,402.0,1134.0,2274.0,3675.0,5167.0,6714.0,8178.0,15001
164719711#0,-27875972,10.177217196370998,1.0,8.0,62.0,181.0,435.0,935.0,1638.0,2575.0,3725.0,5170.0,15001
42955937,26153682,17.51852861265014,32.0,222.0,444.0,643.0,899.0,1468.0,2461.0,3917.0,5731.0,7810.0,15001
-123974277#5,-51036726,1.103983730126035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32601842,123964317#1,17.845159493467435,262.0,1168.0,2325.0,3917.0,5912.0,7779.0,9345.0,10601.0,11563.0,12293.0,15001
123974277#9,51036726,0.9811648603011754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-122104114#5,227764344,8.19829667252594,79.0,467.0,1242.0,2252.0,3334.0,4539.0,5895.0,7196.0,8461.0,9644.0,14472
112163340#0,-121909177#1,9.266739215801968,39.0,171.0,472.0,1000.0,1710.0,2502.0,3391.0,4453.0,5596.0,6829.0,15001
32572650,27798062#1,12.09205212162442,263.0,1182.0,3019.0,5568.0,8436.0,10728.0,12296.0,13424.0,14112.0,14510.0,14931
-28279821#4,-27569431#0,4.759347444083764,147.0,360.0,1007.0,1745.0,2609.0,3432.0,4381.0,5532.0,6586.0,7545.0,13327
204782842#2,128321248#0,16.665743505997504,1.0,1.0,4.0,50.0,243.0,813.0,2042.0,3810.0,5927.0,8034.0,15001
28749869#0,124643470,17.213535612364844,3.0,26.0,98.0,325.0,789.0,1660.0,2894.0,4428.0,6049.0,7701.0,15001
27621299,-302569446#1,1.088270581297471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
478446663,680253983#1,3.291198503905163,76.0,212.0,478.0,839.0,1278.0,1793.0,2448.0,3130.0,3818.0,4452.0,6663
302898148#0,160334594#0,0.496731022336939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
96898371,128175889#0,6.410862487218689,3.0,18.0,95.0,278.0,741.0,1552.0,2727.0,4024.0,5642.0,7276.0,15000
-169026063#3,27776882#1,2.1404637005397795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
123974277#8,-24391388,0.9555695136446832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
120514952#0,142038163#1,13.467947750157595,1.0,5.0,54.0,342.0,1146.0,2341.0,3823.0,5390.0,6908.0,8257.0,15001
29470677#1,-30965265#0,0.6519122264524667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27333427,-196147276,5.405199593534976,27.0,114.0,269.0,516.0,796.0,1162.0,1797.0,2701.0,3839.0,5150.0,14993
32572650,232427898,12.520268621681414,264.0,1455.0,3649.0,6033.0,8085.0,9450.0,10641.0,11594.0,12341.0,12868.0,14984
50638995,-123974277#6,2.449124075408264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
60433260#0,27333296#0,1.50405490193322,9.0,33.0,82.0,199.0,403.0,661.0,936.0,1198.0,1414.0,1589.0,2504
997114669#1,23482094#1,1.9264220234105165,30.0,158.0,372.0,866.0,1400.0,1923.0,2471.0,3090.0,3814.0,4421.0,7888
-762014800#1,27083804,2.5847465759057475,5.0,96.0,684.0,2073.0,3816.0,5785.0,7770.0,9590.0,11106.0,12230.0,14287
25740216,27612696#0,4.351350434022484,90.0,346.0,1080.0,2209.0,3693.0,5794.0,8089.0,10108.0,11650.0,12767.0,14460
197448006,24210659#1,17.14710286031884,65.0,667.0,1732.0,2963.0,4138.0,5348.0,6560.0,7756.0,8930.0,10122.0,14648
-27347077,180549889,1.0445363309752365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
164719711#0,185130663#0,10.177217196370998,2.0,15.0,58.0,210.0,500.0,967.0,1592.0,2470.0,3568.0,4854.0,15001
95340422,196919117,0.6886646079181772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24210659#1,76564785,4.625816026481125,28.0,44.0,63.0,67.0,70.0,238.0,1255.0,2623.0,3965.0,4962.0,7073
100877174#0,24391309,8.386505158938418,149.0,474.0,971.0,1424.0,1860.0,2330.0,2911.0,3586.0,4418.0,5462.0,15000
24210659#1,-291263469,16.99699238234029,191.0,724.0,1386.0,2137.0,2973.0,3884.0,4869.0,5898.0,6982.0,8079.0,14926
-22897852#3,36912583#6,8.49749108395008,8.0,41.0,158.0,453.0,979.0,1871.0,3023.0,4521.0,6192.0,7955.0,15001
26827918,-48585814#1,2.042344086078637,14.0,58.0,221.0,490.0,874.0,1301.0,1650.0,2066.0,2348.0,2485.0,2545
197448006,24040425,10.235219008879865,1.0,43.0,154.0,390.0,763.0,1314.0,2134.0,3183.0,4407.0,5776.0,15001
-23901444,233019085#0,9.241630142131363,312.0,1084.0,2543.0,4089.0,5688.0,7514.0,9161.0,10552.0,11726.0,12750.0,14796
27798062#1,572824576#0,24.553029857163747,1.0,5.0,73.0,428.0,1340.0,2732.0,4422.0,6227.0,8015.0,9623.0,15001
121906066#0,-51036726,8.773246012523193,23.0,288.0,1085.0,2135.0,3234.0,4447.0,5637.0,6886.0,8288.0,9761.0,14928
27458888#1,27207444#0,0.8244501523291093,1.0,1.0,1.0,3.0,5.0,5.0,9.0,9.0,10.0,10.0,10
23551750#2,35302147#1,12.55963955865518,1.0,9.0,65.0,313.0,766.0,1465.0,2356.0,3416.0,4784.0,6209.0,15001
119227708#0,128321247,4.3454545354893,85.0,340.0,691.0,1175.0,1798.0,2563.0,3821.0,5327.0,6483.0,7448.0,14258
28686528#0,-29267682#1,17.588073612545294,29.0,204.0,444.0,645.0,891.0,1320.0,2104.0,3401.0,5161.0,7133.0,15001
-28136281#1,-197202693,11.751789372169563,34.0,199.0,557.0,1266.0,2283.0,3523.0,4952.0,6445.0,8076.0,9643.0,15000
237797690#0,35302147#0,16.20477719041832,1.0,2.0,19.0,140.0,558.0,1344.0,2571.0,4107.0,5728.0,7513.0,15001
24210659#1,209059664#1,3.202869162595119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32601842,123974277#8,7.365416107749052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
124809328,148276366,5.215277229622486,17.0,138.0,584.0,1438.0,2648.0,4136.0,5778.0,7471.0,9087.0,10474.0,14999
-177923620#0,1071661236#0,2.3377796621924296,93.0,764.0,2013.0,3508.0,5267.0,6851.0,8058.0,9101.0,9814.0,10352.0,12242
572824576#0,-231632444#6,3.083566528588132,230.0,2360.0,4932.0,5766.0,5884.0,6461.0,7737.0,8789.0,9044.0,9083.0,9083
222227759,-196122886,14.031801168564712,1.0,9.0,72.0,393.0,1181.0,2486.0,3992.0,5614.0,7069.0,8453.0,15001
-28279821#4,-197202693,5.056670731872067,228.0,586.0,1160.0,1861.0,2660.0,3519.0,4444.0,5534.0,6617.0,7564.0,14107
-28686528#2,25877237#2-AddedOnRampEdge,17.93235257475799,36.0,194.0,387.0,577.0,801.0,1237.0,2043.0,3291.0,4874.0,6694.0,15001
184767411#0,212517335,2.3246009777380485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
478446663,-28006882#4,3.796324996872516,96.0,630.0,1636.0,2769.0,4040.0,5566.0,7056.0,8341.0,9203.0,9856.0,11102
49578297,184817916,11.359986795804453,213.0,575.0,1257.0,2480.0,4321.0,6267.0,8200.0,9856.0,11133.0,12100.0,14530
572824576#0,-681048739,2.978745407598727,116.0,1120.0,3231.0,5240.0,6187.0,6501.0,6900.0,7748.0,8803.0,9554.0,9908
32601842,-156555182,9.902447489116796,25.0,159.0,940.0,1668.0,2622.0,3732.0,4961.0,5971.0,6781.0,7532.0,9724
8043279#0,121909177#1,8.907374312712165,64.0,246.0,606.0,1232.0,2162.0,3125.0,4112.0,5178.0,6269.0,7419.0,14998
24210584#18,128321262#0,14.52802856377152,277.0,640.0,1234.0,1796.0,2443.0,3092.0,3858.0,4719.0,5642.0,6526.0,14826
93997049,-366644067,1.8424365336678397,37.0,274.0,913.0,1518.0,1759.0,1903.0,2015.0,2356.0,2789.0,3142.0,4483
32601842,-283533385#2,12.150340757204596,294.0,1299.0,3299.0,6356.0,9263.0,11312.0,12705.0,13665.0,14239.0,14571.0,14905
-123974277#6,43129262,1.066569651713876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-28039967#1,-50640017,10.378697356729292,41.0,290.0,590.0,878.0,1222.0,1614.0,2118.0,2760.0,3485.0,4300.0,15000
164719711#0,97177661#0,3.955968447324977,23.0,126.0,461.0,1021.0,1856.0,2731.0,3841.0,5140.0,6359.0,7455.0,11689
121992059#2,26945023#7,1.0966125156480335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26786413#1,23899192#3,1.1903535490126642,8.0,33.0,69.0,139.0,261.0,415.0,634.0,887.0,1134.0,1414.0,1905
-28686528#0,103271274,5.344514375215232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48024565#0,27776874#5,1.7373529532624896,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
32601842,163252192#0,17.167803736089674,361.0,1239.0,2433.0,4018.0,5707.0,7402.0,8931.0,10158.0,11237.0,12061.0,14997
143920935#1,128364005,17.469384075522292,23.0,110.0,279.0,446.0,673.0,1061.0,1708.0,2776.0,4237.0,6028.0,15001
-29471633#1,-30966482,0.7993335475455007,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
43129262,-123974277#8,1.028831706191233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27797966#2,48741059#0,2.2769973076578043,23.0,126.0,343.0,732.0,1192.0,1769.0,2521.0,3357.0,4207.0,5078.0,10017
48198623#1,196279823,7.981374516113444,287.0,1576.0,3794.0,6331.0,8614.0,10686.0,12340.0,13472.0,14216.0,14614.0,14929
32601842,-27359167,11.539991943330296,76.0,644.0,2130.0,3992.0,6036.0,8038.0,9690.0,10907.0,11776.0,12388.0,13182
-1122924583#3,194712760#2,8.510198509910877,3.0,30.0,108.0,317.0,686.0,1297.0,2045.0,2979.0,4128.0,5414.0,15001
164719711#0,26800859#0,17.19474579347257,1.0,2.0,20.0,172.0,662.0,1643.0,3158.0,4898.0,6794.0,8445.0,15001
-27620985#3,-27333296#0,1.0964452993918423,4.0,6.0,10.0,20.0,45.0,77.0,124.0,176.0,233.0,289.0,360
32572650,27923465#0,12.131646930698924,327.0,1817.0,4160.0,6015.0,7387.0,8442.0,9372.0,10306.0,11143.0,11828.0,14579
83487027#0,23482094#1,1.5058779587609772,4.0,9.0,17.0,25.0,29.0,52.0,92.0,181.0,315.0,468.0,3296
197448006,27082120#0,19.62368961826533,1.0,6.0,44.0,219.0,627.0,1482.0,2811.0,4425.0,6226.0,8045.0,15001
51247874#2,-384765280,0.8285277431565031,4.0,9.0,12.0,15.0,16.0,20.0,23.0,26.0,29.0,30.0,30
-212517335,51036726,1.066569651713876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27333125#2,-200621448,5.73930597011973,18.0,243.0,1049.0,2349.0,3897.0,5495.0,6941.0,8225.0,9532.0,10767.0,15001
572824576#0,-1002137871#2,2.9159671968696115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
232183095,125889401,19.027887647430934,1.0,59.0,324.0,1008.0,2130.0,3878.0,5967.0,7988.0,9705.0,11135.0,15001
32572650,128167840#0,10.188905179258107,33.0,150.0,891.0,1652.0,2587.0,3642.0,4892.0,6076.0,7029.0,7953.0,10812
-101204227,27137033#2,2.5264534328115715,543.0,3089.0,6394.0,9273.0,11403.0,12844.0,13587.0,13981.0,14139.0,14194.0,14213
164719711#0,83336783#0,18.24760772289879,52.0,277.0,749.0,1455.0,2264.0,3091.0,3923.0,4796.0,5731.0,6718.0,14989
-615138779#2,197448013,18.08203157382436,45.0,187.0,374.0,586.0,856.0,1313.0,2119.0,3339.0,4982.0,6890.0,15001
197448006,37943416,7.456145417755253,145.0,569.0,1190.0,2092.0,3163.0,4436.0,5925.0,7344.0,8666.0,9973.0,14989
-167578356#6,-27786759#3,6.6954191288289655,1.0,23.0,133.0,415.0,874.0,1646.0,2586.0,3877.0,5256.0,6777.0,15000
277614795#0,-184839820,9.599701597010462,137.0,661.0,1345.0,2372.0,3991.0,5940.0,7874.0,9723.0,11286.0,12565.0,14968
39358963,49655010#1,8.826610220020989,440.0,1293.0,3047.0,4858.0,6610.0,8341.0,9887.0,11212.0,12265.0,13110.0,14794
164719711#0,128364005,1.558943041087549,3.0,4.0,6.0,8.0,11.0,19.0,24.0,33.0,39.0,40.0,40
164719711#0,35125787#0,11.013384553032104,4.0,40.0,218.0,656.0,1466.0,2674.0,4076.0,5684.0,7150.0,8588.0,15001
22989384#1,366644065#1,2.3556211870467165,180.0,1392.0,3494.0,5785.0,7722.0,9356.0,10619.0,11651.0,12358.0,12844.0,13867
-123974278,-24392129#3,1.119633211591072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23463107#2,121906997#3-AddedOffRampEdge,1.5141784948547738,0.0,0.0,0.0,0.0,0.0,18.0,229.0,751.0,1449.0,2586.0,8739
197448006,665218406#2,17.60844105627086,82.0,434.0,1053.0,1825.0,2741.0,3748.0,4707.0,5680.0,6791.0,7900.0,14844
164719711#0,123974277#6,13.654209501826772,279.0,689.0,1148.0,1812.0,2899.0,4022.0,5267.0,6555.0,7776.0,8918.0,14908
-126855991,-50640019,10.340109340918348,51.0,315.0,619.0,944.0,1273.0,1623.0,2076.0,2624.0,3306.0,4101.0,15000
24210659#1,188066222#0,5.002263531848815,21.0,37.0,53.0,53.0,57.0,61.0,186.0,577.0,1029.0,1548.0,10275
23578476#0,125889393,18.76146659005335,3.0,110.0,449.0,1194.0,2499.0,4296.0,6183.0,8033.0,9698.0,11042.0,15001
-28686753,-207814830,0.8601995750408263,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
197448006,148634412,3.545785395956253,1.0,2.0,2.0,2.0,2.0,5.0,22.0,51.0,100.0,196.0,8803
24210659#1,48863077#6,2.8753240749090048,55.0,662.0,2149.0,3874.0,5187.0,5991.0,6408.0,6752.0,7268.0,7987.0,9874
992198618,-123974277#6,7.554808200754012,394.0,2623.0,6310.0,9635.0,11586.0,12735.0,13440.0,13885.0,14184.0,14361.0,14619
-27797966#2,48520548#2,3.1327092816751434,34.0,244.0,697.0,1240.0,1859.0,2532.0,3241.0,4008.0,4890.0,5824.0,12978
164719711#0,-103968781,1.5767540148660055,3.0,4.0,4.0,4.0,4.0,9.0,15.0,21.0,22.0,22.0,22
-126855990#4,24391309,10.005515151422602,53.0,287.0,573.0,852.0,1190.0,1583.0,2075.0,2687.0,3473.0,4275.0,15001
906605906,27858599#0,1.5156118691353613,10.0,48.0,176.0,440.0,874.0,1421.0,1984.0,2414.0,2703.0,2953.0,4949
26827932,48149015#2,2.64320145847282,61.0,316.0,811.0,1313.0,1840.0,2205.0,2329.0,2352.0,2352.0,2352.0,2352
28686528#0,-179445663,17.588073612545294,33.0,227.0,445.0,678.0,933.0,1373.0,2207.0,3550.0,5223.0,7215.0,15001
-59740773#2,29267682#1,17.503491666505774,35.0,184.0,441.0,625.0,831.0,1244.0,2088.0,3365.0,5075.0,6947.0,15001
24210584#18,128321248#0,14.609817857250864,223.0,510.0,1002.0,1572.0,2143.0,2804.0,3613.0,4499.0,5451.0,6506.0,14869
132617723#1,29470677#0,0.7993335475455007,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
197448006,50639429,14.258032562117943,81.0,322.0,695.0,1346.0,2094.0,3038.0,4306.0,5577.0,6668.0,7795.0,14199
27799413#0,48927524#13,2.500947166138343,37.0,160.0,428.0,996.0,1823.0,2873.0,4145.0,5470.0,6853.0,8168.0,11411
-22897852#3,29249458,8.680819390239321,4.0,34.0,152.0,438.0,988.0,1778.0,2928.0,4377.0,6069.0,7877.0,15001
197448006,-247680448,17.05802981269518,1.0,6.0,62.0,339.0,921.0,1951.0,3354.0,4999.0,6770.0,8436.0,15001
218720707#3,23951330#0,2.243046238607936,89.0,975.0,3001.0,5188.0,6944.0,8452.0,9794.0,10828.0,11606.0,12231.0,14719
-291263469,50639430,13.919815344006247,181.0,486.0,801.0,1177.0,1764.0,2446.0,3279.0,4260.0,5329.0,6569.0,14903
45011093#0,-625165571#3,5.521425989870916,229.0,576.0,1048.0,1803.0,2491.0,3114.0,3889.0,4797.0,5815.0,7053.0,14311
32572650,124198512,23.86866647534157,26.0,140.0,599.0,1459.0,2512.0,3771.0,5088.0,6443.0,7775.0,9012.0,15000
26663846,26828035#5,0.5838861202637139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24210659#1,35302147#1,17.60522528036592,235.0,804.0,1558.0,2374.0,3254.0,4253.0,5361.0,6589.0,7869.0,9094.0,14939
122104114#12,-24391309,8.536659913852656,32.0,356.0,1261.0,2424.0,3646.0,4906.0,6153.0,7463.0,8737.0,10138.0,14909
30018582,-96000346,0.8047719370133695,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3
220272844,25584739#0,1.5993116882251703,11.0,77.0,483.0,1197.0,2339.0,3421.0,4593.0,5614.0,6548.0,7432.0,10157
164719711#0,102159446#0,10.830429684076618,7.0,55.0,246.0,679.0,1497.0,2707.0,4193.0,5716.0,7258.0,8724.0,15001
-27720828#0,659556219,4.76497409547639,108.0,401.0,877.0,1704.0,3116.0,4682.0,6333.0,7814.0,9095.0,10318.0,14980
-29470677#0,202613739#0,0.6948350707689064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25699710#1,166652993#2,13.924424222858478,1.0,2.0,30.0,181.0,700.0,1763.0,3519.0,5627.0,7698.0,9554.0,15001
27285800#2,-76142705,0.6073606187366528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
197448006,-572824576#1,17.555037136101195,94.0,722.0,1889.0,3175.0,4407.0,5670.0,6930.0,8232.0,9421.0,10604.0,14693
-167578356#5,137110198#0,7.410897586771002,5.0,21.0,136.0,428.0,943.0,1719.0,2779.0,3992.0,5441.0,6865.0,15001
197448006,27922885#1,8.998581224806388,1.0,41.0,192.0,559.0,1284.0,2327.0,3670.0,5293.0,7008.0,8578.0,15001
-169004167#0,27198356#0,1.054387677033504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
681564952,128321241#2,3.802459572161424,111.0,346.0,751.0,1274.0,1862.0,2574.0,3372.0,4333.0,5357.0,6278.0,14249
20871114#0,165905671,0.7761503353399491,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
23944884#2,29267682#1,16.013567316577575,1.0,1.0,14.0,97.0,453.0,1243.0,2544.0,4141.0,6093.0,8001.0,15001
197448006,24210584#17,18.005350032000287,74.0,383.0,929.0,1677.0,2513.0,3425.0,4359.0,5220.0,6219.0,7235.0,14905
105003377,232427894,0.9230605631972584,2.0,4.0,6.0,9.0,12.0,20.0,26.0,31.0,42.0,48.0,81
32601842,151402287#11,29.63042244769233,5.0,28.0,97.0,453.0,1296.0,2682.0,4547.0,6457.0,8225.0,9675.0,15001
100968568,-190525548,13.717229033140114,1.0,18.0,117.0,470.0,1156.0,2445.0,4278.0,6548.0,8742.0,10664.0,15001
-184767414#1,39501814,11.536361956635083,101.0,587.0,1302.0,2667.0,4589.0,6489.0,8339.0,9933.0,11381.0,12523.0,14785
97727115#0,190509866#0,1.2835486647544787,30.0,270.0,1032.0,2318.0,3919.0,5631.0,6986.0,8009.0,8694.0,9182.0,9779
23339155#2,159046150,13.9241320308629,1.0,2.0,48.0,343.0,1094.0,2437.0,4118.0,5971.0,7675.0,9346.0,15001
27621253#2,-356367823#3,5.916925296368391,10.0,94.0,411.0,1006.0,1947.0,3242.0,4901.0,6622.0,8283.0,9839.0,14991
132617728#0,29267682#2,9.27333712923039,142.0,916.0,2319.0,4135.0,6071.0,7866.0,9322.0,10557.0,11544.0,12282.0,13839
1087639904#1,28326201,1.4423169848159243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26947021,23946422#0,10.999653758589076,1.0,1.0,10.0,107.0,490.0,1323.0,2578.0,4096.0,5757.0,7376.0,15001
203041000#0,29267682#1,5.331416169948852,82.0,348.0,977.0,1986.0,3428.0,5028.0,6880.0,8651.0,10341.0,11704.0,14965
26945515#0,26945006#0,1.604596976702913,3.0,41.0,210.0,602.0,1241.0,2122.0,3037.0,3815.0,4526.0,5070.0,6834
-39585334#4,25699696#1,1.9136413581984693,1.0,2.0,4.0,7.0,22.0,32.0,35.0,35.0,35.0,35.0,35
27853650,182783200#1-AddedOnRampEdge,10.006248327105553,63.0,313.0,595.0,926.0,1331.0,1767.0,2289.0,3008.0,3767.0,4661.0,14999
30018460,48391048#0,1.170942784598271,53.0,244.0,736.0,1443.0,2289.0,3214.0,4157.0,4961.0,5705.0,6282.0,7561
223153151#1,-31870361#1,1.5003827368500138,2.0,2.0,4.0,9.0,11.0,13.0,19.0,24.0,24.0,26.0,28
572824576#0,184510490#0,23.899297959818757,1.0,2.0,36.0,282.0,865.0,1928.0,3398.0,5162.0,7077.0,8990.0,15001
27620999#2,27797743#4,1.2675277835484615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32601842,24875992#0,17.191967016969173,386.0,1267.0,2349.0,3738.0,5373.0,7083.0,8554.0,9909.0,10995.0,11935.0,15000
29470677#1,-30965253#5,0.7121744169063652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32572650,124196639,24.180388678579817,17.0,138.0,620.0,1474.0,2549.0,3914.0,5378.0,6900.0,8284.0,9411.0,15001
-665218406#0,74326047#0,16.718245137479407,9.0,47.0,171.0,457.0,1009.0,1942.0,3209.0,4732.0,6281.0,7792.0,15001
164719711#11,27898099#1,8.584687210817151,1.0,19.0,90.0,266.0,578.0,1117.0,1798.0,2642.0,3622.0,4755.0,15001
32572650,41761194#0,29.35751083014581,16.0,76.0,223.0,533.0,1009.0,1554.0,2136.0,2834.0,3773.0,4950.0,15000
96898378#1,-22897852#3,7.942281372406467,2.0,29.0,216.0,726.0,1717.0,3240.0,5227.0,7404.0,9597.0,11436.0,15001
-111754971,-112319557#5,0.9564874099796964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-50640017,-123974278,0.5838187000475149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-26827930#3,48522162#0,2.560122777658482,138.0,664.0,1460.0,2262.0,2988.0,3269.0,3326.0,3334.0,3334.0,3334.0,3334
164719711#0,-980656893,3.2422801772183028,24.0,172.0,631.0,1467.0,2628.0,3818.0,5035.0,6238.0,7221.0,7933.0,10432
95839504#0,742655022#7,2.2511744926440027,45.0,242.0,644.0,1305.0,2420.0,4129.0,5997.0,7819.0,9307.0,10430.0,12500
32601842,-156555182,9.902447489116796,24.0,163.0,949.0,1670.0,2657.0,3788.0,5066.0,6077.0,6918.0,7686.0,9854
164719711#11,-156222611#1,8.748055112537301,4.0,18.0,93.0,272.0,579.0,1067.0,1766.0,2633.0,3648.0,4797.0,15001
164719711#12,-25699679#1,2.801448955102361,14.0,36.0,76.0,139.0,281.0,451.0,605.0,775.0,926.0,1068.0,1381
151303662,27569453#0,12.11837413623773,31.0,139.0,383.0,937.0,1753.0,2764.0,3970.0,5384.0,6891.0,8531.0,15001
-27458888#0,27458100#1,1.0097626914011553,6.0,9.0,18.0,43.0,108.0,191.0,307.0,405.0,505.0,557.0,601
122763953#0,50639430,1.0458597237185958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27797966#0,28038187#0,2.7166803893280664,22.0,197.0,714.0,1569.0,2504.0,3589.0,4711.0,5959.0,7259.0,8374.0,11626
245316290,28326209#1,2.0528862310530704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-24391309,-123974277#5,1.1965373385265594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
190502846#1,77168998#0,1.2991611243957664,2.0,12.0,40.0,114.0,241.0,439.0,656.0,925.0,1180.0,1436.0,2133
252647927,-50640019,8.483983225785408,183.0,556.0,1124.0,1760.0,2369.0,2848.0,3406.0,4015.0,4613.0,5434.0,14994
-29267812#3,-50640017,14.259379513572712,328.0,775.0,1269.0,1816.0,2450.0,3314.0,4496.0,5840.0,7311.0,8941.0,14943
-103968781,-25699672#1,2.859339874290016,7.0,37.0,67.0,110.0,155.0,203.0,267.0,327.0,381.0,415.0,466
32601842,103271274,7.2342800782904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
164719711#0,103271284,13.76998844649771,247.0,686.0,1196.0,1887.0,2996.0,4193.0,5461.0,6656.0,7850.0,8933.0,14925
-27318454#1,50640017,8.422447897701012,150.0,553.0,1151.0,1665.0,2130.0,2735.0,3447.0,4276.0,5310.0,6624.0,14999
30965267,29470677#0,0.6787102729915444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27457260#4,22978931,1.16368961242955,4.0,12.0,23.0,88.0,217.0,324.0,514.0,788.0,1182.0,1633.0,2527
123974277#5,-24391388,1.1316332976407588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-184841579#0,231081168,0.9347284139195734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32572650,-28433693#2,28.905598938917407,3.0,17.0,98.0,460.0,1305.0,2677.0,4448.0,6320.0,8031.0,9575.0,15001
29470677#0,257794203,1.2250791581554372,9.0,12.0,20.0,34.0,55.0,87.0,139.0,178.0,240.0,268.0,308
28686528#1,25877237#2-AddedOnRampEdge,17.975117506766356,51.0,200.0,402.0,570.0,848.0,1254.0,2074.0,3290.0,4921.0,6775.0,15000
