origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
-154797088#5,25164950#0,10.251364165270536,39.0,250.0,671.0,1375.0,2295.0,3350.0,4641.0,6020.0,7361.0,8550.0,15001
-705793430#2,27624083-AddedOffRampEdge,1.6660455755148478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24854410#0,8055217#3,4.928256256584521,24.0,91.0,588.0,1584.0,2796.0,4068.0,5169.0,5930.0,6247.0,6419.0,6588
-168436709,-29072306#1,12.433514631111606,3.0,67.0,591.0,1930.0,4095.0,6619.0,9186.0,11302.0,12791.0,13741.0,15001
25164982#0,1081066600#2-AddedOnRampEdge,1.62154638176248,6.0,21.0,32.0,54.0,89.0,145.0,196.0,309.0,413.0,544.0,1721
14625197#1,26897447#0,2.894378628153208,6.0,22.0,54.0,116.0,270.0,545.0,947.0,1356.0,1870.0,2426.0,7527
-42677846#2,-190735673#3,5.601309025789883,286.0,1581.0,3692.0,5886.0,8360.0,10803.0,12706.0,13920.0,14526.0,14823.0,14996
24702145#7,42246100,3.1988230702011524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
272552029,431300063#6,1.7904240877030055,24.0,109.0,268.0,527.0,760.0,976.0,1128.0,1230.0,1290.0,1320.0,1337
765685613#1,1124431851,1.678610027062713,9.0,22.0,35.0,64.0,81.0,99.0,139.0,185.0,232.0,254.0,517
-125657194,425366256,4.611077967271196,16.0,65.0,368.0,814.0,1494.0,2474.0,3365.0,3952.0,4185.0,4304.0,4465
459819542#0,-732316044,6.202070461640125,281.0,881.0,1850.0,3480.0,5369.0,7331.0,9076.0,10637.0,11914.0,12941.0,14961
271891965#1,-39021612#3,1.6563493333079873,8.0,36.0,165.0,403.0,741.0,1298.0,2059.0,2964.0,3737.0,4505.0,7264
-222955970#0,27588045#2,5.217930358800817,121.0,562.0,1452.0,2754.0,4398.0,6425.0,8462.0,10197.0,11640.0,12728.0,14881
-168436709,-29072306#1,12.433514631111606,2.0,70.0,600.0,1952.0,4119.0,6652.0,9266.0,11349.0,12888.0,13831.0,15001
-168436709,27021018#0,2.915298068622278,39.0,84.0,132.0,204.0,264.0,312.0,359.0,518.0,847.0,1237.0,1721
-154019779,23005121,1.4642815155167803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
402366667#5,24652442#0,1.246024340762495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29189452#0,25460271#2,1.4748148742666332,12.0,30.0,39.0,42.0,68.0,125.0,169.0,201.0,240.0,263.0,310
267258080,-42784304#1,4.844489213074266,656.0,2067.0,3671.0,5166.0,6481.0,7798.0,9042.0,10268.0,11456.0,12601.0,14642
-190735673#3,50414586#0,1.7160695349623076,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
81368499#0,25196641#12,1.692468125910063,11.0,29.0,66.0,120.0,189.0,288.0,363.0,453.0,517.0,576.0,1067
576712225,23005125#0,2.4088155671969864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
172961292#0,42797260,3.0870721437911954,115.0,869.0,2149.0,3613.0,5183.0,6535.0,7727.0,8857.0,9823.0,10589.0,11318
1097962018#0,-352158878#3,1.3852384537411024,13.0,50.0,124.0,243.0,375.0,499.0,632.0,766.0,929.0,1039.0,1164
599226364,23005147#0,1.515353531347566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25026473,29072306#0,5.946939941938538,239.0,390.0,819.0,1879.0,3501.0,5632.0,7876.0,9906.0,11401.0,12485.0,13706
30453877,-24855127,7.201228530203994,299.0,835.0,1971.0,3579.0,5541.0,7668.0,9520.0,11156.0,12371.0,13194.0,14319
411451801#0,425366256,1.685894255595504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
50414586#0,190735673#0,1.5706460413330117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39021612#0,-411451801#1,4.956228352556137,351.0,1964.0,4782.0,7993.0,10674.0,12597.0,13899.0,14525.0,14741.0,14816.0,14836
26682439,348439788#0,4.384419651643399,20.0,101.0,197.0,537.0,1846.0,2888.0,3667.0,4645.0,5258.0,5458.0,5528
561074654#0,42679013#1,3.146298790616178,4.0,17.0,45.0,172.0,445.0,846.0,1160.0,1183.0,1186.0,1186.0,1186
-24854662#1,-29072312#1,4.199517266024165,183.0,362.0,1131.0,2594.0,4522.0,6473.0,8157.0,9566.0,10691.0,11474.0,12423
29189453,199728991#0,3.6496693851676425,217.0,1394.0,3295.0,5163.0,6592.0,7525.0,7998.0,8177.0,8232.0,8239.0,8239
29189452#0-AddedOffRampEdge,578839257,3.696920572673034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
734002870#0,680853750#0,1.5328011778066162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-205385764#0,27021016#0,1.640105233451562,10.0,22.0,41.0,62.0,104.0,150.0,179.0,202.0,221.0,251.0,738
749785894#1,630904971,5.2999395854696685,122.0,444.0,1085.0,2283.0,3667.0,5104.0,6485.0,7723.0,8795.0,9607.0,11783
-542317100#2,27623929#2,1.996555467168257,1.0,1.0,1.0,2.0,5.0,8.0,10.0,14.0,16.0,19.0,1424
30453877,158489004#0,7.416728860585048,249.0,847.0,1858.0,3156.0,4766.0,6514.0,8191.0,9764.0,11083.0,12197.0,14389
29189453,765685613#0,2.2182913847462005,6.0,14.0,88.0,212.0,345.0,645.0,1102.0,1567.0,1924.0,2323.0,3735
503405675#0,29072305,8.504109566920883,29.0,351.0,1685.0,4037.0,7008.0,9720.0,11710.0,13025.0,13861.0,14360.0,15000
43138035#0,954656275,5.198520672041117,403.0,1546.0,3240.0,5395.0,7523.0,9367.0,10779.0,11925.0,12790.0,13386.0,14270
43402555#0,295993551,1.7725458200358246,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
349935423#4,964072142,2.072343994298718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
377727142,319752150,1.704024740954202,9.0,14.0,35.0,64.0,97.0,140.0,267.0,393.0,551.0,761.0,2464
-1004938762,642888645#0,1.305594952653829,32.0,110.0,297.0,688.0,1329.0,2128.0,2802.0,3194.0,3394.0,3516.0,3552
705728921#0,25162697#0,1.3948310028801802,8.0,16.0,36.0,64.0,104.0,153.0,204.0,267.0,319.0,359.0,457
555811599#0,280804041#0,6.243508285790077,154.0,547.0,1129.0,1934.0,3124.0,4782.0,6584.0,8191.0,9515.0,10566.0,14646
-465272566#1,162228185,3.127224042219092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30453877,542317100#1,4.440564227868435,209.0,1027.0,2448.0,4317.0,6192.0,7827.0,9151.0,10072.0,10663.0,10976.0,11233
29189452#1,400560552#5,7.266674563156495,27.0,196.0,758.0,1913.0,3588.0,5444.0,7257.0,8967.0,10424.0,11617.0,14999
377713148#0,28235863#0,6.123705286981453,207.0,709.0,1384.0,2398.0,3877.0,5573.0,7205.0,8667.0,9904.0,10962.0,14838
-29072306#1,27623929#2,4.349175370648717,0.0,137.0,435.0,880.0,2381.0,3785.0,4288.0,4359.0,4360.0,4360.0,4360
-239118539,27367085,2.663713979808719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-465272566#1,555811601#0,2.595030914161148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25196861#0,27623929#2,3.283923681716251,21.0,80.0,220.0,586.0,1006.0,1611.0,2366.0,3378.0,4568.0,5679.0,8291
-29072306#1,25334431,1.7751864816914051,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
26682439,843932181#0,8.77340317757658,141.0,1713.0,5018.0,8488.0,10887.0,12442.0,13465.0,14188.0,14601.0,14811.0,15001
179311989,-39021612#3,4.828181917461597,479.0,1876.0,3264.0,4217.0,4954.0,5758.0,6711.0,7696.0,8668.0,9739.0,14532
-24854660#0,28235869,6.103196485706858,306.0,812.0,1479.0,2332.0,3495.0,4997.0,6609.0,8067.0,9302.0,10407.0,14885
348439788#0,46045423,4.580429099183178,24.0,62.0,276.0,552.0,1013.0,1690.0,2783.0,3809.0,5100.0,5907.0,6912
29189453,30250793#2,2.1043928472859057,4.0,4.0,47.0,118.0,190.0,351.0,628.0,950.0,1309.0,1586.0,3178
27587401#1,596667574#0-AddedOnRampEdge,7.34103393521557,7.0,92.0,497.0,1425.0,2935.0,4763.0,6641.0,8401.0,9833.0,10984.0,14999
26682439,348439788#0,4.384419651643399,20.0,101.0,192.0,539.0,1815.0,2826.0,3576.0,4565.0,5146.0,5330.0,5391
29189372#0,754314117#0,6.128355693728959,31.0,190.0,681.0,1805.0,3504.0,5561.0,7552.0,9350.0,10826.0,12001.0,14995
-465272566#1,172421025#0,2.453834803454523,2.0,5.0,8.0,16.0,22.0,29.0,37.0,57.0,90.0,130.0,587
29072306#0,27623929#2-AddedOnRampEdge,4.188745426033332,0.0,163.0,433.0,1016.0,2563.0,4199.0,5031.0,5293.0,5333.0,5333.0,5333
25460835,8055217#3,5.4141171998234805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25461658#0,42679013#0,1.7515725680782712,82.0,345.0,1122.0,2229.0,2956.0,3339.0,3490.0,3542.0,3557.0,3561.0,3561
25314977,24854755#0,5.660505603615802,55.0,157.0,373.0,1007.0,1963.0,3033.0,4285.0,5686.0,6938.0,8012.0,12077
-618614403#2,853228677#0,4.849138109290191,114.0,582.0,1624.0,3180.0,4688.0,6087.0,7352.0,8469.0,9442.0,10378.0,14582
4414036#0-AddedOffRampEdge,199164047#3,1.7304621877036792,6.0,18.0,35.0,81.0,159.0,266.0,381.0,463.0,518.0,532.0,532
319752146#3,309769499,1.777478321895567,5.0,8.0,9.0,9.0,12.0,15.0,17.0,17.0,31.0,67.0,2163
29189452#1,-288510375,2.1491617658515367,4.0,4.0,14.0,24.0,51.0,139.0,292.0,509.0,858.0,1346.0,5804
29189452#1,25164982#0,2.2094019053796456,1.0,1.0,2.0,3.0,4.0,6.0,9.0,15.0,19.0,20.0,3157
29072305,27647145#0,4.326133227992817,387.0,2684.0,6254.0,8845.0,10529.0,11602.0,12256.0,12685.0,12905.0,13001.0,13077
-630904971,22926858#6,1.7648601398884336,1.0,3.0,4.0,5.0,11.0,17.0,32.0,45.0,65.0,88.0,422
8055051#1,42784304#0,4.225144955621254,480.0,1913.0,3743.0,6041.0,8433.0,10532.0,12229.0,13362.0,14083.0,14504.0,14822
519601861#2,642888620#0,3.450281393589897,54.0,390.0,1108.0,2324.0,4019.0,6178.0,8330.0,10198.0,11658.0,12776.0,14931
-159915382,235605364#0,1.9860435565430368,8.0,45.0,118.0,169.0,206.0,258.0,291.0,333.0,384.0,430.0,572
-420074402#3,27623929#2-AddedOnRampEdge,2.941384020187267,34.0,189.0,295.0,369.0,748.0,1589.0,2388.0,3201.0,3513.0,3604.0,3630
29189452#0,-280803422#1,7.222328489355892,178.0,548.0,1042.0,1750.0,2955.0,4715.0,6452.0,8073.0,9537.0,10784.0,14781
411085411#1,-615563686#6,2.074045320740517,20.0,72.0,215.0,391.0,621.0,794.0,1003.0,1213.0,1360.0,1474.0,1635
-352171064#1,42665089,2.1960274391975747,393.0,2668.0,6012.0,8518.0,9774.0,10257.0,10389.0,10417.0,10425.0,10427.0,10427
-183330683,22930139,1.4199402802080894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
348439788#0,24598750#5,6.334866349391257,32.0,397.0,1683.0,3918.0,6463.0,8586.0,10217.0,11419.0,12382.0,13126.0,14999
-1097962018#1,642888645#0,1.3622789253233845,44.0,172.0,452.0,915.0,1573.0,2263.0,2938.0,3494.0,3914.0,4162.0,4358
24579133#8,-28837067#3,1.5078571532978873,6.0,27.0,90.0,195.0,377.0,647.0,972.0,1330.0,1633.0,1848.0,2054
25314487#0,27623929#2-AddedOnRampEdge,2.941384020187267,26.0,159.0,275.0,468.0,1144.0,2089.0,2934.0,3298.0,3374.0,3380.0,3383
30453877,39021612#4,5.999758370822304,377.0,1421.0,3061.0,5203.0,7581.0,9816.0,11772.0,13226.0,14137.0,14612.0,14940
-28169407#2,-168436709,3.8387105577835343,128.0,886.0,1884.0,3609.0,5118.0,6293.0,7142.0,7567.0,7805.0,7909.0,7987
49773052#1,27623929#2-AddedOnRampEdge,2.292221848049168,3.0,16.0,27.0,36.0,37.0,46.0,51.0,131.0,223.0,275.0,289
-572050251#3,-29072306#1,9.816541416499811,7.0,119.0,703.0,1871.0,3572.0,5726.0,7885.0,9780.0,11242.0,12299.0,15001
30095664,306523289#15,3.3161082930935404,31.0,215.0,726.0,1688.0,2834.0,3893.0,4891.0,5588.0,6015.0,6267.0,6403
-44779234#4,-288510375,10.907078882029438,19.0,141.0,498.0,1001.0,1690.0,2510.0,3497.0,4582.0,5743.0,6993.0,15001
-31286310#1,25334431,3.1023196003293823,122.0,684.0,1718.0,3042.0,4470.0,5788.0,6926.0,7746.0,8295.0,8652.0,9052
29189452#0-AddedOffRampEdge,204521194#0,4.08778402510159,206.0,1221.0,3245.0,5832.0,8274.0,10059.0,11169.0,11725.0,11949.0,12022.0,12046
-264908265,24649569#2,5.223786665128301,194.0,1167.0,2816.0,4777.0,6367.0,8102.0,9556.0,10794.0,11765.0,12426.0,13948
27542106,-352150488#7,7.685917175238503,70.0,417.0,951.0,1595.0,2325.0,3077.0,3828.0,4656.0,5535.0,6548.0,15001
-8055051#9,-91818465#3,2.198980642587272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24578855#1,-280801859#1,2.9565317180951496,75.0,343.0,912.0,1864.0,2922.0,4164.0,5510.0,6891.0,8224.0,9523.0,14062
-1072087776#2,-91873559#3,13.814007376421737,1.0,27.0,264.0,1052.0,2363.0,4089.0,6165.0,8277.0,10154.0,11642.0,15001
-168436709,348439788#0,4.149555565755347,511.0,1081.0,2307.0,3541.0,4154.0,4733.0,5277.0,5563.0,5757.0,5794.0,5809
29189372#0,-42797971#1,5.904190217353776,816.0,2890.0,5756.0,8311.0,10212.0,11588.0,12673.0,13403.0,13882.0,14164.0,14473
599226364,81368470,2.961304272826341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29189452#1,24854910#0,7.209053308312518,9.0,129.0,773.0,2150.0,4279.0,6596.0,8913.0,10925.0,12447.0,13517.0,14999
561074654#0,42679013#1,3.146298790616178,4.0,17.0,49.0,176.0,465.0,872.0,1188.0,1217.0,1221.0,1221.0,1221
843932181#0,638029805,6.4692643054973935,65.0,745.0,2310.0,4776.0,7738.0,10098.0,11863.0,13119.0,13937.0,14465.0,15001
633286107#1,-29072306#1,4.242406808569072,50.0,103.0,356.0,1224.0,2844.0,4727.0,6439.0,7491.0,8026.0,8251.0,8370
1081066600#5,-30250793#1,1.591615394996699,14.0,38.0,58.0,102.0,168.0,259.0,343.0,451.0,559.0,687.0,2172
24854662#0,24880750#0,1.6189825110693763,32.0,92.0,96.0,96.0,104.0,176.0,355.0,499.0,532.0,535.0,535
107540260#0,-29072306#1,5.055636309127514,156.0,1105.0,3170.0,5456.0,7992.0,10220.0,11801.0,12942.0,13742.0,14248.0,14677
25314977,25334431,1.7802648134849977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
636648238#1,172682597#0,1.7122600598837423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-28235866#4,-42246096,6.0193904180552185,169.0,680.0,1694.0,3299.0,5287.0,7339.0,9104.0,10454.0,11533.0,12416.0,14352
590848307#0,-572050251#3,7.581485807547595,360.0,1692.0,4059.0,6583.0,8350.0,9777.0,10814.0,11639.0,12283.0,12777.0,13523
25334431,23005145-AddedOnRampEdge,2.464732455454706,0.0,1.0,66.0,270.0,526.0,755.0,956.0,1043.0,1109.0,1145.0,1175
-168436709,199728991#0,12.019107491663082,1.0,52.0,407.0,1423.0,3288.0,5611.0,8046.0,10227.0,11962.0,13253.0,15001
91875262,25196030#0,1.741634154323084,1.0,1.0,2.0,6.0,9.0,10.0,15.0,18.0,22.0,41.0,1738
-168436709,162228161,10.401533727469928,62.0,687.0,2541.0,5022.0,7451.0,9469.0,11239.0,12618.0,13555.0,14140.0,15001
650607589#1,28905430#0,4.486025724341404,26.0,50.0,243.0,580.0,1505.0,2818.0,4356.0,5862.0,7332.0,8583.0,11948
-179311997,-39021612#3,4.4275785388496,571.0,2112.0,3689.0,4749.0,6052.0,7656.0,9411.0,10928.0,12225.0,13158.0,14255
29188625#0,42862002,1.557384719194809,37.0,211.0,531.0,814.0,1027.0,1479.0,2295.0,3192.0,3850.0,4277.0,4626
348439788#0,28168650#0,1.8462098067328188,0.0,0.0,2.0,2.0,8.0,10.0,12.0,12.0,12.0,12.0,12
29189452#1,-168436709,11.29362379839063,14.0,317.0,1627.0,3899.0,6566.0,8711.0,10585.0,12082.0,13189.0,13947.0,15001
24652541#5,402366667#5,1.4302226650323286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
652731596#1,27292705#1,3.1079575090308404,38.0,209.0,454.0,870.0,1590.0,2426.0,3158.0,3873.0,4505.0,4960.0,5737
30095664-AddedOnRampEdge,-168436709,12.810981914295024,24.0,452.0,1724.0,3686.0,6154.0,8669.0,10784.0,12531.0,13670.0,14355.0,15001
112828161#0,-411085415,2.795594771626248,78.0,390.0,975.0,1752.0,2830.0,4320.0,6059.0,7862.0,9685.0,11275.0,13906
599226364,27624083-AddedOffRampEdge,2.2864050856418223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30095664-AddedOnRampEdge,27623929#2,4.421271748813587,0.0,0.0,0.0,48.0,294.0,827.0,2215.0,4222.0,6193.0,7649.0,9113
615563689#1,8055217#3,4.351532444126381,32.0,120.0,124.0,213.0,225.0,313.0,361.0,373.0,384.0,384.0,384
-46257418#3,23714297#0,2.3558553734538896,10.0,57.0,170.0,356.0,600.0,852.0,1071.0,1275.0,1394.0,1442.0,1466
29072305,27623929#2-AddedOnRampEdge,4.188745426033332,0.0,103.0,420.0,703.0,1783.0,3347.0,4553.0,5142.0,5295.0,5312.0,5314
25334431,348439788#0,13.867569637797224,5.0,75.0,543.0,1783.0,3799.0,5962.0,8037.0,9846.0,11435.0,12721.0,15001
1081066600#0,765685613#1,1.7657491840546773,6.0,8.0,38.0,141.0,249.0,388.0,663.0,958.0,1175.0,1358.0,2345
-705793430#2,42679013#0,1.8679327377607988,145.0,496.0,877.0,1095.0,1154.0,1167.0,1168.0,1168.0,1168.0,1168.0,1168
30095664,27623929#2,4.371129622244716,0.0,0.0,0.0,42.0,271.0,749.0,2018.0,3906.0,5883.0,7431.0,9140
386635691#0,28905432#0,1.3595256994221734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-168436709,666903889#7,5.137661915470323,378.0,1019.0,1975.0,3379.0,5119.0,6192.0,6634.0,7428.0,8146.0,8334.0,8388
-46257305#1,-449435850#1,1.9840224693407709,3.0,14.0,39.0,94.0,174.0,280.0,372.0,436.0,478.0,503.0,521
25195756#1,29189450,2.18769937892612,3.0,7.0,9.0,21.0,31.0,77.0,139.0,230.0,299.0,506.0,3039
-25461393#1,-162228161,1.4311137357205068,41.0,194.0,443.0,716.0,1047.0,1421.0,1898.0,2428.0,2922.0,3394.0,5315
615563689#1,689686643#0,6.109653927266125,213.0,644.0,1319.0,2121.0,3151.0,4463.0,5928.0,7383.0,8753.0,9857.0,14822
-27291005#4,46045423,4.516588139771902,78.0,468.0,1407.0,2381.0,3853.0,5802.0,7516.0,8822.0,9679.0,10124.0,10504
-168436709,348439788#0,4.149555565755347,499.0,1092.0,2345.0,3543.0,4164.0,4759.0,5342.0,5658.0,5814.0,5849.0,5863
29189453,-24854662#4,6.921884540880147,214.0,702.0,1380.0,2367.0,3915.0,5870.0,7552.0,9066.0,10222.0,11186.0,14669
8054857#2,905435709,1.6869799713486813,3.0,7.0,17.0,37.0,81.0,133.0,200.0,280.0,359.0,447.0,650
674283388#1,952728335#0,1.2200398178689411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27606526#4,-662054209,10.543219054570928,3.0,53.0,277.0,921.0,2141.0,3719.0,5283.0,6551.0,7723.0,8683.0,15001
81233523,-27040682#3,1.6754696123079025,3.0,4.0,9.0,21.0,27.0,37.0,58.0,65.0,74.0,82.0,99
599226364,352150498#0,2.040113509033452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
348439788#0,185569720#0,2.3783049417270714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
599226364,8055217#3,2.665508931776959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
349935423#2,-168436709,12.147770524495645,5.0,147.0,918.0,2350.0,4340.0,6646.0,8945.0,10966.0,12576.0,13657.0,15001
272552047#3,30095629,6.8998821755523005,630.0,1443.0,2839.0,5112.0,7205.0,9009.0,10494.0,11645.0,12509.0,13040.0,13479
578479472,184276181,10.250627449116136,36.0,389.0,1414.0,3092.0,4916.0,6613.0,8015.0,9341.0,10661.0,11812.0,15000
-162228161,-42679977#1,1.207051972255576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-25196885#1,-411451801#1,3.573959445620975,345.0,1773.0,3875.0,6180.0,8199.0,9660.0,10496.0,10953.0,11195.0,11306.0,11365
-1097962018#1,25461011,1.2265510269450273,28.0,65.0,143.0,315.0,450.0,588.0,699.0,746.0,794.0,865.0,1017
-561074654#4,-30250793#2,3.023787015124081,72.0,483.0,1226.0,2388.0,4294.0,6531.0,8726.0,10588.0,12002.0,12912.0,14947
25334095#0,30987885#0,10.207537405155646,75.0,695.0,2005.0,3616.0,5143.0,6368.0,7296.0,8108.0,8912.0,9884.0,15001
29189452#0,1055602779,4.042009462915923,217.0,1311.0,3190.0,5472.0,7729.0,9416.0,10498.0,11111.0,11325.0,11396.0,11412
25162686#8,25315120#0,3.1648461456525467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27588409#1,-411451801#1,3.4987649915230823,287.0,1843.0,4080.0,6153.0,7727.0,8597.0,9086.0,9326.0,9418.0,9442.0,9461
26845029,-28837106#1,1.2259125004166054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
184612849#0,184278422,3.364491137134835,8.0,16.0,26.0,35.0,39.0,48.0,55.0,60.0,60.0,60.0,60
29189453,29072306#0,4.351808924400225,473.0,2468.0,4985.0,7351.0,9015.0,9847.0,10099.0,10139.0,10142.0,10142.0,10142
472063000#0,91875262,5.735774430857992,145.0,556.0,1394.0,2487.0,4046.0,5757.0,7578.0,9264.0,10766.0,11989.0,14887
25164561#2,585778676,2.8762941472879278,415.0,1140.0,2051.0,3186.0,4123.0,5192.0,6179.0,7222.0,8223.0,9231.0,13655
29189452#0-AddedOffRampEdge,-168436709,11.425163560863266,9.0,177.0,990.0,2868.0,5356.0,7974.0,10305.0,12024.0,13241.0,14064.0,15001
-465272566#1,1124415361,2.595697917555458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
843932181#0,-155077282#5,2.427381047048088,9.0,84.0,249.0,355.0,425.0,512.0,529.0,529.0,529.0,529.0,529
25334554,27647145#2,3.746932713956268,358.0,1931.0,4271.0,6498.0,8562.0,10192.0,11357.0,12098.0,12560.0,12834.0,13186
-465272566#1,30095629,2.2351852912395778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28169234#0,185568883#0,1.1999123126856497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-24702056#1,-650517001,2.9315663877591707,471.0,1989.0,4336.0,6993.0,9447.0,11427.0,12811.0,13639.0,14147.0,14429.0,14679
-190735673#3,27623929#2,4.122688063710367,2.0,170.0,453.0,1154.0,2806.0,3985.0,4264.0,4294.0,4294.0,4294.0,4294
30453877,27623929#2,4.593151962856826,0.0,0.0,1.0,71.0,256.0,913.0,2354.0,4250.0,5895.0,6884.0,7601
42665089,765685613#0,1.7151429573018786,8.0,21.0,121.0,257.0,460.0,904.0,1393.0,1748.0,2165.0,2399.0,3060
29420738#0,-161661295#4,1.8718682908364497,84.0,407.0,1070.0,1932.0,2635.0,3058.0,3409.0,3760.0,4015.0,4182.0,4275
348439788#0,589896785,4.323119704652142,24.0,50.0,155.0,412.0,649.0,1199.0,1903.0,2915.0,3738.0,4784.0,6663
-411451801#5,26897771#0,2.80269595358698,0.0,16.0,190.0,976.0,2272.0,3546.0,4535.0,5178.0,5531.0,5604.0,5626
42679013#0,48272598#3,1.693647801425649,23.0,157.0,582.0,1521.0,2679.0,3484.0,3882.0,4011.0,4047.0,4048.0,4048
25054045,578839257,12.348155261806458,1.0,17.0,195.0,872.0,2154.0,3755.0,5441.0,6974.0,8383.0,9608.0,15001
28235863#0,26682296,10.390844397505935,2.0,86.0,680.0,2205.0,4535.0,7248.0,9709.0,11703.0,12996.0,13814.0,15001
25026473,-29072306#1,5.574790329764159,237.0,420.0,990.0,2253.0,4165.0,6459.0,8977.0,10823.0,12120.0,12955.0,13727
25314977,319752146#0,4.421059559006944,171.0,921.0,2307.0,4067.0,6044.0,7778.0,9119.0,10080.0,10668.0,11011.0,11310
28905432#0,8055330#8,1.4108306338911252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-661289493#0,1072342955,1.419685410475069,63.0,265.0,570.0,1410.0,2137.0,2608.0,3135.0,3457.0,3582.0,3614.0,3620
-81467006#2,-25196719#8,2.9998136480306794,119.0,837.0,2059.0,3095.0,4223.0,5575.0,7021.0,8289.0,9220.0,9808.0,10465
1081066600#2,25196030#0,1.720911293054922,4.0,11.0,13.0,20.0,38.0,54.0,72.0,101.0,119.0,165.0,2375
-239118539,548944009#1-AddedOnRampEdge,1.3354253067567456,18.0,42.0,46.0,56.0,95.0,157.0,184.0,206.0,243.0,260.0,262
-168436709,348439788#0,4.149555565755347,484.0,1124.0,2405.0,3607.0,4199.0,4791.0,5305.0,5566.0,5745.0,5777.0,5790
309769500#1,172666069#3,2.160024654024211,3.0,6.0,17.0,68.0,185.0,362.0,655.0,1025.0,1480.0,1957.0,4764
25314977,674283386#2,2.2177615777904247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1086865541,25164950#1,3.985037544705569,218.0,1521.0,4031.0,7195.0,10078.0,12166.0,13382.0,14151.0,14501.0,14653.0,14793
-168436709,348439788#0,4.149555565755347,494.0,1130.0,2370.0,3602.0,4222.0,4837.0,5376.0,5651.0,5813.0,5855.0,5873
81368470,-27588046#5,1.4925864434029312,4.0,7.0,19.0,27.0,48.0,72.0,94.0,136.0,157.0,198.0,421
1123283890,-42862002,1.3156493745939506,33.0,141.0,607.0,1755.0,3077.0,3981.0,4369.0,4482.0,4495.0,4498.0,4499
-172638590,438284002#0,3.2293847403421565,28.0,140.0,720.0,1730.0,2883.0,4106.0,5379.0,6727.0,7992.0,9080.0,11845
-202760038,-28558430,2.254891133319865,95.0,412.0,606.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666
