,origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
207,25314977,24854722#2,5.621505221800302,18.0,13.0,136.0,358.0,599.0,682.0,844.0,967.0,808.0,718.0,7844
208,843932181#0,-154797088#9,1.951273640271946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
209,-471302983#1,27623929#2,2.0006475691936823,1.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,4.0,0.0,1328
210,81368470,31286310#0,1.352254319730218,8.0,6.0,16.0,18.0,14.0,19.0,15.0,19.0,16.0,11.0,151
211,964072170,29189452#2-AddedOffRampEdge,1.968314596545704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
212,-271891965#1,309769499,1.7237678449268388,4.0,0.0,4.0,2.0,2.0,12.0,10.0,17.0,17.0,11.0,3623
213,-101362555,-168436709,4.406660606645252,114.0,666.0,1100.0,2196.0,1667.0,629.0,378.0,280.0,83.0,27.0,7149
214,232006256#4-AddedOffRampEdge,-168436709,9.5621324370841,2.0,70.0,426.0,996.0,1434.0,1661.0,1698.0,1394.0,938.0,619.0,10001
215,235605364#0,24567076#2,7.905678358948463,4.0,106.0,465.0,861.0,986.0,1051.0,1048.0,1018.0,904.0,779.0,10001
216,-24854662#1,-29072312#1,4.199517266024165,172.0,150.0,561.0,1072.0,1354.0,1349.0,1177.0,937.0,703.0,478.0,8597
217,-615563686#6,24880750#0,1.6919287888573442,32.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96
218,-162228161,561074654#1,1.326147847092375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
219,128984786#0,-29072306#1,4.449506905975328,435.0,1344.0,2028.0,1948.0,1543.0,965.0,564.0,255.0,107.0,53.0,9277
220,309769500#1,27647149#4,1.7536551892730416,5.0,7.0,2.0,18.0,21.0,18.0,24.0,23.0,56.0,95.0,1786
221,29072305,25334433#0,1.7490306260206416,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
222,954656252,22926862#1,1.4992967363682514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
223,42793667#0,42679013#1,3.1347919611456425,9.0,20.0,78.0,327.0,574.0,600.0,617.0,412.0,211.0,93.0,2963
224,-42677846#2,555811601#1,1.969466122632575,86.0,442.0,871.0,1044.0,1092.0,1074.0,989.0,781.0,606.0,436.0,7978
225,183330683,22930139,1.356552451386934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
226,-162228161,636648238#1,14.112953323485224,4.0,32.0,215.0,566.0,841.0,1118.0,1336.0,1348.0,1187.0,985.0,10001
227,26682439,180715195#2-AddedOnRampEdge,2.128059109868213,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
228,765685613#1,-29072306#1,4.302537241589139,552.0,1223.0,1890.0,1738.0,1245.0,891.0,558.0,335.0,182.0,78.0,8783
229,309769500#0,765685613#0,1.7799707544265968,6.0,2.0,46.0,109.0,92.0,188.0,335.0,355.0,258.0,244.0,2562
230,162228185,-42679977#0,1.4049707397374602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
231,26682439,25342653#10,9.528655824577436,26.0,431.0,1419.0,2203.0,1999.0,1443.0,959.0,604.0,344.0,246.0,10001
232,671809170#3,-27366829#8,1.8958591777357552,6.0,8.0,5.0,4.0,5.0,6.0,19.0,22.0,26.0,27.0,285
233,26682439,349935423#2,11.741372602459773,2.0,70.0,395.0,1096.0,1866.0,2008.0,1695.0,1202.0,787.0,427.0,10001
234,29072309#0,-25006693#8,1.7194956468192857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
235,159915368#0,22930139,1.5879502361951705,5.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,19
236,503405666,39021612#4,4.683658451765684,302.0,891.0,968.0,649.0,513.0,542.0,623.0,598.0,679.0,638.0,9783
237,29189372#0,25164982#0,2.1314738364893056,9.0,12.0,8.0,15.0,21.0,35.0,41.0,71.0,93.0,102.0,2319
238,70936918,25162697#0,1.317237491944895,8.0,6.0,16.0,14.0,29.0,26.0,35.0,28.0,28.0,28.0,314
239,-222955970#0,27588045#2,5.217930358800817,96.0,256.0,618.0,865.0,1085.0,1333.0,1318.0,1183.0,968.0,714.0,9936
240,539223053#0,576712227#2,2.641890781600534,4.0,2.0,3.0,10.0,17.0,55.0,69.0,210.0,329.0,257.0,2331
241,29189453,-25164950#1,2.003948540057081,1.0,6.0,21.0,18.0,44.0,57.0,68.0,112.0,141.0,169.0,1591
242,27273171,638029813#1,1.2612388505264045,2.0,10.0,14.0,26.0,35.0,29.0,39.0,28.0,18.0,9.0,245
243,25316211#0,29072305,2.0019976036860943,11.0,29.0,79.0,96.0,67.0,47.0,22.0,19.0,9.0,2.0,381
244,92413093,386635688#0,2.4157387369909813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
245,29189452#0,-25164950#1,2.1886635593753425,4.0,6.0,25.0,21.0,48.0,59.0,66.0,116.0,155.0,143.0,1716
246,29189452#0-AddedOffRampEdge,29072306#0,4.355700250925277,444.0,1620.0,1806.0,1354.0,882.0,446.0,119.0,15.0,0.0,0.0,6686
247,443057090#1,-652731596#0,2.5365174195034235,16.0,52.0,99.0,56.0,65.0,26.0,19.0,0.0,0.0,0.0,333
248,24909637#0,101361707#0,2.150481971801621,8.0,8.0,22.0,15.0,59.0,96.0,156.0,179.0,145.0,187.0,3384
249,-162228161,42679013#0,2.29132876424662,1204.0,2929.0,2127.0,664.0,139.0,19.0,0.0,0.0,0.0,0.0,7082
250,-580568286#6,26965245#0,2.2662960470121405,240.0,871.0,1330.0,1499.0,1461.0,1291.0,893.0,596.0,436.0,215.0,9129
251,28905432#0,27623929#2-AddedOnRampEdge,4.117209704460482,0.0,88.0,265.0,233.0,984.0,1139.0,587.0,117.0,7.0,2.0,3422
252,-615563686#6,-27606771#2,6.098122921642964,213.0,366.0,457.0,609.0,780.0,892.0,1052.0,1032.0,875.0,704.0,9950
253,590848307#0,46045423,4.709077631814844,16.0,32.0,114.0,204.0,241.0,459.0,634.0,670.0,838.0,640.0,4911
254,42679935,27647145#2,2.343288882129116,90.0,608.0,1453.0,1626.0,1507.0,1325.0,969.0,621.0,397.0,242.0,9016
255,28522967#5,224928151#3,2.051255472544105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
256,27624411,-168436709,10.39605441034941,5.0,104.0,656.0,1729.0,2399.0,2134.0,1399.0,733.0,408.0,218.0,10001
257,91818465#0,190735673#0,3.741225449351647,202.0,865.0,1546.0,1641.0,1634.0,1323.0,802.0,319.0,117.0,38.0,8507
258,30642829#0,256482763,1.3607296330729182,11.0,34.0,65.0,76.0,92.0,101.0,81.0,85.0,49.0,20.0,631
259,26682439,348439788#0,4.384419651643399,20.0,78.0,76.0,276.0,1030.0,725.0,494.0,646.0,410.0,141.0,3927
260,27624083,-964072140#2,1.7916101675830527,8.0,4.0,0.0,4.0,30.0,43.0,83.0,77.0,86.0,57.0,713
261,-44779234#4,-288510375,10.907078882029438,20.0,88.0,229.0,338.0,484.0,574.0,664.0,733.0,771.0,781.0,10001
262,-582373787#2,-29072312#1,1.6341417425229146,6.0,21.0,48.0,52.0,38.0,16.0,6.0,4.0,0.0,0.0,191
263,-42784304#1,271891970#0,1.615527061041235,5.0,19.0,55.0,222.0,459.0,587.0,592.0,495.0,377.0,190.0,3241
264,-28837067#3,28558435#0,1.885346459292812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
265,-27122624#3,-181202152,1.4749507420606858,3.0,4.0,10.0,19.0,8.0,16.0,24.0,0.0,0.0,0.0,84
266,27366824#0,352150498#0,1.8096980873712587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
267,28235681,23005145,1.3681525695965608,13.0,32.0,37.0,25.0,28.0,80.0,130.0,123.0,68.0,77.0,934
268,453097924#0,30095629,7.03145499266,358.0,882.0,1390.0,1704.0,1718.0,1397.0,962.0,650.0,320.0,154.0,9937
269,11657519#0,29072306#0,4.41021713040295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
270,-190735673#3,614447082#1,10.024884404451614,91.0,623.0,1120.0,1178.0,1025.0,788.0,672.0,613.0,689.0,749.0,10001
271,-465272566#1,30095629,2.2351852912395778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
272,27647147#0,-168436709,9.828890007452166,5.0,111.0,609.0,1417.0,1806.0,1736.0,1452.0,1135.0,756.0,457.0,10001
273,26682439,843932181#0,8.77340317757658,105.0,1105.0,2239.0,2243.0,1606.0,1010.0,711.0,437.0,265.0,153.0,10001
274,190735673#0,27623929#2-AddedOnRampEdge,3.7872538125849857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
275,420074402#0,24854811#0,5.051172530034393,173.0,446.0,408.0,662.0,963.0,1293.0,1389.0,1274.0,941.0,678.0,9472
276,-37616074,-29143390,14.3975322121111,3.0,45.0,308.0,917.0,1332.0,1446.0,1392.0,1228.0,1049.0,796.0,10001
277,-25460743#8,-352171064#1,1.2751694885820395,53.0,214.0,412.0,542.0,760.0,795.0,739.0,703.0,541.0,371.0,5587
278,455287404#0,24844771#0,1.4568895891588356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
279,24651363#3,27623929#2,10.435176329177164,6.0,65.0,215.0,391.0,660.0,945.0,1092.0,1214.0,1167.0,1102.0,10001
280,503792432#1,-465272566#1,3.1997412791915627,14.0,77.0,161.0,140.0,193.0,278.0,276.0,353.0,397.0,348.0,4590
281,29189452#0,30270857#0,2.0898088479241284,6.0,0.0,22.0,56.0,40.0,83.0,151.0,184.0,189.0,166.0,2274
282,465272566#0,30095629,2.253267549711892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
283,561074654#0,42679013#1,3.146298790616178,4.0,13.0,29.0,112.0,232.0,349.0,258.0,25.0,8.0,0.0,1030
284,-25196641#16,91873559#2,1.6810983572641112,16.0,24.0,53.0,101.0,173.0,244.0,247.0,270.0,264.0,241.0,2401
285,30453877,-25314493#2,1.9023808458144875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
286,-168436709,-29072306#1,12.433514631111606,2.0,62.0,319.0,891.0,1492.0,1724.0,1680.0,1484.0,931.0,624.0,10001
287,29072306#0,-43138036#3,4.818400946405592,150.0,500.0,613.0,1686.0,1501.0,1285.0,1159.0,797.0,342.0,118.0,8204
288,-173036804#2,181200686#0,1.7401552894182517,3.0,6.0,8.0,7.0,6.0,9.0,6.0,1.0,0.0,0.0,46
289,-29072306#1,-705793430#2,5.685374620856342,292.0,1266.0,1737.0,2155.0,1952.0,1391.0,717.0,320.0,122.0,29.0,9985
290,-280803423,-602994938#3,10.408717184170218,2.0,151.0,653.0,1253.0,1699.0,1795.0,1471.0,1047.0,737.0,507.0,10001
291,28235863#3,-503122732,1.44528185598114,2.0,15.0,52.0,91.0,127.0,123.0,107.0,86.0,65.0,26.0,711
292,590848307#0,-168436709,4.28879008535399,31.0,151.0,259.0,459.0,824.0,962.0,1082.0,762.0,445.0,237.0,5362
293,22930157#1,24919808,2.3410805404359767,47.0,219.0,459.0,634.0,549.0,262.0,58.0,6.0,1.0,0.0,2235
294,42679013#0,580439045#2,1.5514894738458362,4.0,17.0,32.0,84.0,138.0,130.0,97.0,58.0,21.0,6.0,588
295,-29072306#1,386635692,2.520523083619924,24.0,39.0,49.0,93.0,119.0,81.0,13.0,15.0,14.0,8.0,455
296,29189452#0,27647149#1,2.091547320144554,1.0,1.0,6.0,5.0,3.0,15.0,15.0,8.0,6.0,20.0,835
297,-162228161,42679977#0,1.207051972255576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
298,-168436709,-159918188,4.346772242705448,265.0,1309.0,1504.0,1289.0,1255.0,1043.0,635.0,396.0,321.0,291.0,9235
299,-264223268,-91873559#1,13.923425552448506,1.0,14.0,84.0,361.0,686.0,920.0,1242.0,1317.0,1203.0,1087.0,10001
300,29072305,180715168,13.457533506059203,5.0,62.0,388.0,866.0,1158.0,1371.0,1542.0,1359.0,1144.0,865.0,10001
301,-299064896#0,-1036865568,1.312552313101356,17.0,57.0,140.0,209.0,285.0,291.0,239.0,174.0,114.0,51.0,1609
302,-97671009,8055504#0,1.1446126916904726,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
303,420074401#0,31960439,1.395258172742989,3.0,3.0,6.0,21.0,49.0,69.0,70.0,39.0,30.0,28.0,367
304,25340719#0,465720456,4.470978519470599,36.0,0.0,0.0,0.0,0.0,335.0,41.0,0.0,531.0,582.0,1611
305,599226364,29189452#2,2.348146388578836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
306,995737451,535484751#0,1.597692106870107,24.0,16.0,71.0,69.0,83.0,98.0,190.0,203.0,199.0,229.0,2224
307,-43025092#1,-25196930#2,1.925378050570955,139.0,613.0,1262.0,1414.0,1387.0,1235.0,955.0,586.0,346.0,180.0,8235
308,27588091#0,27623929#2,1.996555467168257,1.0,0.0,1.0,1.0,6.0,4.0,2.0,3.0,13.0,18.0,1017
309,25460775,-39021612#3,1.4720616437060825,8.0,8.0,48.0,73.0,75.0,182.0,380.0,328.0,208.0,219.0,1687
310,29189452#0,25195756#1,2.085124654177383,3.0,15.0,22.0,56.0,46.0,40.0,56.0,69.0,114.0,131.0,1777
311,-42862002,42679013#0,1.796472049121885,99.0,145.0,163.0,210.0,136.0,104.0,33.0,12.0,0.0,0.0,902
312,-25027062#1,25316220,4.625996222001847,56.0,135.0,297.0,546.0,737.0,931.0,862.0,858.0,778.0,716.0,8204
313,-555811601#1,352158878#0,1.1538541851862945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
314,91873559#0,24855226#8,7.153132513310801,19.0,154.0,306.0,524.0,775.0,991.0,1188.0,1285.0,1206.0,1024.0,9998
315,25314977,-179311997,8.88202871000268,84.0,499.0,1253.0,1888.0,1977.0,1649.0,1172.0,682.0,396.0,212.0,10001
316,555811601#2,8055217#3,4.933350983433934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
317,-168436709,28838374#1,4.101773285149848,184.0,414.0,362.0,372.0,888.0,621.0,270.0,281.0,308.0,190.0,3992
318,31286219,27623929#2-AddedOnRampEdge,1.7820340280384757,1.0,4.0,4.0,1.0,2.0,2.0,9.0,19.0,12.0,24.0,1022
319,30095664-AddedOnRampEdge,-615563686#2,4.690356248339753,34.0,76.0,172.0,438.0,608.0,817.0,1029.0,976.0,828.0,602.0,7617
320,-8055051#10,689686643#0,2.2170634356784853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
321,503405675#0,30031402#0,7.841374531256554,48.0,281.0,427.0,362.0,537.0,529.0,602.0,756.0,852.0,986.0,9988
322,555811599#0,24305096,2.135343474845922,2.0,1.0,3.0,5.0,40.0,65.0,110.0,153.0,239.0,262.0,5005
323,158489006,380272839#4,1.7869698960778846,4.0,4.0,20.0,104.0,242.0,408.0,374.0,274.0,127.0,78.0,1673
324,205385764#0,28836163#0,1.4935985347433487,3.0,10.0,6.0,10.0,2.0,7.0,8.0,5.0,3.0,0.0,54
325,652731608#0,28836435#1,2.0390212874714404,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12
326,555811599#0,29189369#1,1.4653247795213713,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142
327,-264908265,24598387#0,4.904006104644336,171.0,646.0,746.0,1383.0,1196.0,1080.0,1224.0,890.0,626.0,424.0,9160
328,-81233523,29395125#6,2.6998736710709936,11.0,58.0,204.0,344.0,553.0,548.0,650.0,491.0,317.0,171.0,3416
329,561074654#0,42679013#1,3.146298790616178,4.0,14.0,29.0,111.0,232.0,350.0,262.0,21.0,3.0,0.0,1026
330,-271891970#1,705793430#0,1.4482583925327053,26.0,92.0,387.0,645.0,507.0,271.0,267.0,175.0,93.0,28.0,2500
331,30453877,1097962018#0,4.797906487277811,74.0,574.0,1021.0,1171.0,1119.0,1001.0,818.0,583.0,422.0,293.0,7444
332,-91818465#3,582373787#0,2.174739690644735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
333,49773052#0,-29072306#1,2.117458232680072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
334,27183410#0,652731618#3,2.4618149978584416,64.0,458.0,796.0,829.0,706.0,207.0,76.0,24.0,11.0,3.0,3174
335,30095664-AddedOnRampEdge,965616564,13.257003204180275,10.0,181.0,633.0,1083.0,1388.0,1410.0,1438.0,1272.0,952.0,718.0,10001
336,-190735673#3,8055330#6,1.4525010461698435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
337,272552029,-24854632#1,2.030705475509079,29.0,139.0,275.0,351.0,310.0,271.0,261.0,224.0,197.0,139.0,2396
338,25342653#10,43138034#0,5.2296865809685045,46.0,243.0,355.0,630.0,932.0,935.0,1090.0,1069.0,823.0,699.0,9168
339,25314977,27022471#0,3.394677646636421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
340,-168436709,348439788#0,4.149555565755347,440.0,476.0,903.0,856.0,476.0,461.0,360.0,204.0,127.0,18.0,4330
341,-951141320,-29072306#1,3.369125525560462,12.0,18.0,20.0,122.0,300.0,583.0,810.0,884.0,771.0,494.0,4506
342,28235864,-49773052#0,2.028005629135431,28.0,111.0,178.0,154.0,153.0,88.0,32.0,4.0,2.0,1.0,970
343,26682439,652731601#0,2.091981138537143,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9
344,582373789#0,306523289#13,1.4219069159769575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
345,734002870#0,27623929#1,2.5506159083746724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
346,431300063#7,-267258079,7.967647871759769,8.0,121.0,570.0,1178.0,1452.0,1451.0,1328.0,1089.0,887.0,675.0,10001
347,-97671009,-964072142,2.6173461896445334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
348,-643773766#1,8055217#3,5.107699011393438,24.0,87.0,417.0,719.0,857.0,839.0,676.0,612.0,402.0,237.0,5568
349,280803422#2,636648238#1,10.433217924529616,3.0,115.0,495.0,1075.0,1399.0,1628.0,1517.0,1226.0,950.0,667.0,10001
350,650607589#1,42781576#0,2.4479484932014604,21.0,161.0,570.0,1247.0,1284.0,844.0,570.0,456.0,275.0,230.0,5939
351,24967178#2,27588385#0,6.700942165326957,35.0,197.0,459.0,775.0,1089.0,1246.0,1284.0,1191.0,1083.0,868.0,10000
352,843932181#0,-658442405,1.970410627167672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
353,590848307#0,-168436709,4.28879008535399,29.0,157.0,301.0,441.0,776.0,954.0,1111.0,756.0,458.0,214.0,5350
354,28837113#0,652731618#3,2.2236705048250203,11.0,43.0,121.0,223.0,168.0,164.0,69.0,22.0,0.0,0.0,821
355,-571195848#3,-319752145#1,2.3932964716620004,0.0,6.0,89.0,131.0,73.0,92.0,231.0,123.0,0.0,0.0,745
356,-42861969#3,42679013#0,1.935715673808173,255.0,727.0,1110.0,730.0,332.0,124.0,42.0,11.0,4.0,0.0,3335
357,734002870#0,24854722#0,5.827999914129486,117.0,293.0,346.0,503.0,717.0,1151.0,1390.0,1302.0,1069.0,765.0,9039
358,-465272566#1,309769500#0,2.240807449339357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
359,31960439,-91873559#1,3.2553058949765905,9.0,59.0,113.0,246.0,440.0,637.0,599.0,711.0,641.0,580.0,6500
360,29072306#0,42246105,5.138412051477313,195.0,447.0,702.0,1431.0,1275.0,1157.0,1132.0,814.0,570.0,422.0,8662
361,-24854662#4,-25314635#2,3.88561500203295,64.0,112.0,308.0,412.0,670.0,591.0,595.0,556.0,562.0,371.0,5142
362,25315120#0,27589301#0,4.06499183077248,228.0,1481.0,2383.0,2170.0,1623.0,973.0,527.0,281.0,102.0,38.0,9830
363,43402555#1-AddedOnRampEdge,154797088#8,1.3226965321016817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
364,202760039#0,205385764#0,1.2661401244617434,72.0,25.0,56.0,39.0,21.0,6.0,0.0,0.0,0.0,0.0,219
365,26682439,374060695,3.869536800742937,68.0,322.0,551.0,373.0,516.0,573.0,436.0,488.0,404.0,314.0,4854
366,204521193,8055217#3,1.2999863077396208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
367,25316220,-29072306#1,1.818742627822561,16.0,67.0,103.0,78.0,32.0,4.0,0.0,0.0,0.0,0.0,300
368,22773660#1,-264908265,4.267387019461016,253.0,645.0,1031.0,1184.0,779.0,656.0,928.0,1093.0,793.0,515.0,9199
369,26682439,-29072306#1,12.339257939724265,1.0,78.0,530.0,1654.0,2309.0,2028.0,1490.0,997.0,493.0,230.0,10001
370,44779234#5,-658421304,1.997660190035794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
371,172550483#2,651146381#0,1.881502036518608,25.0,56.0,75.0,93.0,91.0,79.0,57.0,102.0,222.0,225.0,2671
372,29189452#0-AddedOffRampEdge,-168436709,11.425163560863266,5.0,108.0,529.0,1233.0,1702.0,1738.0,1430.0,1222.0,834.0,573.0,10001
373,-29072306#1,-25026462#3,5.946939941938538,261.0,454.0,462.0,1210.0,1485.0,1716.0,1440.0,1130.0,762.0,400.0,9634
374,-630904971,-27606771#2,2.262234506058732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
375,734002870#0,-571195848#1,1.4350806310791622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
376,205385764#4,-987960992,2.202876892224727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
377,-199067345#1,27624179,11.381796719646529,1.0,55.0,209.0,434.0,790.0,1034.0,1176.0,1257.0,1194.0,1164.0,10001
378,172421018#5,24854660#1,1.7837504676854572,4.0,10.0,8.0,2.0,16.0,37.0,26.0,30.0,27.0,4.0,165
379,30453877,-27366829#8,2.017699924126392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
380,130179872,29072305,1.5423707110204503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
381,28169402#1,28837067#0,1.269047934313507,7.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18
382,30095664,27623929#2-AddedOnRampEdge,4.362434383480111,0.0,0.0,0.0,33.0,201.0,388.0,913.0,1379.0,1378.0,1073.0,6537
383,29189452#0,29072306#0,4.357478403568359,438.0,1621.0,1748.0,1377.0,900.0,418.0,117.0,21.0,3.0,0.0,6643
384,-29072306#1,-25316216,2.3828874433279204,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
385,30095664-AddedOnRampEdge,-8253169#2,13.20086797954142,10.0,199.0,603.0,1086.0,1361.0,1458.0,1413.0,1250.0,1010.0,682.0,10001
386,29189452#0-AddedOffRampEdge,578839257,3.696920572673034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
387,761463237#0,-652731596#0,13.190076178649491,3.0,39.0,309.0,740.0,1106.0,1241.0,1421.0,1413.0,1209.0,950.0,10001
388,26682439,44083925#0,5.928799013829741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
389,580568286#4,42679013#0,1.6186405090465046,109.0,707.0,820.0,376.0,67.0,26.0,4.0,0.0,0.0,0.0,2109
390,25314977,24885705#0,7.682827363264288,174.0,705.0,1150.0,1310.0,1429.0,1367.0,1235.0,943.0,655.0,389.0,9798
391,-42680553#1,27647147#0,1.6147791426493274,11.0,128.0,288.0,401.0,463.0,389.0,347.0,399.0,335.0,260.0,3342
392,30429412,29420738#3,1.913149655470608,3.0,12.0,27.0,65.0,116.0,200.0,308.0,413.0,478.0,517.0,4540
393,25314635#4,30095629,1.7296478143606484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
394,24854811#0,23462359#0,2.975884479541517,9.0,11.0,42.0,99.0,188.0,259.0,205.0,150.0,108.0,104.0,1245
395,25315120#0,43138033#1,5.223213987864588,324.0,534.0,524.0,1036.0,1043.0,1246.0,1185.0,994.0,850.0,578.0,9046
396,-168436709,843932181#0,8.587963844960834,30.0,437.0,940.0,1184.0,1116.0,1172.0,1422.0,1253.0,923.0,684.0,10001
397,352150487#0,23005144#1,2.1219153211821657,4.0,10.0,21.0,9.0,4.0,10.0,21.0,74.0,126.0,122.0,1053
398,25027062#1,23462359#0,3.738856149701534,155.0,194.0,503.0,688.0,578.0,591.0,645.0,440.0,322.0,233.0,4588
399,92372233#2,-557340725#5,5.10901269903763,79.0,203.0,531.0,795.0,1015.0,1065.0,1153.0,1052.0,956.0,886.0,9866
400,295993551,319752148#0-AddedOnRampEdge,11.562296390992495,5.0,81.0,233.0,433.0,543.0,650.0,761.0,831.0,965.0,1015.0,10001
401,29189452#0,-288510375,2.3333183023077795,10.0,13.0,90.0,126.0,170.0,333.0,356.0,253.0,364.0,342.0,3343
402,319752146#0,-168436709,9.75122370819499,4.0,94.0,437.0,1086.0,1553.0,1722.0,1547.0,1364.0,975.0,571.0,10001
403,636648238#0,590991060#5,1.912251875069735,12.0,23.0,40.0,31.0,17.0,38.0,117.0,213.0,347.0,374.0,3291
404,459356954#0,638029811#3,6.243606331484738,12.0,149.0,433.0,820.0,1109.0,1348.0,1354.0,1257.0,1011.0,827.0,10001
405,662054210#0,184276199,1.7215708837106254,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8
406,348439788#0,-168436709,4.176962975827483,43.0,198.0,240.0,535.0,989.0,979.0,1029.0,761.0,256.0,62.0,5100
407,29189452#0-AddedOffRampEdge,-319752146#2,1.99487602975946,6.0,4.0,59.0,56.0,53.0,146.0,228.0,188.0,158.0,232.0,2411
408,172621653#0,172550483#4,1.5619804894140787,12.0,9.0,34.0,27.0,65.0,64.0,87.0,125.0,92.0,116.0,853
409,593761442#15,179311989,3.864829699514209,391.0,727.0,1126.0,1186.0,1234.0,1386.0,1207.0,914.0,652.0,388.0,9617
410,-24605060#1,-185717975,2.129390587535013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
411,348439788#0,-168436709,4.176962975827483,43.0,184.0,290.0,546.0,979.0,998.0,959.0,774.0,285.0,60.0,5130
412,162228185,-471302983#4,1.884182889304017,6.0,7.0,12.0,20.0,36.0,69.0,110.0,160.0,168.0,208.0,1568
413,8055330#7,28905432#0,1.364654872851661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
414,674283383,147469023#0,2.0509571142771885,5.0,5.0,11.0,4.0,9.0,4.0,5.0,5.0,7.0,6.0,799
