origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
118988212#0-AddedOffRampEdge,-101362555,13.817184659480192,2.0,23.0,175.0,631.0,1357.0,2113.0,2855.0,3512.0,3957.0,4293.0,5001
29189452#0,-29072312#1,4.10272630163359,201.0,1010.0,2120.0,3190.0,3862.0,4175.0,4309.0,4343.0,4355.0,4356.0,4356
-25314635#2,-172421027#1,2.3694110324365423,0.0,6.0,77.0,234.0,523.0,826.0,1034.0,1155.0,1192.0,1206.0,1207
30095664,8055330#0,1.6001869730168776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-162228161,-42679977#0,1.1722811642884008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25314977,23462359#0,8.828600251075544,164.0,627.0,1200.0,1821.0,2491.0,3097.0,3565.0,3919.0,4156.0,4315.0,4954
162228161,25342653#10,1.548658336844981,9.0,21.0,52.0,88.0,134.0,197.0,245.0,299.0,334.0,370.0,429
-749785894#1,25460271#2,5.642376482510764,154.0,429.0,729.0,1122.0,1591.0,2152.0,2715.0,3289.0,3739.0,4056.0,4881
26809871#1,708433349,1.2588962917299524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27624411,24651579#5,9.440959649352084,2.0,41.0,204.0,599.0,1185.0,1928.0,2693.0,3314.0,3821.0,4193.0,5001
224109243#1,24854693#0,5.651097173291561,69.0,480.0,933.0,1623.0,2396.0,3258.0,3884.0,4128.0,4242.0,4269.0,4281
388324062#1,91876812#0,1.6015558495790123,4.0,15.0,30.0,60.0,86.0,121.0,175.0,220.0,254.0,292.0,386
27367087#0,555811599#0,2.616386908415268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
411451801#3,8055217#3,1.4447761832446906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-168436709,-28837109#2,3.8043934625500486,162.0,520.0,824.0,1093.0,1314.0,1504.0,1581.0,1637.0,1671.0,1690.0,1704
30092807#2,599226157,1.944594801178177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1124431851,172621652#0,12.012638727854547,3.0,21.0,157.0,529.0,1144.0,1889.0,2617.0,3250.0,3799.0,4223.0,5001
24854660#0,-24880769,1.6858273962203163,32.0,88.0,92.0,92.0,100.0,176.0,322.0,420.0,425.0,425.0,425
29188626,-42862079#0,1.2518660540737705,39.0,161.0,403.0,730.0,992.0,1170.0,1271.0,1315.0,1334.0,1349.0,1356
-24854660#1,636648238#1,10.608440095821138,3.0,77.0,428.0,1095.0,1930.0,2896.0,3623.0,4153.0,4511.0,4746.0,5001
8055446#0,29383221#0,10.814766407940528,2.0,80.0,375.0,928.0,1580.0,2188.0,2699.0,3128.0,3511.0,3825.0,5001
25196030#0,-27606526#4,1.6558898342044146,39.0,121.0,180.0,312.0,428.0,521.0,677.0,823.0,964.0,1054.0,1196
-29072312#1,-576465698#1,8.10094437269508,13.0,284.0,1131.0,2236.0,3266.0,4014.0,4485.0,4700.0,4847.0,4928.0,5001
27021019#0,172550483#1,1.7917450993998938,22.0,70.0,132.0,252.0,349.0,469.0,628.0,780.0,904.0,977.0,1274
80496396#0,158183862#12,2.7281182235668027,119.0,751.0,1724.0,2494.0,3091.0,3477.0,3794.0,4109.0,4378.0,4557.0,4725
158183879#0,27204452#0,2.594930121203738,31.0,274.0,908.0,1259.0,1370.0,1394.0,1416.0,1424.0,1434.0,1439.0,1440
-42784304#1,179311989,4.417819813013519,280.0,882.0,1575.0,2081.0,2403.0,2602.0,2856.0,3145.0,3497.0,3829.0,4895
-42246096,626844942,3.784271105310824,125.0,537.0,1038.0,1772.0,2611.0,3400.0,3973.0,4330.0,4538.0,4687.0,4910
-43138034#1,-29072306#1,4.339163074396409,31.0,60.0,208.0,621.0,1238.0,1817.0,2403.0,2878.0,3186.0,3413.0,3707
903191516#0,25026500#2,1.7098713645937382,16.0,55.0,80.0,94.0,103.0,125.0,145.0,151.0,151.0,151.0,151
503405662,561074654#0,4.590255291523492,197.0,654.0,1195.0,1577.0,1901.0,2239.0,2657.0,3078.0,3465.0,3850.0,4666
27588091#0,-29072306#1,3.994529871670085,188.0,792.0,1649.0,2526.0,3166.0,3546.0,3757.0,3837.0,3874.0,3890.0,3908
159915368#0,185569718#2,2.2286344320236777,5.0,16.0,29.0,50.0,71.0,93.0,127.0,146.0,176.0,205.0,355
-24855128#0,181200685,3.0381486647015303,10.0,71.0,344.0,665.0,899.0,1406.0,1973.0,2417.0,2703.0,2926.0,3338
599226364,30092807#2,1.918625430274335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29189452#0,24854944#3,7.281992950587014,46.0,154.0,470.0,1092.0,1879.0,2669.0,3412.0,3969.0,4397.0,4667.0,4997
1123718185,-39021612#3,1.7867663906894062,28.0,160.0,480.0,847.0,1315.0,1788.0,2131.0,2387.0,2572.0,2793.0,3187
1072300621,-29072306#1,4.739692131200389,32.0,63.0,240.0,656.0,1357.0,2060.0,2664.0,3090.0,3412.0,3610.0,3824
29189452#0-AddedOffRampEdge,27019307#0,6.581033699084594,71.0,403.0,1062.0,1820.0,2453.0,2964.0,3466.0,3903.0,4255.0,4545.0,4993
1081066600#2-AddedOnRampEdge,319752150,1.6775476598683323,4.0,12.0,13.0,19.0,39.0,55.0,70.0,93.0,109.0,150.0,584
228113968#6,179311986,4.2180789075051495,197.0,767.0,1344.0,1953.0,2391.0,2790.0,3189.0,3613.0,3979.0,4258.0,4689
42679977#0,28235681,2.248144289154996,157.0,895.0,2054.0,3080.0,3764.0,4110.0,4256.0,4294.0,4304.0,4304.0,4305
615563686#5,29072305,4.74669773241131,177.0,337.0,680.0,1385.0,2128.0,2835.0,3360.0,3729.0,3982.0,4159.0,4305
28905432#0,465272566#0,1.7484848743382575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-24854662#4,-101362555,10.68549413122781,3.0,117.0,558.0,1391.0,2367.0,3244.0,3990.0,4461.0,4724.0,4880.0,5001
288510375,25316149#0,2.3706033131802853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
22930155-AddedOnRampEdge,24597830#0,1.985587556319396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-172638589#2,-680673396#2,4.317751727885601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-28557873#3,44083929#0,7.698355251727201,199.0,524.0,1186.0,1989.0,2851.0,3570.0,4085.0,4410.0,4619.0,4726.0,4806
26183143#6,-711109843,4.505057649693103,50.0,358.0,1048.0,1839.0,2503.0,3021.0,3491.0,3843.0,4050.0,4189.0,4372
29072306#0,628068416#0,4.015488965607718,324.0,1556.0,2713.0,3557.0,4134.0,4407.0,4492.0,4537.0,4556.0,4558.0,4558
29189452#2-AddedOffRampEdge,28905432#0,3.981198698217648,367.0,1496.0,2758.0,3659.0,4147.0,4397.0,4516.0,4565.0,4594.0,4607.0,4608
-280803422#2,27588409#2,6.202805233674138,170.0,442.0,765.0,1128.0,1638.0,2268.0,2961.0,3503.0,3943.0,4251.0,4991
732252230#1,443057093,14.220011969849816,1.0,23.0,152.0,596.0,1384.0,2177.0,2921.0,3532.0,4015.0,4366.0,5001
29189453,542317100#0,1.8471578208322816,4.0,4.0,19.0,71.0,103.0,147.0,234.0,349.0,431.0,480.0,725
25314977,150905403,1.948990245635804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
636648238#1,638029817#0,1.5864570466241688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-25006693#9,30095629,2.726390088003555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-168436709,348439788#0,4.149555565755347,366.0,670.0,1166.0,1615.0,1790.0,1983.0,2135.0,2199.0,2224.0,2228.0,2231
-24855128#1,749785890,1.8888425956135173,4.0,7.0,28.0,121.0,316.0,571.0,782.0,893.0,956.0,981.0,997
-267258079,42679013#0,4.136117371050362,455.0,1740.0,2879.0,3421.0,3697.0,3776.0,3791.0,3799.0,3799.0,3799.0,3799
30987867,-184276190#0,1.75821526306377,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4
-25460789,-27606526#4,1.5711045912808923,15.0,31.0,75.0,111.0,150.0,171.0,210.0,275.0,349.0,436.0,618
-30250793#2,309769500#0,1.6261710405474823,1.0,8.0,19.0,40.0,70.0,106.0,162.0,189.0,236.0,265.0,346
258648936#0,-411451801#1,2.0200410922939454,1.0,6.0,11.0,11.0,12.0,12.0,12.0,18.0,24.0,50.0,423
555811601#0,29072305,4.290838373119342,406.0,1431.0,2364.0,3030.0,3507.0,3811.0,3954.0,4038.0,4097.0,4111.0,4125
199902540#0,-42246096,7.254651524882717,48.0,719.0,2169.0,3392.0,4187.0,4636.0,4836.0,4905.0,4928.0,4933.0,4934
-168436709,24909666#2,4.690103511613757,230.0,960.0,2007.0,2802.0,3367.0,3892.0,4273.0,4532.0,4681.0,4798.0,4954
-465272566#1,-42679013#0,5.298843323003457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30453877,630280788,2.4148652332206297,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,17.0,23.0,29
92372233#2,-27588409#1,4.979248810047417,84.0,287.0,722.0,1323.0,2026.0,2782.0,3458.0,3956.0,4314.0,4554.0,4966
-319752146#1,27623929#2,2.040421914490428,1.0,1.0,1.0,2.0,4.0,8.0,10.0,12.0,16.0,16.0,725
249628858,304204463,5.852455878662226,73.0,444.0,1181.0,2236.0,3133.0,3855.0,4372.0,4685.0,4856.0,4934.0,5000
29189372#0,29072305,3.930379103340192,402.0,1707.0,2814.0,3426.0,3691.0,3768.0,3788.0,3791.0,3791.0,3791.0,3791
-208249143#0,92413093,9.998553108855056,14.0,115.0,365.0,845.0,1481.0,2162.0,2811.0,3374.0,3802.0,4175.0,5001
561074654#0,42679013#1,3.146298790616178,4.0,17.0,43.0,111.0,227.0,446.0,584.0,594.0,594.0,594.0,594
28169402#1,-159918188,1.5282737675735174,4.0,10.0,30.0,55.0,94.0,149.0,217.0,279.0,324.0,347.0,358
-29072312#1,589230911,5.971395974716454,234.0,868.0,1771.0,2697.0,3522.0,4088.0,4461.0,4734.0,4850.0,4922.0,5001
25164934#2,309769499,1.953833050872129,4.0,15.0,37.0,75.0,106.0,141.0,179.0,240.0,303.0,375.0,752
-42246096,306523279#0,5.075092765042654,121.0,424.0,1029.0,1787.0,2566.0,3159.0,3614.0,3952.0,4175.0,4321.0,4570
-24854662#4,-503818424#7,6.95326457704892,10.0,191.0,861.0,1959.0,3117.0,3924.0,4417.0,4717.0,4884.0,4943.0,5001
386635691#0,190735673#0,1.4403998818414607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24779313#0,-29072306#1,3.7655098928830464,180.0,876.0,1702.0,2507.0,3084.0,3457.0,3658.0,3745.0,3772.0,3779.0,3783
-29072306#1,-352158878#5,3.371758239886532,0.0,30.0,185.0,524.0,1060.0,1243.0,1269.0,1270.0,1270.0,1270.0,1270
25315120#0,27623929#2-AddedOnRampEdge,3.521609987045258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26682439,-235605364#2,5.225985870492925,66.0,450.0,1002.0,1344.0,1564.0,1831.0,2369.0,2839.0,3125.0,3371.0,4013
30095664-AddedOnRampEdge,965616564,13.257003204180275,2.0,126.0,627.0,1399.0,2254.0,3088.0,3749.0,4274.0,4616.0,4815.0,5001
25334431,29072306#0,1.6307520634767192,2.0,7.0,13.0,18.0,20.0,21.0,21.0,21.0,21.0,21.0,21
-24855127,615563686#3,2.4624401388135646,10.0,25.0,119.0,401.0,700.0,856.0,930.0,946.0,952.0,952.0,953
386616379#14,-48272598#2,2.420686476007158,10.0,60.0,119.0,196.0,370.0,605.0,988.0,1598.0,2175.0,2585.0,3181
-101362555,-638029877#1,1.7506989715325951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
295993551,-224928159,1.7855320130607897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-352150488#7,-168436709,9.768194568974168,2.0,67.0,418.0,1133.0,2093.0,3068.0,3825.0,4371.0,4696.0,4844.0,5001
615563689#1,30642828#0,6.332909707533416,171.0,400.0,681.0,1069.0,1506.0,2100.0,2725.0,3243.0,3648.0,4001.0,4967
590603564,27623929#2-AddedOnRampEdge,11.18378011799478,7.0,71.0,276.0,704.0,1325.0,2015.0,2710.0,3333.0,3828.0,4214.0,5001
-280804041#1,199728993#3,4.469412177916216,22.0,39.0,123.0,321.0,646.0,1192.0,1799.0,2361.0,2802.0,3159.0,3891
80798028#0,-29072306#1,5.122695113119282,84.0,423.0,1202.0,2019.0,2912.0,3650.0,4182.0,4492.0,4707.0,4832.0,4938
599226364,1076317292#1,1.713173810605913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
734002870#0,680853750#0,1.5328011778066162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-571195848#3,377713148#0,4.451612088284396,159.0,659.0,974.0,1524.0,2274.0,3031.0,3596.0,3931.0,4162.0,4322.0,4563
964072170,29189452#2-AddedOffRampEdge,1.968314596545704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-29072312#1,348439788#0,14.47945538788711,3.0,51.0,493.0,1426.0,2444.0,3288.0,3923.0,4365.0,4667.0,4860.0,5001
26963496#4,202760039#2,1.4551163994263496,10.0,27.0,51.0,87.0,126.0,191.0,277.0,355.0,408.0,449.0,605
-42246096,-25026466,1.9799744140294435,5.0,10.0,29.0,43.0,60.0,69.0,71.0,71.0,71.0,71.0,71
-411451801#5,-29142945#2,1.3800127896958874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29189452#0-AddedOffRampEdge,319752146#3,2.476782615580146,6.0,10.0,55.0,110.0,166.0,294.0,488.0,660.0,823.0,1017.0,2110
25314977,27623929#2-AddedOnRampEdge,4.479398835601529,0.0,0.0,1.0,76.0,242.0,488.0,945.0,1468.0,1805.0,1976.0,2028
30453877,27647148#0,4.680598517096491,138.0,667.0,1405.0,2206.0,2906.0,3417.0,3740.0,3912.0,4001.0,4056.0,4092
-168436709,-25334554,12.101379530040967,2.0,38.0,208.0,672.0,1480.0,2369.0,3217.0,3889.0,4384.0,4668.0,5001
27273328,599226364,13.323193797836002,1.0,8.0,117.0,477.0,1106.0,1912.0,2650.0,3283.0,3790.0,4155.0,5001
8054857#0,-42246096,4.403687438865975,212.0,692.0,1909.0,2856.0,3262.0,3384.0,3428.0,3435.0,3436.0,3436.0,3436
775415466,-264908265,3.5278515393852534,310.0,775.0,1521.0,2509.0,3400.0,3793.0,4015.0,4171.0,4252.0,4282.0,4295
1124431851,-30250793#1,1.6513775635976429,4.0,17.0,92.0,166.0,336.0,564.0,798.0,942.0,1038.0,1091.0,1219
-685376181,-29072306#1,4.056995359536548,334.0,1120.0,2115.0,3097.0,3735.0,4109.0,4310.0,4409.0,4454.0,4470.0,4477
1081066600#7,633286107#1,5.928173880243113,74.0,301.0,918.0,1624.0,2354.0,2965.0,3450.0,3805.0,4076.0,4270.0,4634
602994941,-601088932#1,5.88968713459741,57.0,493.0,1326.0,2123.0,2775.0,3388.0,3943.0,4293.0,4554.0,4692.0,5001
-25315120#1,420074401#0,1.496506502100772,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
-465272566#1,30095629,2.2351852912395778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-28169402#1,-411451801#1,14.626658375505048,2.0,10.0,210.0,736.0,1614.0,2567.0,3314.0,3875.0,4286.0,4557.0,5001
29189453,30095629,4.594009222535619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-249628858,-25027062#0,6.409280461143873,49.0,240.0,421.0,701.0,1340.0,2325.0,3352.0,4090.0,4444.0,4603.0,4732
28836435#1,205385764#0,1.2950756678755488,67.0,96.0,148.0,200.0,209.0,227.0,227.0,227.0,227.0,227.0,227
26682439,-622847969#3,5.320166301954073,214.0,904.0,1911.0,2958.0,3759.0,4281.0,4595.0,4787.0,4894.0,4940.0,4983
25314977,-154797088#9,11.30344422113546,141.0,666.0,1452.0,2150.0,2740.0,3167.0,3521.0,3820.0,4091.0,4383.0,5000
8055446#1,957827672,2.6791343868820587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-28837662#0,-29072306#1,14.897341294812977,1.0,18.0,202.0,824.0,1889.0,2880.0,3613.0,4147.0,4526.0,4762.0,5001
605896314#0,235605364#0,9.994336149873735,24.0,187.0,403.0,624.0,1003.0,1563.0,2209.0,2900.0,3481.0,3991.0,5001
843932181#0,-154797088#9,1.951273640271946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
184276190#0,319752146#0,11.14504131176182,31.0,165.0,469.0,940.0,1438.0,1958.0,2507.0,2993.0,3442.0,3806.0,5001
561074654#0,42679013#1,3.146298790616178,4.0,17.0,41.0,106.0,224.0,453.0,592.0,601.0,603.0,603.0,603
348439788#0,-194210642#14,1.9796381406505987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
561074654#0,42679013#1,3.146298790616178,4.0,16.0,39.0,99.0,210.0,428.0,570.0,576.0,576.0,576.0,576
29189452#0,44083929#0,5.4168895990593775,202.0,726.0,1344.0,2160.0,2953.0,3643.0,4152.0,4500.0,4706.0,4833.0,4965
561074654#0,42679013#1,3.146298790616178,4.0,17.0,43.0,114.0,224.0,453.0,588.0,595.0,598.0,598.0,598
-25460743#8,184276190#0,12.306627537289206,6.0,92.0,340.0,788.0,1415.0,2033.0,2555.0,3036.0,3466.0,3856.0,5001
26682439,28836435#0,3.745842836496129,17.0,100.0,219.0,305.0,432.0,790.0,1152.0,1322.0,1468.0,1536.0,1552
25334431,-31286219,3.3487367467979423,162.0,779.0,1691.0,2535.0,3246.0,3758.0,4143.0,4372.0,4517.0,4588.0,4646
-168436709,503405658#0,5.506924823196768,243.0,561.0,1066.0,1736.0,2466.0,3096.0,3305.0,3338.0,3345.0,3345.0,3345
199728993#0,23005121,1.7490059668608853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-44779234#3,1072280665,6.9437895257994375,53.0,292.0,1024.0,2233.0,3278.0,3978.0,4410.0,4695.0,4829.0,4896.0,4947
29072305,-28389777#1,4.268173883662781,90.0,442.0,767.0,1699.0,2576.0,2913.0,3201.0,3352.0,3415.0,3435.0,3437
42680284#1,42679013#0,1.7684654731211766,79.0,302.0,707.0,1096.0,1320.0,1438.0,1480.0,1489.0,1491.0,1491.0,1491
26682439,843932181#0,8.77340317757658,63.0,681.0,1999.0,3276.0,4065.0,4489.0,4751.0,4900.0,4967.0,4988.0,5001
23383040#0,25314635#4,7.920198169782666,7.0,100.0,492.0,1200.0,2027.0,2787.0,3337.0,3719.0,4048.0,4291.0,5001
24577160#5,29072305,6.375657060574818,23.0,239.0,681.0,1307.0,1917.0,2533.0,3105.0,3585.0,3929.0,4145.0,4998
26682439,348439788#0,4.384419651643399,19.0,92.0,144.0,311.0,948.0,1291.0,1469.0,1742.0,1878.0,1918.0,1929
25314977,27623929#2,4.48191447405054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29072305,348439788#0,15.06706909344171,2.0,64.0,484.0,1354.0,2397.0,3218.0,3856.0,4365.0,4693.0,4857.0,5001
29189452#0,128984786#0,2.189873170485581,4.0,14.0,44.0,69.0,137.0,174.0,222.0,273.0,324.0,389.0,624
25164982#2,27623929#2-AddedOnRampEdge,2.3468257469446825,3.0,7.0,14.0,27.0,46.0,77.0,120.0,196.0,285.0,412.0,1207
25334554,-305727653,10.078006973482536,58.0,411.0,1016.0,1698.0,2318.0,2834.0,3266.0,3571.0,3836.0,4069.0,5001
1122916117,-27023042,1.306576515685551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30453877,-503818424#7,8.378667952731627,92.0,744.0,1927.0,3088.0,3901.0,4386.0,4683.0,4831.0,4914.0,4957.0,5001
29189453,30270857#0,1.909639575232904,4.0,4.0,18.0,73.0,105.0,157.0,270.0,401.0,542.0,639.0,969
172155490#0,-190735673#3,1.736180374970594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29189453,-29072306#1,4.18055871825735,344.0,1492.0,2660.0,3452.0,3912.0,4096.0,4159.0,4175.0,4178.0,4178.0,4178
1081066600#0,319752150,1.7223757654507004,4.0,12.0,14.0,25.0,41.0,58.0,82.0,103.0,135.0,208.0,941
29189372#0,680722588,5.526807122473834,64.0,313.0,764.0,1322.0,1825.0,2372.0,2949.0,3477.0,3912.0,4218.0,4999
-30250793#2,-29072312#1,3.803839433082465,257.0,1042.0,1882.0,2674.0,3367.0,3826.0,4169.0,4352.0,4456.0,4511.0,4543
-557340725#5,-954656283#1,1.4769054354350473,10.0,50.0,129.0,235.0,342.0,449.0,547.0,636.0,689.0,705.0,725
-168436709,172550483#2,4.54066480661831,814.0,1364.0,1765.0,2663.0,3582.0,3972.0,4174.0,4219.0,4234.0,4241.0,4243
24649375#0,-264908265,4.127860474010666,187.0,580.0,1154.0,1746.0,2222.0,2554.0,2838.0,3225.0,3569.0,3801.0,4382
183330683,22930139,1.356552451386934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24652442#0,101361707#0,2.1822158391905577,17.0,74.0,200.0,347.0,469.0,553.0,614.0,647.0,679.0,700.0,866
184612844,24854632#2,2.26519906952132,10.0,31.0,79.0,338.0,733.0,1116.0,1316.0,1437.0,1471.0,1486.0,1490
43138035#0,24880669,1.5468324013661805,7.0,16.0,22.0,26.0,59.0,124.0,188.0,240.0,249.0,249.0,249
-1072087776#2,180715214#0-AddedOffRampEdge,1.7116758299894534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-168436709,-37616075#2,11.99545524608618,2.0,27.0,189.0,639.0,1367.0,2268.0,3141.0,3872.0,4349.0,4662.0,5001
-870887980,-686828901#0,3.058646179631343,38.0,134.0,281.0,518.0,756.0,1074.0,1386.0,1688.0,2028.0,2370.0,4496
29189452#1,25006464#2,5.910941837219823,60.0,222.0,607.0,1125.0,1660.0,2152.0,2615.0,3027.0,3357.0,3727.0,4988
25164950#1,162228185,2.041577113014811,11.0,43.0,59.0,104.0,170.0,302.0,490.0,674.0,869.0,1069.0,1762
81233533#0,22930146,1.4730525476923957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
172421018#0,-29072312#1,6.264300579951851,146.0,281.0,484.0,995.0,1808.0,2784.0,3675.0,4277.0,4663.0,4832.0,4923
-39021612#3,30092807#2,2.269537327921624,160.0,800.0,1726.0,2700.0,3559.0,4143.0,4418.0,4556.0,4605.0,4624.0,4643
561074654#0,42679013#1,3.146298790616178,4.0,18.0,45.0,112.0,229.0,454.0,580.0,590.0,592.0,592.0,592
658442405,843932181#0,2.142421419835356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
411451801#3,-465272566#1,1.1653588110019866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-397081478#1,80678300#0,4.15817576853542,49.0,215.0,462.0,712.0,1022.0,1396.0,1809.0,2309.0,2796.0,3254.0,4749
228113968#6,28905432#0,4.714227795830264,490.0,1478.0,2522.0,3384.0,4008.0,4355.0,4575.0,4683.0,4744.0,4768.0,4786
352150488#6,27623929#2-AddedOnRampEdge,1.7822838707799842,1.0,1.0,1.0,2.0,5.0,8.0,10.0,14.0,16.0,18.0,498
-208249143#0,-380272839#7,4.933507711971046,39.0,352.0,876.0,1595.0,2383.0,3017.0,3459.0,3757.0,3954.0,4050.0,4122
557995846#0,-614268490#3,1.4694693910640682,8.0,24.0,44.0,63.0,88.0,117.0,143.0,158.0,168.0,179.0,185
27588409#2,-411451801#1,3.4987649915230823,314.0,1233.0,2181.0,2866.0,3255.0,3422.0,3491.0,3520.0,3529.0,3530.0,3531
1081066600#6,-42246096,6.127963431485953,62.0,251.0,756.0,1343.0,1976.0,2513.0,3014.0,3440.0,3788.0,4084.0,4682
582044574#20,29420804,2.2569505731589903,59.0,242.0,530.0,1053.0,1538.0,1962.0,2310.0,2566.0,2758.0,2897.0,3151
30453877,91818465#0,4.267894034481654,68.0,283.0,857.0,1547.0,2147.0,2615.0,2935.0,3080.0,3146.0,3172.0,3187
199728993#3,288510375,3.625644689591777,270.0,1204.0,2302.0,3088.0,3712.0,4250.0,4627.0,4770.0,4807.0,4821.0,4838
24579133#8,160047395,1.6738377193741505,9.0,31.0,80.0,153.0,281.0,470.0,619.0,727.0,814.0,872.0,925
29189372#0,25196030#0,2.2461866037779377,9.0,21.0,31.0,46.0,64.0,107.0,160.0,265.0,420.0,565.0,1331
24702104#0,27623929#2,6.2545107864938,43.0,244.0,674.0,1192.0,1788.0,2416.0,2967.0,3484.0,3894.0,4213.0,5000
1081066600#5,-30250793#1,1.591615394996699,13.0,36.0,53.0,97.0,151.0,215.0,276.0,346.0,418.0,492.0,1030
42793667#0,42679013#1,3.1347919611456425,9.0,28.0,96.0,278.0,491.0,703.0,906.0,1002.0,1037.0,1048.0,1049
53512268#0,-25314493#2,3.562599253751587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-25314493#2,413041610#0,1.2998875140457051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4414036#0-AddedOffRampEdge,199164047#3,1.7304621877036792,6.0,17.0,34.0,80.0,152.0,248.0,336.0,392.0,427.0,430.0,430
29189452#0-AddedOffRampEdge,1086284412,7.230201156846395,40.0,244.0,632.0,1139.0,1728.0,2255.0,2782.0,3176.0,3486.0,3700.0,4998
309769500#1,599226157,2.156810047492399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-555811611,154019779,3.7157708683595234,139.0,613.0,1293.0,2122.0,2770.0,3216.0,3513.0,3701.0,3786.0,3839.0,3889
968723596#0,180715168,9.154279648061545,2.0,70.0,354.0,837.0,1447.0,2164.0,2895.0,3534.0,4054.0,4447.0,5001
29189452#0-AddedOffRampEdge,25196030#0,2.4621596556201344,1.0,3.0,13.0,16.0,30.0,54.0,75.0,107.0,135.0,213.0,1672
27587401#1,765685613#1,1.698142948332893,18.0,52.0,89.0,134.0,212.0,306.0,377.0,415.0,460.0,501.0,642
-168436709,348439788#0,4.149555565755347,346.0,642.0,1178.0,1616.0,1825.0,2020.0,2147.0,2230.0,2268.0,2276.0,2277
25314977,133750975,2.258625540759152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29189372#0,8241800#5,5.719566209344045,41.0,200.0,587.0,1084.0,1616.0,2197.0,2771.0,3326.0,3835.0,4193.0,5000
-662054209,711043756,1.7348882454683814,1.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6
-25006693#9,80678300#0,3.777826487254517,72.0,259.0,505.0,812.0,1156.0,1556.0,2064.0,2582.0,3080.0,3512.0,4713
