origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
-228113968#5,179311986,4.2180789075051495,275.0,1143.0,2276.0,3421.0,4594.0,5676.0,6797.0,7740.0,8452.0,8931.0,9567
25314977,24854722#2,5.621505221800302,18.0,31.0,167.0,525.0,1124.0,1806.0,2650.0,3617.0,4425.0,5143.0,7844
843932181#0,-154797088#9,1.951273640271946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-471302983#1,27623929#2,2.0006475691936823,1.0,1.0,1.0,2.0,4.0,8.0,10.0,12.0,16.0,16.0,1328
81368470,31286310#0,1.352254319730218,8.0,14.0,30.0,48.0,62.0,81.0,96.0,115.0,131.0,142.0,151
964072170,29189452#2-AddedOffRampEdge,1.968314596545704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-271891965#1,309769499,1.7237678449268388,4.0,4.0,8.0,10.0,12.0,24.0,34.0,51.0,68.0,79.0,3623
-101362555,-168436709,4.406660606645252,114.0,780.0,1880.0,4076.0,5743.0,6372.0,6750.0,7030.0,7113.0,7140.0,7149
232006256#4-AddedOffRampEdge,-168436709,9.5621324370841,2.0,72.0,498.0,1494.0,2928.0,4589.0,6287.0,7681.0,8619.0,9238.0,10001
235605364#0,24567076#2,7.905678358948463,4.0,110.0,575.0,1436.0,2422.0,3473.0,4521.0,5539.0,6443.0,7222.0,10001
-24854662#1,-29072312#1,4.199517266024165,172.0,322.0,883.0,1955.0,3309.0,4658.0,5835.0,6772.0,7475.0,7953.0,8597
-615563686#6,24880750#0,1.6919287888573442,32.0,92.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96
-162228161,561074654#1,1.326147847092375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
128984786#0,-29072306#1,4.449506905975328,435.0,1779.0,3807.0,5755.0,7298.0,8263.0,8827.0,9082.0,9189.0,9242.0,9277
309769500#1,27647149#4,1.7536551892730416,5.0,12.0,14.0,32.0,53.0,71.0,95.0,118.0,174.0,269.0,1786
29072305,25334433#0,1.7490306260206416,1.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6
954656252,22926862#1,1.4992967363682514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42793667#0,42679013#1,3.1347919611456425,9.0,29.0,107.0,434.0,1008.0,1608.0,2225.0,2637.0,2848.0,2941.0,2963
-42677846#2,555811601#1,1.969466122632575,86.0,528.0,1399.0,2443.0,3535.0,4609.0,5598.0,6379.0,6985.0,7421.0,7978
183330683,22930139,1.356552451386934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-162228161,636648238#1,14.112953323485224,4.0,36.0,251.0,817.0,1658.0,2776.0,4112.0,5460.0,6647.0,7632.0,10001
26682439,180715195#2-AddedOnRampEdge,2.128059109868213,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
765685613#1,-29072306#1,4.302537241589139,552.0,1775.0,3665.0,5403.0,6648.0,7539.0,8097.0,8432.0,8614.0,8692.0,8783
309769500#0,765685613#0,1.7799707544265968,6.0,8.0,54.0,163.0,255.0,443.0,778.0,1133.0,1391.0,1635.0,2562
162228185,-42679977#0,1.4049707397374602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26682439,25342653#10,9.528655824577436,26.0,457.0,1876.0,4079.0,6078.0,7521.0,8480.0,9084.0,9428.0,9674.0,10001
671809170#3,-27366829#8,1.8958591777357552,6.0,14.0,19.0,23.0,28.0,34.0,53.0,75.0,101.0,128.0,285
26682439,349935423#2,11.741372602459773,2.0,72.0,467.0,1563.0,3429.0,5437.0,7132.0,8334.0,9121.0,9548.0,10001
29072309#0,-25006693#8,1.7194956468192857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
159915368#0,22930139,1.5879502361951705,5.0,10.0,15.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19
503405666,39021612#4,4.683658451765684,302.0,1193.0,2161.0,2810.0,3323.0,3865.0,4488.0,5086.0,5765.0,6403.0,9783
29189372#0,25164982#0,2.1314738364893056,9.0,21.0,29.0,44.0,65.0,100.0,141.0,212.0,305.0,407.0,2319
70936918,25162697#0,1.317237491944895,8.0,14.0,30.0,44.0,73.0,99.0,134.0,162.0,190.0,218.0,314
-222955970#0,27588045#2,5.217930358800817,96.0,352.0,970.0,1835.0,2920.0,4253.0,5571.0,6754.0,7722.0,8436.0,9936
539223053#0,576712227#2,2.641890781600534,4.0,6.0,9.0,19.0,36.0,91.0,160.0,370.0,699.0,956.0,2331
29189453,-25164950#1,2.003948540057081,1.0,7.0,28.0,46.0,90.0,147.0,215.0,327.0,468.0,637.0,1591
27273171,638029813#1,1.2612388505264045,2.0,12.0,26.0,52.0,87.0,116.0,155.0,183.0,201.0,210.0,245
25316211#0,29072305,2.0019976036860943,11.0,40.0,119.0,215.0,282.0,329.0,351.0,370.0,379.0,381.0,381
92413093,386635688#0,2.4157387369909813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29189452#0,-25164950#1,2.1886635593753425,4.0,10.0,35.0,56.0,104.0,163.0,229.0,345.0,500.0,643.0,1716
29189452#0-AddedOffRampEdge,29072306#0,4.355700250925277,444.0,2064.0,3870.0,5224.0,6106.0,6552.0,6671.0,6686.0,6686.0,6686.0,6686
443057090#1,-652731596#0,2.5365174195034235,16.0,68.0,167.0,223.0,288.0,314.0,333.0,333.0,333.0,333.0,333
24909637#0,101361707#0,2.150481971801621,8.0,16.0,38.0,53.0,112.0,208.0,364.0,543.0,688.0,875.0,3384
-162228161,42679013#0,2.29132876424662,1204.0,4133.0,6260.0,6924.0,7063.0,7082.0,7082.0,7082.0,7082.0,7082.0,7082
-580568286#6,26965245#0,2.2662960470121405,240.0,1111.0,2441.0,3940.0,5401.0,6692.0,7585.0,8181.0,8617.0,8832.0,9129
28905432#0,27623929#2-AddedOnRampEdge,4.117209704460482,0.0,88.0,353.0,586.0,1570.0,2709.0,3296.0,3413.0,3420.0,3422.0,3422
-615563686#6,-27606771#2,6.098122921642964,213.0,579.0,1036.0,1645.0,2425.0,3317.0,4369.0,5401.0,6276.0,6980.0,9950
590848307#0,46045423,4.709077631814844,16.0,48.0,162.0,366.0,607.0,1066.0,1700.0,2370.0,3208.0,3848.0,4911
42679935,27647145#2,2.343288882129116,90.0,698.0,2151.0,3777.0,5284.0,6609.0,7578.0,8199.0,8596.0,8838.0,9016
28522967#5,224928151#3,2.051255472544105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27624411,-168436709,10.39605441034941,5.0,109.0,765.0,2494.0,4893.0,7027.0,8426.0,9159.0,9567.0,9785.0,10001
91818465#0,190735673#0,3.741225449351647,202.0,1067.0,2613.0,4254.0,5888.0,7211.0,8013.0,8332.0,8449.0,8487.0,8507
30642829#0,256482763,1.3607296330729182,11.0,45.0,110.0,186.0,278.0,379.0,460.0,545.0,594.0,614.0,631
26682439,348439788#0,4.384419651643399,20.0,98.0,174.0,450.0,1480.0,2205.0,2699.0,3345.0,3755.0,3896.0,3927
27624083,-964072140#2,1.7916101675830527,8.0,12.0,12.0,16.0,46.0,89.0,172.0,249.0,335.0,392.0,713
-44779234#4,-288510375,10.907078882029438,20.0,108.0,337.0,675.0,1159.0,1733.0,2397.0,3130.0,3901.0,4682.0,10001
-582373787#2,-29072312#1,1.6341417425229146,6.0,27.0,75.0,127.0,165.0,181.0,187.0,191.0,191.0,191.0,191
-42784304#1,271891970#0,1.615527061041235,5.0,24.0,79.0,301.0,760.0,1347.0,1939.0,2434.0,2811.0,3001.0,3241
-28837067#3,28558435#0,1.885346459292812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27122624#3,-181202152,1.4749507420606858,3.0,7.0,17.0,36.0,44.0,60.0,84.0,84.0,84.0,84.0,84
27366824#0,352150498#0,1.8096980873712587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28235681,23005145,1.3681525695965608,13.0,45.0,82.0,107.0,135.0,215.0,345.0,468.0,536.0,613.0,934
453097924#0,30095629,7.03145499266,358.0,1240.0,2630.0,4334.0,6052.0,7449.0,8411.0,9061.0,9381.0,9535.0,9937
11657519#0,29072306#0,4.41021713040295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-190735673#3,614447082#1,10.024884404451614,91.0,714.0,1834.0,3012.0,4037.0,4825.0,5497.0,6110.0,6799.0,7548.0,10001
-465272566#1,30095629,2.2351852912395778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27647147#0,-168436709,9.828890007452166,5.0,116.0,725.0,2142.0,3948.0,5684.0,7136.0,8271.0,9027.0,9484.0,10001
26682439,843932181#0,8.77340317757658,105.0,1210.0,3449.0,5692.0,7298.0,8308.0,9019.0,9456.0,9721.0,9874.0,10001
190735673#0,27623929#2-AddedOnRampEdge,3.7872538125849857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
420074402#0,24854811#0,5.051172530034393,173.0,619.0,1027.0,1689.0,2652.0,3945.0,5334.0,6608.0,7549.0,8227.0,9472
-37616074,-29143390,14.3975322121111,3.0,48.0,356.0,1273.0,2605.0,4051.0,5443.0,6671.0,7720.0,8516.0,10001
-25460743#8,-352171064#1,1.2751694885820395,53.0,267.0,679.0,1221.0,1981.0,2776.0,3515.0,4218.0,4759.0,5130.0,5587
455287404#0,24844771#0,1.4568895891588356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24651363#3,27623929#2,10.435176329177164,6.0,71.0,286.0,677.0,1337.0,2282.0,3374.0,4588.0,5755.0,6857.0,10001
503792432#1,-465272566#1,3.1997412791915627,14.0,91.0,252.0,392.0,585.0,863.0,1139.0,1492.0,1889.0,2237.0,4590
29189452#0,30270857#0,2.0898088479241284,6.0,6.0,28.0,84.0,124.0,207.0,358.0,542.0,731.0,897.0,2274
465272566#0,30095629,2.253267549711892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
561074654#0,42679013#1,3.146298790616178,4.0,17.0,46.0,158.0,390.0,739.0,997.0,1022.0,1030.0,1030.0,1030
-25196641#16,91873559#2,1.6810983572641112,16.0,40.0,93.0,194.0,367.0,611.0,858.0,1128.0,1392.0,1633.0,2401
30453877,-25314493#2,1.9023808458144875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-168436709,-29072306#1,12.433514631111606,2.0,64.0,383.0,1274.0,2766.0,4490.0,6170.0,7654.0,8585.0,9209.0,10001
29072306#0,-43138036#3,4.818400946405592,150.0,650.0,1263.0,2949.0,4450.0,5735.0,6894.0,7691.0,8033.0,8151.0,8204
-173036804#2,181200686#0,1.7401552894182517,3.0,9.0,17.0,24.0,30.0,39.0,45.0,46.0,46.0,46.0,46
-29072306#1,-705793430#2,5.685374620856342,292.0,1558.0,3295.0,5450.0,7402.0,8793.0,9510.0,9830.0,9952.0,9981.0,9985
-280803423,-602994938#3,10.408717184170218,2.0,153.0,806.0,2059.0,3758.0,5553.0,7024.0,8071.0,8808.0,9315.0,10001
28235863#3,-503122732,1.44528185598114,2.0,17.0,69.0,160.0,287.0,410.0,517.0,603.0,668.0,694.0,711
590848307#0,-168436709,4.28879008535399,31.0,182.0,441.0,900.0,1724.0,2686.0,3768.0,4530.0,4975.0,5212.0,5362
22930157#1,24919808,2.3410805404359767,47.0,266.0,725.0,1359.0,1908.0,2170.0,2228.0,2234.0,2235.0,2235.0,2235
42679013#0,580439045#2,1.5514894738458362,4.0,21.0,53.0,137.0,275.0,405.0,502.0,560.0,581.0,587.0,588
-29072306#1,386635692,2.520523083619924,24.0,63.0,112.0,205.0,324.0,405.0,418.0,433.0,447.0,455.0,455
29189452#0,27647149#1,2.091547320144554,1.0,2.0,8.0,13.0,16.0,31.0,46.0,54.0,60.0,80.0,835
-162228161,42679977#0,1.207051972255576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-168436709,-159918188,4.346772242705448,265.0,1574.0,3078.0,4367.0,5622.0,6665.0,7300.0,7696.0,8017.0,8308.0,9235
-264223268,-91873559#1,13.923425552448506,1.0,15.0,99.0,460.0,1146.0,2066.0,3308.0,4625.0,5828.0,6915.0,10001
29072305,180715168,13.457533506059203,5.0,67.0,455.0,1321.0,2479.0,3850.0,5392.0,6751.0,7895.0,8760.0,10001
-299064896#0,-1036865568,1.312552313101356,17.0,74.0,214.0,423.0,708.0,999.0,1238.0,1412.0,1526.0,1577.0,1609
-97671009,8055504#0,1.1446126916904726,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
420074401#0,31960439,1.395258172742989,3.0,6.0,12.0,33.0,82.0,151.0,221.0,260.0,290.0,318.0,367
25340719#0,465720456,4.470978519470599,36.0,36.0,36.0,36.0,36.0,371.0,412.0,412.0,943.0,1525.0,1611
599226364,29189452#2,2.348146388578836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
995737451,535484751#0,1.597692106870107,24.0,40.0,111.0,180.0,263.0,361.0,551.0,754.0,953.0,1182.0,2224
-43025092#1,-25196930#2,1.925378050570955,139.0,752.0,2014.0,3428.0,4815.0,6050.0,7005.0,7591.0,7937.0,8117.0,8235
27588091#0,27623929#2,1.996555467168257,1.0,1.0,2.0,3.0,9.0,13.0,15.0,18.0,31.0,49.0,1017
25460775,-39021612#3,1.4720616437060825,8.0,16.0,64.0,137.0,212.0,394.0,774.0,1102.0,1310.0,1529.0,1687
29189452#0,25195756#1,2.085124654177383,3.0,18.0,40.0,96.0,142.0,182.0,238.0,307.0,421.0,552.0,1777
-42862002,42679013#0,1.796472049121885,99.0,244.0,407.0,617.0,753.0,857.0,890.0,902.0,902.0,902.0,902
-25027062#1,25316220,4.625996222001847,56.0,191.0,488.0,1034.0,1771.0,2702.0,3564.0,4422.0,5200.0,5916.0,8204
-555811601#1,352158878#0,1.1538541851862945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
91873559#0,24855226#8,7.153132513310801,19.0,173.0,479.0,1003.0,1778.0,2769.0,3957.0,5242.0,6448.0,7472.0,9998
25314977,-179311997,8.88202871000268,84.0,583.0,1836.0,3724.0,5701.0,7350.0,8522.0,9204.0,9600.0,9812.0,10001
555811601#2,8055217#3,4.933350983433934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-168436709,28838374#1,4.101773285149848,184.0,598.0,960.0,1332.0,2220.0,2841.0,3111.0,3392.0,3700.0,3890.0,3992
31286219,27623929#2-AddedOnRampEdge,1.7820340280384757,1.0,5.0,9.0,10.0,12.0,14.0,23.0,42.0,54.0,78.0,1022
30095664-AddedOnRampEdge,-615563686#2,4.690356248339753,34.0,110.0,282.0,720.0,1328.0,2145.0,3174.0,4150.0,4978.0,5580.0,7617
-8055051#10,689686643#0,2.2170634356784853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
503405675#0,30031402#0,7.841374531256554,48.0,329.0,756.0,1118.0,1655.0,2184.0,2786.0,3542.0,4394.0,5380.0,9988
555811599#0,24305096,2.135343474845922,2.0,3.0,6.0,11.0,51.0,116.0,226.0,379.0,618.0,880.0,5005
158489006,380272839#4,1.7869698960778846,4.0,8.0,28.0,132.0,374.0,782.0,1156.0,1430.0,1557.0,1635.0,1673
205385764#0,28836163#0,1.4935985347433487,3.0,13.0,19.0,29.0,31.0,38.0,46.0,51.0,54.0,54.0,54
652731608#0,28836435#1,2.0390212874714404,4.0,6.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12
555811599#0,29189369#1,1.4653247795213713,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2142
-264908265,24598387#0,4.904006104644336,171.0,817.0,1563.0,2946.0,4142.0,5222.0,6446.0,7336.0,7962.0,8386.0,9160
-81233523,29395125#6,2.6998736710709936,11.0,69.0,273.0,617.0,1170.0,1718.0,2368.0,2859.0,3176.0,3347.0,3416
561074654#0,42679013#1,3.146298790616178,4.0,18.0,47.0,158.0,390.0,740.0,1002.0,1023.0,1026.0,1026.0,1026
-271891970#1,705793430#0,1.4482583925327053,26.0,118.0,505.0,1150.0,1657.0,1928.0,2195.0,2370.0,2463.0,2491.0,2500
30453877,1097962018#0,4.797906487277811,74.0,648.0,1669.0,2840.0,3959.0,4960.0,5778.0,6361.0,6783.0,7076.0,7444
-91818465#3,582373787#0,2.174739690644735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
49773052#0,-29072306#1,2.117458232680072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27183410#0,652731618#3,2.4618149978584416,64.0,522.0,1318.0,2147.0,2853.0,3060.0,3136.0,3160.0,3171.0,3174.0,3174
30095664-AddedOnRampEdge,965616564,13.257003204180275,10.0,191.0,824.0,1907.0,3295.0,4705.0,6143.0,7415.0,8367.0,9085.0,10001
-190735673#3,8055330#6,1.4525010461698435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
272552029,-24854632#1,2.030705475509079,29.0,168.0,443.0,794.0,1104.0,1375.0,1636.0,1860.0,2057.0,2196.0,2396
25342653#10,43138034#0,5.2296865809685045,46.0,289.0,644.0,1274.0,2206.0,3141.0,4231.0,5300.0,6123.0,6822.0,9168
25314977,27022471#0,3.394677646636421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-168436709,348439788#0,4.149555565755347,440.0,916.0,1819.0,2675.0,3151.0,3612.0,3972.0,4176.0,4303.0,4321.0,4330
-951141320,-29072306#1,3.369125525560462,12.0,30.0,50.0,172.0,472.0,1055.0,1865.0,2749.0,3520.0,4014.0,4506
28235864,-49773052#0,2.028005629135431,28.0,139.0,317.0,471.0,624.0,712.0,744.0,748.0,750.0,751.0,970
26682439,652731601#0,2.091981138537143,3.0,5.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9
582373789#0,306523289#13,1.4219069159769575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
734002870#0,27623929#1,2.5506159083746724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
431300063#7,-267258079,7.967647871759769,8.0,129.0,699.0,1877.0,3329.0,4780.0,6108.0,7197.0,8084.0,8759.0,10001
-97671009,-964072142,2.6173461896445334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-643773766#1,8055217#3,5.107699011393438,24.0,111.0,528.0,1247.0,2104.0,2943.0,3619.0,4231.0,4633.0,4870.0,5568
280803422#2,636648238#1,10.433217924529616,3.0,118.0,613.0,1688.0,3087.0,4715.0,6232.0,7458.0,8408.0,9075.0,10001
650607589#1,42781576#0,2.4479484932014604,21.0,182.0,752.0,1999.0,3283.0,4127.0,4697.0,5153.0,5428.0,5658.0,5939
24967178#2,27588385#0,6.700942165326957,35.0,232.0,691.0,1466.0,2555.0,3801.0,5085.0,6276.0,7359.0,8227.0,10000
843932181#0,-658442405,1.970410627167672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
590848307#0,-168436709,4.28879008535399,29.0,186.0,487.0,928.0,1704.0,2658.0,3769.0,4525.0,4983.0,5197.0,5350
28837113#0,652731618#3,2.2236705048250203,11.0,54.0,175.0,398.0,566.0,730.0,799.0,821.0,821.0,821.0,821
-571195848#3,-319752145#1,2.3932964716620004,0.0,6.0,95.0,226.0,299.0,391.0,622.0,745.0,745.0,745.0,745
-42861969#3,42679013#0,1.935715673808173,255.0,982.0,2092.0,2822.0,3154.0,3278.0,3320.0,3331.0,3335.0,3335.0,3335
734002870#0,24854722#0,5.827999914129486,117.0,410.0,756.0,1259.0,1976.0,3127.0,4517.0,5819.0,6888.0,7653.0,9039
-465272566#1,309769500#0,2.240807449339357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
31960439,-91873559#1,3.2553058949765905,9.0,68.0,181.0,427.0,867.0,1504.0,2103.0,2814.0,3455.0,4035.0,6500
29072306#0,42246105,5.138412051477313,195.0,642.0,1344.0,2775.0,4050.0,5207.0,6339.0,7153.0,7723.0,8145.0,8662
-24854662#4,-25314635#2,3.88561500203295,64.0,176.0,484.0,896.0,1566.0,2157.0,2752.0,3308.0,3870.0,4241.0,5142
25315120#0,27589301#0,4.06499183077248,228.0,1709.0,4092.0,6262.0,7885.0,8858.0,9385.0,9666.0,9768.0,9806.0,9830
43402555#1-AddedOnRampEdge,154797088#8,1.3226965321016817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
202760039#0,205385764#0,1.2661401244617434,72.0,97.0,153.0,192.0,213.0,219.0,219.0,219.0,219.0,219.0,219
26682439,374060695,3.869536800742937,68.0,390.0,941.0,1314.0,1830.0,2403.0,2839.0,3327.0,3731.0,4045.0,4854
204521193,8055217#3,1.2999863077396208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25316220,-29072306#1,1.818742627822561,16.0,83.0,186.0,264.0,296.0,300.0,300.0,300.0,300.0,300.0,300
22773660#1,-264908265,4.267387019461016,253.0,898.0,1929.0,3113.0,3892.0,4548.0,5476.0,6569.0,7362.0,7877.0,9199
26682439,-29072306#1,12.339257939724265,1.0,79.0,609.0,2263.0,4572.0,6600.0,8090.0,9087.0,9580.0,9810.0,10001
44779234#5,-658421304,1.997660190035794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
172550483#2,651146381#0,1.881502036518608,25.0,81.0,156.0,249.0,340.0,419.0,476.0,578.0,800.0,1025.0,2671
29189452#0-AddedOffRampEdge,-168436709,11.425163560863266,5.0,113.0,642.0,1875.0,3577.0,5315.0,6745.0,7967.0,8801.0,9374.0,10001
-29072306#1,-25026462#3,5.946939941938538,261.0,715.0,1177.0,2387.0,3872.0,5588.0,7028.0,8158.0,8920.0,9320.0,9634
-630904971,-27606771#2,2.262234506058732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
734002870#0,-571195848#1,1.4350806310791622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
205385764#4,-987960992,2.202876892224727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-199067345#1,27624179,11.381796719646529,1.0,56.0,265.0,699.0,1489.0,2523.0,3699.0,4956.0,6150.0,7314.0,10001
172421018#5,24854660#1,1.7837504676854572,4.0,14.0,22.0,24.0,40.0,77.0,103.0,133.0,160.0,164.0,165
30453877,-27366829#8,2.017699924126392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
130179872,29072305,1.5423707110204503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28169402#1,28837067#0,1.269047934313507,7.0,10.0,13.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18
30095664,27623929#2-AddedOnRampEdge,4.362434383480111,0.0,0.0,0.0,33.0,234.0,622.0,1535.0,2914.0,4292.0,5365.0,6537
29189452#0,29072306#0,4.357478403568359,438.0,2059.0,3807.0,5184.0,6084.0,6502.0,6619.0,6640.0,6643.0,6643.0,6643
-29072306#1,-25316216,2.3828874433279204,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8
30095664-AddedOnRampEdge,-8253169#2,13.20086797954142,10.0,209.0,812.0,1898.0,3259.0,4717.0,6130.0,7380.0,8390.0,9072.0,10001
29189452#0-AddedOffRampEdge,578839257,3.696920572673034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
761463237#0,-652731596#0,13.190076178649491,3.0,42.0,351.0,1091.0,2197.0,3438.0,4859.0,6272.0,7481.0,8431.0,10001
26682439,44083925#0,5.928799013829741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
580568286#4,42679013#0,1.6186405090465046,109.0,816.0,1636.0,2012.0,2079.0,2105.0,2109.0,2109.0,2109.0,2109.0,2109
25314977,24885705#0,7.682827363264288,174.0,879.0,2029.0,3339.0,4768.0,6135.0,7370.0,8313.0,8968.0,9357.0,9798
-42680553#1,27647147#0,1.6147791426493274,11.0,139.0,427.0,828.0,1291.0,1680.0,2027.0,2426.0,2761.0,3021.0,3342
30429412,29420738#3,1.913149655470608,3.0,15.0,42.0,107.0,223.0,423.0,731.0,1144.0,1622.0,2139.0,4540
25314635#4,30095629,1.7296478143606484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24854811#0,23462359#0,2.975884479541517,9.0,20.0,62.0,161.0,349.0,608.0,813.0,963.0,1071.0,1175.0,1245
25315120#0,43138033#1,5.223213987864588,324.0,858.0,1382.0,2418.0,3461.0,4707.0,5892.0,6886.0,7736.0,8314.0,9046
-168436709,843932181#0,8.587963844960834,30.0,467.0,1407.0,2591.0,3707.0,4879.0,6301.0,7554.0,8477.0,9161.0,10001
352150487#0,23005144#1,2.1219153211821657,4.0,14.0,35.0,44.0,48.0,58.0,79.0,153.0,279.0,401.0,1053
25027062#1,23462359#0,3.738856149701534,155.0,349.0,852.0,1540.0,2118.0,2709.0,3354.0,3794.0,4116.0,4349.0,4588
92372233#2,-557340725#5,5.10901269903763,79.0,282.0,813.0,1608.0,2623.0,3688.0,4841.0,5893.0,6849.0,7735.0,9866
295993551,319752148#0-AddedOnRampEdge,11.562296390992495,5.0,86.0,319.0,752.0,1295.0,1945.0,2706.0,3537.0,4502.0,5517.0,10001
29189452#0,-288510375,2.3333183023077795,10.0,23.0,113.0,239.0,409.0,742.0,1098.0,1351.0,1715.0,2057.0,3343
319752146#0,-168436709,9.75122370819499,4.0,98.0,535.0,1621.0,3174.0,4896.0,6443.0,7807.0,8782.0,9353.0,10001
636648238#0,590991060#5,1.912251875069735,12.0,35.0,75.0,106.0,123.0,161.0,278.0,491.0,838.0,1212.0,3291
459356954#0,638029811#3,6.243606331484738,12.0,161.0,594.0,1414.0,2523.0,3871.0,5225.0,6482.0,7493.0,8320.0,10001
662054210#0,184276199,1.7215708837106254,1.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8
348439788#0,-168436709,4.176962975827483,43.0,241.0,481.0,1016.0,2005.0,2984.0,4013.0,4774.0,5030.0,5092.0,5100
29189452#0-AddedOffRampEdge,-319752146#2,1.99487602975946,6.0,10.0,69.0,125.0,178.0,324.0,552.0,740.0,898.0,1130.0,2411
172621653#0,172550483#4,1.5619804894140787,12.0,21.0,55.0,82.0,147.0,211.0,298.0,423.0,515.0,631.0,853
593761442#15,179311989,3.864829699514209,391.0,1118.0,2244.0,3430.0,4664.0,6050.0,7257.0,8171.0,8823.0,9211.0,9617
-24605060#1,-185717975,2.129390587535013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
348439788#0,-168436709,4.176962975827483,43.0,227.0,517.0,1063.0,2042.0,3040.0,3999.0,4773.0,5058.0,5118.0,5130
162228185,-471302983#4,1.884182889304017,6.0,13.0,25.0,45.0,81.0,150.0,260.0,420.0,588.0,796.0,1568
