origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
268589337#0,1036977306#0,2.5328932479238078,10.0,55.0,196.0,486.0,1040.0,1763.0,2659.0,3667.0,4881.0,5962.0,14341
48611945#0,-611636793#2,3.082360121465965,246.0,1088.0,2550.0,4649.0,7004.0,9067.0,10479.0,11344.0,11745.0,11915.0,12020
273827187,280474399#0,3.7512812232251305,3542.0,9165.0,10732.0,10947.0,10971.0,10974.0,10974.0,10974.0,10974.0,10974.0,10974
1036789795,1086753710,0.8364558910016169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25802990#0,44308005#1,1.2720802153320632,3.0,4.0,18.0,45.0,93.0,166.0,246.0,306.0,345.0,356.0,692
994080314,169769972#0,2.8344776977562285,6.0,25.0,77.0,176.0,352.0,611.0,954.0,1405.0,1985.0,2704.0,8106
587824506,166257399#4,1.3117052763882442,3.0,9.0,11.0,15.0,18.0,18.0,27.0,30.0,30.0,36.0,46
52027005#0,64312792#1,23.1723482311659,1.0,1.0,20.0,201.0,937.0,2720.0,5086.0,7452.0,9518.0,11048.0,15001
62253979#1-AddedOnRampEdge,-442468873,0.5801770229446385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34760911,142182986#0,19.57010096389027,1.0,5.0,76.0,478.0,1674.0,3595.0,5750.0,7775.0,9485.0,10921.0,15001
-197102000#1,690314228,1.5066526025819686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23126599,132041442#1,0.7641446355490606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
172431730,44722527#0,22.888877502116152,1.0,1.0,22.0,108.0,465.0,1330.0,2734.0,4525.0,6510.0,8318.0,15001
44308010,210587462,1.7724585891101154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
350878472,201673008#0,16.727067540351747,1.0,4.0,119.0,1161.0,3936.0,7823.0,11189.0,13363.0,14369.0,14809.0,15001
120066542,-34761131#0,29.54673073523163,1.0,1.0,20.0,286.0,1615.0,4408.0,7749.0,10417.0,12360.0,13570.0,15001
353028458#0,172431735#0,2.5908308360274583,167.0,807.0,1586.0,1898.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936
-297180563,-1018256862,1.788665150868389,184.0,918.0,2205.0,3376.0,4379.0,5416.0,6632.0,7865.0,8904.0,9593.0,10436
-156964938,190028547,4.809277446728823,158.0,924.0,2430.0,4451.0,6611.0,8505.0,10039.0,11151.0,11860.0,12310.0,12854
25236612,30150133,7.8074021483961475,23.0,340.0,1586.0,3818.0,6294.0,8169.0,9736.0,10989.0,12088.0,13024.0,15001
116051215#0,690314228,1.413294296744085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
350878472,16247685#0,3.458354164664859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
169015350#2,886343996#0,4.743561678118032,28.0,433.0,1819.0,4263.0,7241.0,10119.0,12231.0,13417.0,14140.0,14511.0,14989
302024346#2,-976047960,0.7994651971387061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
52026998,690314228,2.477190171452636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
77912756#0,50319808,1.2691339691477814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-378950430#3,264627770#0,2.6044727786862265,50.0,150.0,195.0,275.0,435.0,522.0,579.0,632.0,694.0,746.0,917
25802990#0,277614527,2.8787233610463394,66.0,337.0,970.0,1943.0,2806.0,3458.0,4054.0,4647.0,5252.0,5782.0,7905
50921893,-565727007#4,10.958581800303792,1.0,17.0,217.0,689.0,1540.0,2634.0,3734.0,4845.0,5919.0,6973.0,14995
25121431,-435321702,4.177403899968978,931.0,3479.0,5729.0,7726.0,9418.0,10962.0,12205.0,13085.0,13628.0,13890.0,14066
942307530#0,201669210,15.72219178445336,1.0,2.0,44.0,434.0,1615.0,3805.0,6484.0,9074.0,11156.0,12688.0,15001
379064174#0,-203301204#1,0.9837957204397644,4.0,8.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12
-302251249#2,-172410734#4,1.7656317681857776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-397978438#3,305541274,8.692293042428531,1128.0,2204.0,3447.0,4864.0,6578.0,8459.0,10205.0,11596.0,12557.0,13218.0,14191
353028460#0,-35966195#1,5.117571977315787,222.0,1059.0,2626.0,4665.0,6742.0,8573.0,10055.0,11121.0,11907.0,12460.0,14947
-273826822,64312782#0,6.893782672880357,122.0,904.0,2853.0,5723.0,8753.0,11195.0,12712.0,13538.0,13967.0,14188.0,14458
329347624,96072040#0,3.5146496772645235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
277565917,264473848,3.026119902731336,8.0,74.0,145.0,291.0,418.0,519.0,762.0,1082.0,1517.0,2329.0,4588
39894345#1,353021172#4,3.474621614885089,0.0,141.0,1195.0,3108.0,5576.0,8404.0,10640.0,12169.0,13092.0,13633.0,14423
-25802992#2,-34761131#0,15.533711871708311,2.0,33.0,209.0,883.0,2497.0,4994.0,7736.0,10071.0,11740.0,12876.0,15001
275921354,7980820,2.919251904028055,228.0,1202.0,2921.0,5047.0,7314.0,9485.0,11184.0,12485.0,13448.0,14022.0,14860
4968774,-722586614#0,4.792259347940305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4968774,-48916355,28.043956376220574,1.0,52.0,318.0,1381.0,3388.0,5862.0,8277.0,10008.0,11312.0,12306.0,15000
-157028684#1,-22958741,1.3513545574479062,3.0,14.0,21.0,39.0,71.0,121.0,154.0,230.0,302.0,377.0,796
45336715#2,1040768490,1.0795516388969957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
372343800,526565627#1-AddedOffRampEdge,0.5002121924743533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-45336715#5,329347640,2.3565154793938285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4969364,211147458#0,14.409170424430483,64.0,265.0,609.0,900.0,1131.0,1538.0,2648.0,4633.0,7105.0,9482.0,14577
371863948,140655511,11.522556239188605,5.0,78.0,507.0,1545.0,3227.0,5121.0,6928.0,8462.0,9628.0,10534.0,15001
30336750,240981231,0.9062470571347828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-472700535#5,-64312782#2,3.4995753809341728,81.0,710.0,2244.0,4330.0,6491.0,8329.0,9855.0,11293.0,12493.0,13284.0,14642
-302251249#2,-167107651#5,3.246443934491947,176.0,784.0,1505.0,1892.0,2020.0,2050.0,2054.0,2054.0,2054.0,2054.0,2054
-265023752#8,45243824#0,1.7793297232701453,35.0,420.0,1478.0,3059.0,4837.0,6643.0,8134.0,9240.0,9858.0,10226.0,10648
826409418#6,50303824#3,0.8293470322630359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34427441,45336753,1.2697552472599272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-353017350,263804230,5.31410630999198,40.0,384.0,1170.0,2503.0,3978.0,5445.0,6654.0,7936.0,9290.0,10662.0,14698
81130479#0,81130467#0,0.8899456378551107,1.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5
900439226,248637519,1.5612458301687815,3.0,5.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11
-900439225#0,-201669202,1.1647721464652463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
252472885#1,-25324925#2,6.748408360438442,62.0,459.0,1486.0,3073.0,5055.0,7103.0,8986.0,10431.0,11657.0,12522.0,14988
52026998,939311537#0,2.2373018084606398,2.0,5.0,13.0,33.0,65.0,125.0,246.0,519.0,861.0,1160.0,4704
45774385#0,1005203821,3.595094744413612,53.0,648.0,2667.0,5409.0,7769.0,9577.0,10921.0,11748.0,12250.0,12571.0,12917
423865096#0,274915834#0,1.6599509851286445,60.0,513.0,1157.0,2216.0,3266.0,4280.0,5290.0,6082.0,6639.0,7055.0,7737
45198492-AddedOnRampEdge,274572878,1.956509687219815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
265512312#0,268641898#0,1.5507053731330462,16.0,63.0,123.0,198.0,323.0,420.0,526.0,648.0,742.0,782.0,872
-274571709,-264591214#2,1.8461063465737533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-111601033#6,967094042#2,17.95938639433615,1.0,2.0,18.0,216.0,1063.0,3184.0,6274.0,9278.0,11738.0,13361.0,15001
-89714437#0,164157470,1.94406087756372,8.0,30.0,60.0,90.0,122.0,171.0,205.0,226.0,240.0,247.0,1059
-196204263#1,45336753-AddedOnRampEdge,0.9185359252420202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
154635220,45336747#0,1.832991075809906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
303030695#0,-26191883#5,7.499747202892651,7.0,172.0,667.0,1597.0,2739.0,4137.0,5776.0,7588.0,9326.0,11001.0,15001
44578326#0,273078055,1.3296842013142909,5.0,20.0,50.0,89.0,128.0,185.0,240.0,287.0,319.0,345.0,388
-43760383,-172431732,21.684281543525028,1.0,2.0,35.0,258.0,921.0,1921.0,3123.0,4318.0,5569.0,6906.0,15001
25558032#1,-44722486,1.530343075974763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
286220834#0,39267984,1.6939518038445376,43.0,263.0,645.0,1095.0,1744.0,2745.0,3877.0,5104.0,6373.0,7469.0,10392
329347636,900439225#2,18.95151872993293,1.0,11.0,299.0,2209.0,6170.0,10330.0,13078.0,14316.0,14802.0,14956.0,15001
45244544#2,392228622#0,0.9786699229198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
52026998,24552235,2.6968283287588344,16.0,64.0,220.0,554.0,947.0,1245.0,1718.0,2022.0,2187.0,2280.0,2317
424190058,172431735#0,2.269416705029517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-52878201#3,169769963#0,1.8864715605202893,16.0,36.0,122.0,275.0,414.0,630.0,939.0,1262.0,1734.0,2146.0,5992
-30906365,-201671811#7,18.312301365583235,1.0,3.0,36.0,251.0,966.0,2706.0,5102.0,7815.0,10384.0,12371.0,15001
26784631,201671808#1,4.254080979532591,86.0,399.0,1093.0,2132.0,3398.0,4518.0,5501.0,6447.0,7483.0,8686.0,14276
30803042,386676731,2.672504515031817,26.0,139.0,720.0,1227.0,1712.0,2198.0,2686.0,3084.0,3272.0,3364.0,3621
93466575#0,112426156,3.7099399429108737,339.0,1091.0,2087.0,3532.0,5395.0,7212.0,9053.0,10645.0,11885.0,12806.0,14925
329347631,-33830645,24.337555776837792,3.0,263.0,748.0,1936.0,3705.0,5520.0,6900.0,7951.0,8991.0,9928.0,15000
51799349#0,55934151#0,11.389923788064367,2.0,61.0,408.0,1307.0,2544.0,4039.0,5376.0,6542.0,7475.0,8356.0,14284
45336711#0,43760376,1.232140116004235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
88683450#0,329347634,12.264881088095466,14.0,275.0,1234.0,2724.0,4476.0,6030.0,7224.0,8087.0,8819.0,9354.0,12324
394316203,36907889#0,18.516941495994537,3.0,127.0,615.0,1804.0,3532.0,5449.0,7298.0,8941.0,10321.0,11456.0,15001
4521917,-277206307#1,1.494485263840538,19.0,43.0,188.0,627.0,1570.0,3031.0,4863.0,6674.0,8249.0,9497.0,12875
154635176,310430712#4,7.913707573723507,17.0,272.0,1167.0,2710.0,4437.0,5977.0,7355.0,8448.0,9336.0,10105.0,14820
319026532,188403058,1.5183128059161202,2.0,13.0,28.0,66.0,154.0,300.0,476.0,641.0,784.0,899.0,1008
668139707,381755671,16.304121506812006,1.0,5.0,287.0,1898.0,5282.0,9024.0,11810.0,13495.0,14397.0,14784.0,15001
265007593#0,623182790#0,20.15239234936381,1.0,6.0,103.0,694.0,1989.0,3745.0,5609.0,7517.0,9451.0,11217.0,15001
217873242#0,394317169,6.298661689137198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-183706077#1,333555977,3.435721224075677,76.0,383.0,1068.0,2025.0,3364.0,4861.0,6570.0,8214.0,9809.0,11161.0,14898
378950435#0,102430566#0,2.314181170075507,13.0,75.0,244.0,508.0,883.0,1271.0,1646.0,2222.0,3010.0,3800.0,6964
196903056#4,123702906,1.178375576716364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
15244021,156888742#4,0.6425381978306431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
866179825#2,174287357,8.303984345711392,10.0,230.0,1189.0,2899.0,4856.0,6829.0,8618.0,10235.0,11495.0,12406.0,14122
34427441,320794592,4.514452823475857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
378465226#0,-59310707,7.941502126038025,671.0,3155.0,7069.0,10741.0,12907.0,13754.0,14013.0,14079.0,14088.0,14089.0,14089
329347624,-345241766#2,2.179001418226456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
350878472,-154231371,3.531274185539403,1.0,1.0,4.0,6.0,6.0,12.0,49.0,85.0,137.0,209.0,3676
668139707,120066542,25.17372541122296,1.0,21.0,542.0,2408.0,4760.0,6461.0,7628.0,8366.0,9004.0,9664.0,15001
-228691360#1,266878668#0,13.859972720085688,1.0,20.0,226.0,918.0,2319.0,4257.0,6596.0,8897.0,10808.0,12331.0,15001
353028458#0,-373912913,1.259273859702609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-199251825#1,488862500#2,1.528072952136912,2.0,8.0,18.0,45.0,68.0,136.0,194.0,319.0,429.0,617.0,3234
250328448,274928868-AddedOnRampEdge,5.667461731304321,127.0,900.0,2364.0,4348.0,6222.0,7707.0,8870.0,9803.0,10473.0,10965.0,11663
244564998,154962678,3.7319491834706926,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
39894345#0,-195650730#3,9.626304126940472,4.0,97.0,550.0,1580.0,3027.0,4595.0,6086.0,7352.0,8408.0,9306.0,14965
394317168,274433591-AddedOffRampEdge,24.36777876000452,1.0,1.0,71.0,548.0,1973.0,4337.0,6949.0,9213.0,11041.0,12371.0,15001
62993901,1051205981,16.855125914000045,73.0,169.0,489.0,1256.0,2489.0,4130.0,6081.0,8230.0,10166.0,11769.0,14974
353013176,16247685#3,1.8503466924681429,2.0,2.0,4.0,8.0,14.0,31.0,51.0,107.0,226.0,353.0,1718
-900439225#2,1051205981,15.18360643650482,125.0,363.0,726.0,1069.0,1440.0,2222.0,3550.0,5308.0,7255.0,9221.0,14738
-192297049#2,-33806764#0,2.0999088539421984,12.0,66.0,227.0,568.0,1225.0,2181.0,3382.0,4426.0,5332.0,5897.0,6762
280227937#0,340312426,11.656291313438947,22.0,158.0,816.0,2406.0,4708.0,7187.0,9562.0,11399.0,12714.0,13566.0,15001
24336586#0,247328966#0,2.2207338359994884,42.0,284.0,990.0,2163.0,3763.0,5455.0,7208.0,8822.0,10238.0,11387.0,13973
