,origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
213,591311355#0,132382957,3.415657589526216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
214,274919595,145593789#0,6.370228349147738,230.0,1080.0,1565.0,1032.0,471.0,185.0,71.0,7.0,5.0,0.0,4646
215,187965155,197148163#0-AddedOnRampEdge,3.8193290791082166,37.0,172.0,336.0,480.0,607.0,605.0,656.0,585.0,443.0,330.0,4997
216,-1058048582#4,4836536,5.6956892323215325,1110.0,1805.0,837.0,182.0,11.0,0.0,0.0,0.0,0.0,0.0,3945
217,181156628#0,44128866,13.05785390685709,8.0,127.0,357.0,567.0,609.0,512.0,394.0,448.0,423.0,414.0,5001
218,-196204263#1,44307993#1,4.070746689701204,48.0,311.0,748.0,798.0,763.0,660.0,480.0,330.0,212.0,69.0,4454
219,701386976,591311357,11.548537336242466,1.0,18.0,135.0,422.0,575.0,554.0,514.0,490.0,442.0,430.0,5001
220,116051207,49077114,1.0708512296057149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
221,43760383,197094385#0,29.373486983405297,1.0,2.0,62.0,247.0,449.0,740.0,919.0,885.0,749.0,481.0,5001
222,32891269,-236789965,7.367859498076921,11.0,99.0,537.0,958.0,1066.0,835.0,504.0,261.0,124.0,61.0,5001
223,255651175,-30654403#6,9.11415034444494,5.0,25.0,138.0,280.0,391.0,492.0,588.0,615.0,524.0,474.0,5001
224,329347625#0,-172431733,22.47109451335284,1.0,3.0,136.0,410.0,633.0,606.0,465.0,333.0,297.0,336.0,5001
225,4969364,53420585#0,3.398583995583144,20.0,56.0,69.0,73.0,22.0,0.0,0.0,0.0,7.0,125.0,1458
226,49810778#0,284579951#0-AddedOnRampEdge,1.8266407725253109,68.0,211.0,348.0,610.0,560.0,386.0,211.0,92.0,43.0,16.0,2555
227,32382158#0,30018430,1.806139228554808,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
228,-28874469,1001164586,10.32938089641364,1.0,10.0,43.0,134.0,245.0,314.0,412.0,467.0,434.0,429.0,5001
229,191695030,277608586#0,5.325415595866932,71.0,433.0,845.0,848.0,732.0,521.0,440.0,367.0,246.0,143.0,4794
230,-196204263#1,377388793,6.07758866049747,50.0,201.0,597.0,946.0,1121.0,705.0,450.0,269.0,288.0,173.0,4964
231,39894343#0,266669650,3.45760374482378,20.0,242.0,677.0,874.0,877.0,730.0,451.0,238.0,120.0,41.0,4300
232,364655336#0,26603867#0,12.507173727810748,4.0,137.0,514.0,727.0,699.0,478.0,341.0,349.0,436.0,425.0,5001
233,866179825#2,-95111067,0.7910158224800318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
234,-30337183#2,305541272#4,10.381996557728524,32.0,118.0,154.0,367.0,668.0,972.0,1001.0,725.0,448.0,263.0,5001
235,353028460#0,-95111421#4,20.298145210772745,1.0,2.0,26.0,139.0,348.0,532.0,525.0,450.0,369.0,282.0,5001
236,-340151719#1,21860096#0,6.74500116224581,31.0,138.0,262.0,337.0,466.0,487.0,579.0,541.0,499.0,425.0,5001
237,23313103#1,30337183#2,25.44061134291789,1.0,0.0,8.0,88.0,291.0,589.0,717.0,701.0,661.0,484.0,5001
238,770270886,24545701,1.3820140762860804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
239,248637522#1,-379396069#30,2.094626157462457,182.0,659.0,638.0,267.0,38.0,3.0,0.0,0.0,0.0,0.0,1787
240,45245279#0,301909175#0,14.900851529734284,1.0,0.0,21.0,91.0,192.0,309.0,391.0,530.0,554.0,547.0,5001
241,172431723,-167107651#5,1.5478390101216193,14.0,40.0,138.0,160.0,113.0,38.0,7.0,3.0,0.0,0.0,513
242,77767390#0,442540042#0,19.99703144323645,1.0,0.0,37.0,241.0,620.0,804.0,686.0,551.0,485.0,463.0,5001
243,265028027#0,-175511265#2,0.876953434323712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
244,170156972#0,283839713,1.241021763832343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
245,25802990#0,23679475#0,1.7359502114710574,12.0,50.0,119.0,202.0,204.0,220.0,175.0,75.0,33.0,37.0,1457
246,442668750,196664113#0,1.5341478724667812,1.0,0.0,0.0,2.0,1.0,4.0,2.0,10.0,22.0,46.0,631
247,832595481,4968701,19.265728922843778,1.0,7.0,45.0,342.0,794.0,1218.0,1149.0,815.0,408.0,154.0,5001
248,-263347690#2,275898508#0,2.699802001658452,21.0,91.0,170.0,312.0,405.0,477.0,506.0,486.0,520.0,420.0,4911
249,29262262#2,359623676#0,5.98918486572286,3.0,68.0,305.0,593.0,798.0,822.0,660.0,533.0,384.0,273.0,5001
250,353021172#0,24325173#0,4.16333844255113,22.0,127.0,282.0,449.0,637.0,686.0,591.0,535.0,409.0,298.0,4660
251,-280227937#8,405314878,2.967225493532274,32.0,154.0,529.0,636.0,640.0,549.0,489.0,434.0,313.0,280.0,4539
252,353028458#0,-33806881#7,2.733896206410406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
253,573718858,950005974#1,1.1065053062844872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
254,1013673846,-169769968#0,1.2718404707157906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
255,203447283#0,264501968#0,1.0811454690296334,8.0,28.0,8.0,44.0,12.0,14.0,8.0,0.0,0.0,0.0,122
256,161364982,-95052294#0,12.982328048041047,1.0,1.0,42.0,198.0,503.0,728.0,920.0,851.0,672.0,491.0,5001
257,-116051207,201669212#2,16.2764451181799,2.0,13.0,106.0,426.0,786.0,980.0,937.0,755.0,534.0,277.0,5001
258,274919601-AddedOnRampEdge,406248723#0,7.364405392379697,35.0,271.0,546.0,654.0,530.0,440.0,391.0,421.0,483.0,428.0,5001
259,4968774,45336753,20.10641841470813,1.0,0.0,67.0,568.0,1222.0,1021.0,765.0,564.0,421.0,245.0,5001
260,953042437#0,939311538,1.889312970554161,1.0,3.0,1.0,4.0,7.0,19.0,19.0,33.0,38.0,56.0,940
261,265814434,-236789965,13.546979214831424,3.0,47.0,144.0,228.0,433.0,608.0,726.0,786.0,698.0,540.0,5001
262,25237619,-45336762#2,1.0302200890883872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
263,-143964345,24049393#4,5.332510418538558,130.0,367.0,435.0,450.0,520.0,518.0,553.0,493.0,400.0,353.0,4964
264,4969364,939311539,16.875773166183077,4.0,23.0,138.0,508.0,841.0,1027.0,901.0,704.0,433.0,256.0,5001
265,-172410764#2,120213604#15,3.00577290606534,156.0,528.0,748.0,639.0,491.0,304.0,134.0,61.0,22.0,8.0,3100
266,158011314#1-AddedOnRampEdge,319629445#2,1.2775830031476414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
267,44722521#0,-44124733#0,18.721047435263003,1.0,3.0,57.0,225.0,390.0,588.0,777.0,876.0,725.0,563.0,5001
268,329347636,-167107651#5,21.344226802936586,2.0,10.0,176.0,572.0,707.0,564.0,404.0,284.0,245.0,217.0,5001
269,15972072#1,196663369#0,3.280242552335665,112.0,302.0,558.0,816.0,891.0,730.0,443.0,229.0,93.0,61.0,4274
270,25236612,176679585#3,3.101939532960093,221.0,679.0,908.0,1001.0,712.0,347.0,133.0,29.0,10.0,2.0,4045
271,-189145628#1,931673333,19.01795436452084,1.0,10.0,49.0,169.0,426.0,820.0,949.0,867.0,688.0,491.0,5001
272,373912913,1000342580#0,0.9380907195746117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
273,-172410734#3,30337183#1,2.928312940010489,117.0,320.0,785.0,997.0,744.0,555.0,503.0,374.0,257.0,132.0,4907
274,329347631,967094040,2.164083422092768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
275,1086753709,-243051429#1,0.8064438218946123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
276,-209171726,93206503#1,1.0446677814191367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
277,245764892,213932600,2.225758054545393,56.0,163.0,368.0,512.0,411.0,240.0,150.0,145.0,145.0,116.0,2727
278,24959660#3,272126337#1,10.507555409976922,4.0,51.0,178.0,303.0,383.0,393.0,429.0,439.0,445.0,390.0,5001
279,668139707,24389462#0,9.436657937073331,1.0,84.0,581.0,1241.0,1217.0,886.0,514.0,288.0,124.0,41.0,5001
280,-192297067#2,45831508#0,1.7451350150218274,6.0,7.0,13.0,11.0,27.0,44.0,74.0,68.0,57.0,71.0,574
281,46607766,692770272#7,3.591397421186203,319.0,714.0,586.0,618.0,249.0,85.0,15.0,3.0,0.0,0.0,2592
282,203265425,-44308005#2,8.127021435480941,3.0,15.0,41.0,101.0,136.0,191.0,204.0,291.0,289.0,326.0,5001
283,-992533590,172431733,1.7613548184796233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
284,-741031112,203508930,1.924455038092775,5.0,49.0,89.0,146.0,121.0,101.0,86.0,177.0,225.0,241.0,2071
285,132382960#0,46953609,10.05114187337094,1.0,12.0,114.0,432.0,844.0,1046.0,923.0,708.0,419.0,260.0,5001
286,618898064,43000410#0,7.010390705579851,442.0,508.0,852.0,765.0,415.0,207.0,135.0,69.0,29.0,17.0,3449
287,166651369#0,-333546794#1,2.979509301327554,42.0,43.0,13.0,47.0,67.0,17.0,13.0,28.0,27.0,21.0,345
288,447706835,250328448,8.813035410806762,79.0,288.0,780.0,1185.0,1155.0,746.0,422.0,180.0,88.0,31.0,4976
289,4968774,34761131#5,2.935383125320362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
290,-23396611#1,-23539052,1.4198943482934845,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8
291,128382009,60003130,7.336858031467435,1.0,2.0,18.0,83.0,194.0,453.0,754.0,900.0,835.0,697.0,5001
292,52026998,568674277,2.798505890091977,28.0,236.0,650.0,920.0,748.0,570.0,364.0,191.0,98.0,51.0,3886
293,-44130918,27654597#0,18.20456469339186,1.0,0.0,11.0,127.0,466.0,915.0,1241.0,1013.0,622.0,321.0,5001
294,-900439225#2,37024967#0,14.269836572453295,121.0,192.0,115.0,63.0,85.0,254.0,548.0,888.0,886.0,698.0,4992
295,244564998,257917686#1,4.197349175820681,1.0,2.0,57.0,556.0,343.0,56.0,10.0,4.0,32.0,54.0,1191
296,4969364,-203301254,2.595599311087422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
297,62288482#0,-64469598#6,3.784046989892349,114.0,294.0,454.0,373.0,351.0,394.0,307.0,383.0,294.0,191.0,3530
298,591311355#0,217555989,26.334321214248032,1.0,1.0,32.0,102.0,451.0,745.0,896.0,837.0,751.0,552.0,5001
299,4968774,643053259#0,3.689550415095791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
300,-44722581#0,-44124733#0,18.116760884299563,1.0,0.0,52.0,203.0,361.0,492.0,681.0,839.0,815.0,570.0,5001
301,60009332#2,112426186#0,1.2606102932877317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
302,343973644#19,-23231510#2,0.9635104162862316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
303,145128583,250328447,17.399795063556486,1.0,11.0,176.0,645.0,1111.0,1071.0,792.0,496.0,326.0,205.0,5001
304,371863948,356732934,11.56941858975663,4.0,47.0,258.0,495.0,644.0,673.0,633.0,565.0,447.0,314.0,5001
305,-297192626#1,145593789#0,3.0004044250952493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
306,59310740#1,158011321,0.4833681806016178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
307,291933973,-183693139#2,4.591682544930348,149.0,277.0,589.0,909.0,714.0,411.0,223.0,151.0,92.0,57.0,3695
308,44130918,-201509255#5,2.4462907543745627,203.0,836.0,898.0,660.0,329.0,87.0,14.0,1.0,0.0,0.0,3028
309,-52877115,371237375,1.2104873088428352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310,-323217245#3,271131034,3.173312225922928,9.0,42.0,109.0,216.0,259.0,374.0,470.0,505.0,430.0,356.0,3351
311,370582333#9,-100974990#1,0.8989314262003706,7.0,5.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,21
312,378950436#0,8320939,2.44523960930133,17.0,39.0,27.0,5.0,24.0,23.0,15.0,8.0,5.0,10.0,203
313,1125247880#0,680197476#0,1.2528182649572055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
314,-274005368,264430290#0,0.9271876416279472,27.0,80.0,103.0,115.0,105.0,56.0,27.0,12.0,12.0,3.0,546
315,4968774,-44130918,2.32364449192204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
316,1036789793,4968701,30.25151854527592,1.0,6.0,106.0,427.0,868.0,1112.0,948.0,616.0,411.0,258.0,5001
317,343973644#19,59310707,19.639903653024483,1.0,0.0,5.0,95.0,298.0,489.0,620.0,802.0,908.0,746.0,5001
318,967904361,32760791#0,3.858364209064716,142.0,672.0,903.0,786.0,557.0,448.0,369.0,272.0,215.0,152.0,4879
319,25802990#0,350878471,2.540427829003392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
320,668139707,-167107633#7,24.157535695317897,1.0,3.0,148.0,578.0,767.0,580.0,385.0,283.0,226.0,249.0,5001
321,-305403900#2,-167107633#7,21.12118984270635,1.0,2.0,26.0,195.0,578.0,1106.0,1159.0,909.0,566.0,263.0,5001
322,1022350967,-172431732,2.242743036913543,108.0,477.0,831.0,314.0,297.0,515.0,355.0,133.0,38.0,7.0,3075
323,-25133812,575728051,15.335728382001662,1.0,20.0,139.0,317.0,615.0,804.0,800.0,836.0,632.0,384.0,4999
324,-191703368#4,166475256#3,3.459474043265695,94.0,421.0,604.0,554.0,574.0,588.0,401.0,322.0,262.0,121.0,4322
325,277213981#0,30654403#4,15.385385836359957,1.0,3.0,46.0,291.0,654.0,799.0,723.0,623.0,447.0,395.0,5001
326,25303224#0,22737258#0,4.711951612063062,37.0,237.0,489.0,592.0,710.0,687.0,615.0,527.0,382.0,258.0,4999
327,196208755,941476810#1,1.9340584671215733,14.0,113.0,280.0,303.0,232.0,147.0,80.0,34.0,11.0,2.0,1216
328,-211512865#0,-197101990#2,1.0036962522892865,0.0,75.0,129.0,142.0,179.0,240.0,259.0,163.0,96.0,51.0,1437
329,286024477#0,30336751#1,10.293156139850549,2.0,37.0,158.0,341.0,459.0,523.0,512.0,503.0,481.0,452.0,5001
330,134003624,30654403#4,17.84846604691584,1.0,5.0,40.0,155.0,289.0,414.0,505.0,461.0,354.0,346.0,5001
331,76158889#0,58666560#0,3.866996938168997,32.0,154.0,355.0,503.0,582.0,602.0,610.0,521.0,459.0,377.0,5001
332,698849922,-22735149#3,5.323519993547188,65.0,307.0,462.0,452.0,506.0,425.0,411.0,363.0,345.0,325.0,4984
333,-30337183#0,-33421760#2,17.498357066197414,1.0,1.0,29.0,198.0,462.0,659.0,738.0,704.0,584.0,509.0,5001
334,668139707,116051215#0,3.170894680758858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
335,192125785#5,-623182790#2,23.016579159007115,2.0,29.0,42.0,171.0,314.0,505.0,663.0,672.0,687.0,636.0,5001
336,57415970#0,56233333,0.8200253294612477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
337,520623302,283846970,10.333885126217815,24.0,145.0,301.0,420.0,447.0,592.0,569.0,507.0,424.0,345.0,4717
338,25802990#0,116051215#1,1.0205417804281371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
339,-24959660#4,29064484,1.2829919083936847,67.0,203.0,270.0,247.0,162.0,114.0,181.0,204.0,156.0,119.0,2046
340,22884316#0,1051205981,21.70191069524077,1.0,1.0,14.0,105.0,229.0,402.0,605.0,746.0,771.0,698.0,5001
341,394316203,1000272262,3.125214299063786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
342,275480561,288922902#0,1.6319183794460743,8.0,24.0,57.0,127.0,198.0,267.0,332.0,387.0,389.0,390.0,3502
343,164940300,290492829#0,0.9049814438099428,52.0,83.0,122.0,149.0,108.0,110.0,60.0,35.0,15.0,8.0,743
344,-44157788#1,692770271#0,4.296686369530049,134.0,360.0,512.0,469.0,466.0,478.0,409.0,291.0,222.0,207.0,4707
345,-378950430#3,1106797693#2,13.866181015869778,1.0,0.0,10.0,92.0,346.0,717.0,1007.0,1035.0,823.0,499.0,5001
346,-297192629#1,209670389-AddedOnRampEdge,9.588798557999716,26.0,305.0,823.0,1088.0,975.0,812.0,452.0,279.0,130.0,54.0,4977
347,698849917,-210626868#2,0.6886591652540321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
348,-353012711#3,237849096#1,2.311628275526984,2.0,1.0,13.0,19.0,40.0,102.0,217.0,199.0,140.0,133.0,1248
349,997572377#0,-31010672,9.417757283727807,2.0,18.0,161.0,437.0,705.0,829.0,879.0,680.0,505.0,331.0,5001
350,374296234,274572883,2.056410666762955,30.0,90.0,128.0,104.0,62.0,32.0,8.0,0.0,0.0,0.0,454
351,329534529#2,29026698,1.643933810084943,4.0,3.0,11.0,12.0,12.0,14.0,15.0,37.0,29.0,21.0,382
352,271462287#0,-172431710#7,18.16388119645627,1.0,0.0,9.0,63.0,232.0,468.0,657.0,715.0,650.0,608.0,5001
353,210933745#0,204905131#0,1.5745842636642458,6.0,19.0,52.0,74.0,90.0,63.0,36.0,5.0,1.0,0.0,346
354,-302251249#2,1086753709,1.1332296907635124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
355,-326933096#3,201671811#4,1.2400689435787804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
356,329347624,55203528#0,16.328402082189623,64.0,114.0,205.0,433.0,671.0,736.0,705.0,576.0,400.0,354.0,4970
357,25802990#0,174286971#2,2.927398628426044,24.0,101.0,278.0,429.0,391.0,140.0,38.0,9.0,1.0,0.0,1411
358,305142397#0,122666765,8.774015603159713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
359,34181530#0,264308042#0,7.296387223100224,1.0,12.0,54.0,112.0,187.0,249.0,374.0,444.0,606.0,615.0,5001
360,-373912913,189333224#1,0.8663307116934651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
361,1086753710,-172410764#2,1.40556374710276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
362,181442832,833994109#0,4.9368991749861015,58.0,239.0,375.0,570.0,568.0,561.0,519.0,487.0,379.0,266.0,4483
363,-145124411#16,-148958918#3,8.361560380189262,3.0,66.0,254.0,343.0,419.0,406.0,389.0,346.0,353.0,289.0,4984
364,44308005#1,690314224#0,0.8491844284430454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
365,-997572377#8,-472700535#5,1.9618060057740108,3.0,1.0,0.0,8.0,1.0,3.0,0.0,4.0,0.0,0.0,20
366,-60011631#2,28046996#0,1.4036931128221288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
367,266649957#0,-34761131#4,21.871029100770112,1.0,2.0,45.0,237.0,643.0,859.0,928.0,781.0,536.0,358.0,5001
368,-340126127#0,-342853448#2,1.9159319299409847,7.0,32.0,191.0,505.0,676.0,531.0,379.0,194.0,136.0,53.0,2775
369,30453197,151688622#0,13.18959890879485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
370,25558032#1,931673333,23.998685521031973,1.0,0.0,11.0,119.0,382.0,775.0,1038.0,935.0,740.0,457.0,5001
371,154635221,26398316#1,1.0014997942073651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
372,-4073450#1,4594588#0,10.974526745801327,2.0,12.0,121.0,273.0,449.0,551.0,640.0,638.0,657.0,525.0,5001
373,329347636,689695310#1,2.827568977093624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374,-120066554#2,196664110#0,23.793002133157568,1.0,1.0,20.0,90.0,259.0,448.0,547.0,677.0,680.0,610.0,5001
375,-1079983646,-945091645#0,1.627718701132662,4.0,8.0,23.0,32.0,37.0,41.0,44.0,39.0,39.0,31.0,369
376,31539641#0,114457605#0,20.66423772941664,1.0,1.0,23.0,180.0,502.0,818.0,1070.0,931.0,664.0,439.0,5001
377,52026998,43760390,2.5602177989275394,38.0,144.0,407.0,455.0,307.0,406.0,219.0,75.0,30.0,4.0,2086
378,185447137#0,26603867#0,11.988811827813777,24.0,210.0,577.0,705.0,655.0,474.0,290.0,279.0,354.0,441.0,5001
379,350878472,340526120,2.5462591681275955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
380,378950413#0,264591216#0,4.827172129343402,166.0,634.0,913.0,774.0,614.0,474.0,284.0,172.0,118.0,62.0,4281
381,-899831802,-201671810#3,1.2508619362076263,2.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,11
382,-114457609#3,29372526#2,1.5011519777680045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
383,-375837509#2,248084579#0,3.535857796405525,151.0,271.0,474.0,586.0,716.0,640.0,550.0,442.0,300.0,206.0,4748
384,44157800#9,49074936#0,1.576809173254757,14.0,6.0,26.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,72
385,250328447,228690431#0,1.5887037134115516,5.0,23.0,38.0,37.0,26.0,16.0,14.0,3.0,2.0,0.0,164
386,77767390#2,329347628,2.842066516814584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
387,-353021172#5,44308005#0,0.8899109167028315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
388,275322688#0,-4861589#2,0.7944256688072182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
389,584191151,57403001#0,8.498777104477595,79.0,234.0,362.0,443.0,575.0,576.0,584.0,473.0,437.0,369.0,4927
390,72458736,329347640,24.437716138477462,1.0,10.0,55.0,150.0,370.0,698.0,782.0,758.0,654.0,563.0,5001
391,-900439225#0,44130918,1.375479124500753,5.0,6.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,22
392,-4494881,236789965,9.683856620148068,1.0,13.0,67.0,237.0,576.0,892.0,1044.0,802.0,557.0,345.0,5001
393,25802990#0,722583957,18.05042095713468,1.0,24.0,164.0,670.0,1170.0,1101.0,808.0,530.0,315.0,149.0,5001
394,-223699398#2,34761131#3,19.476373113555308,1.0,0.0,29.0,222.0,591.0,1066.0,1169.0,894.0,587.0,266.0,5001
395,-24959733#4,-280015746#2,1.3143969286095456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
396,-44074553#21,44220560,3.806175480922031,315.0,405.0,169.0,241.0,417.0,358.0,417.0,300.0,194.0,118.0,3097
397,-266536716#1,329347634,18.2601218609954,1.0,0.0,42.0,278.0,593.0,799.0,787.0,774.0,596.0,454.0,5001
398,-192124654#1,305541271-AddedOffRampEdge,8.782751941244756,569.0,1148.0,690.0,421.0,136.0,48.0,29.0,79.0,79.0,58.0,3802
399,15969108#1,34761282#4,16.230448185715247,3.0,10.0,76.0,268.0,744.0,1045.0,1042.0,759.0,440.0,283.0,5001
400,191315600#3,701188134#0,1.7603282587016926,517.0,530.0,407.0,436.0,259.0,87.0,45.0,16.0,2.0,0.0,2299
401,276504200#0,-244949437#1,8.370531544453277,11.0,42.0,248.0,526.0,725.0,716.0,617.0,542.0,433.0,360.0,5001
402,328766404#0,204905132#0,14.596161070283754,1.0,3.0,67.0,366.0,719.0,829.0,660.0,460.0,417.0,324.0,5001
403,275904712#0,23791955,12.48077631757428,1.0,0.0,21.0,118.0,346.0,514.0,553.0,565.0,509.0,570.0,5001
404,698849921,34379084,16.57435470227059,1.0,3.0,60.0,206.0,576.0,1063.0,1095.0,939.0,592.0,284.0,5001
405,-203301217#2,23313103#11,1.1153459208037977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
406,866179825#2,-340526137,1.1978140953419312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
407,272652896#0,44130918,12.47462498936816,4.0,31.0,156.0,450.0,714.0,884.0,836.0,712.0,504.0,321.0,5001
408,333556003#0,-333418344#2,4.231808141238741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
409,-4521177,329347640,19.4677133194698,1.0,2.0,69.0,340.0,659.0,803.0,792.0,679.0,582.0,440.0,5001
410,537191926,23105501,2.0852888438720227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
411,698849918,122666765-AddedOffRampEdge,3.388526595954928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
412,192130971#2,299450989,8.89342555484291,4.0,132.0,537.0,936.0,899.0,721.0,534.0,385.0,269.0,195.0,4966
413,305542170,441622393,13.716904823556282,8.0,105.0,586.0,1197.0,1113.0,756.0,421.0,241.0,201.0,145.0,5001
414,244137669#0,900439226,20.64812682631206,1.0,2.0,55.0,329.0,640.0,796.0,880.0,727.0,639.0,399.0,5001
415,-34761282#4,203301235,2.842792642850245,399.0,1060.0,638.0,407.0,491.0,455.0,271.0,143.0,42.0,12.0,3924
416,488708220,-373912913,22.97280265278073,1.0,2.0,56.0,192.0,378.0,506.0,481.0,425.0,466.0,497.0,5001
417,30637711#0,77912760#0,1.7550544063449645,15.0,21.0,19.0,39.0,44.0,117.0,166.0,69.0,99.0,106.0,801
418,34427441,-364266021#6,3.985072059107421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
419,668139707,43760384,1.8395463932695384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
420,1040760689,172431729,1.5423426694523266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
421,49912208,154819912,2.5075353276389,9.0,13.0,46.0,80.0,99.0,113.0,116.0,98.0,68.0,40.0,739
422,1036789795,33806837#0,1.1168282537321774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
423,60699007#0,531046400#0,2.10033479247353,19.0,42.0,113.0,237.0,237.0,292.0,240.0,336.0,224.0,154.0,2145
424,154635212,22736051#3,1.9501447586101512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
425,241070868,327148060#0-AddedOffRampEdge,2.949101627602871,252.0,377.0,615.0,637.0,669.0,495.0,352.0,233.0,142.0,116.0,4201
426,668139707,-340151721#1,5.899087950376553,290.0,1044.0,487.0,582.0,384.0,168.0,184.0,122.0,117.0,83.0,3601
427,-323217245#3,496699724#0,3.556406919885596,39.0,490.0,1008.0,839.0,551.0,432.0,336.0,238.0,116.0,71.0,4240
