origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths,theta
46201350#0,571680875#4,2.0585869739239686,0.0,0.0,0.0,406.0,1032.0,2106.0,2909.0,3187.0,3224.0,3224.0,3224,0.25441278616266727
324493318#0,159915363#0,4.492746929535763,58.0,288.0,770.0,1646.0,2861.0,4249.0,5614.0,6775.0,7639.0,8321.0,9999,0.7424704082324696
273656458#0,-27202659#8,1.4265272664233872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.19132174160341817
306145142#1,799107046#0,4.6703296094140665,250.0,1256.0,2356.0,3329.0,4240.0,5038.0,5743.0,6272.0,6687.0,7021.0,7927,0.6670554412608691
-172962794#1,354964366#3,1.911009306159397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6353203659907684
24942843#0,549022166,1.4650666864489348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4142048313505578
-158020275#4,-27202663#2,2.985134436097012,161.0,1143.0,2272.0,2759.0,3247.0,3495.0,3692.0,3807.0,3834.0,3842.0,3842,0.4027609235174284
23158529#0,706139037,2.3641198992968606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8606199744943831
915522877#0,24808689#0,0.86654310236526,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,0.19107927626766447
-80397754#8,23390363#0,1.1313335713799462,10.0,82.0,158.0,216.0,295.0,363.0,407.0,430.0,435.0,436.0,436,0.14585930632058947
799107046#0,306145142#1,4.266049677216795,498.0,1354.0,3232.0,4932.0,6221.0,7057.0,7554.0,7882.0,8003.0,8074.0,8141,0.6670554412608691
-30030782#6,24942843#0,2.3411850342357097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7422124742599363
24985704#2,-769920219#1,3.7955333908037145,107.0,373.0,726.0,1267.0,2044.0,3036.0,4166.0,5304.0,6316.0,7203.0,9968,0.5717253754830891
-25005050#1,915119863#0,2.8332187103684228,245.0,1562.0,3766.0,5872.0,7493.0,8459.0,9058.0,9371.0,9537.0,9592.0,9629,0.9388811715886028
608929071#0,-110575582#2,0.5980743723958211,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0.0712979913584813
24985704#2,43024557,5.295468178785108,152.0,665.0,1425.0,2396.0,3464.0,4692.0,5967.0,7138.0,8087.0,8757.0,9777,0.8579445563191288
-25340239#1,888683700,2.3650456479958866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9177917371434104
25157015#1,159915376#2,5.142731641909685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8876996538921224
159915376#2,305428846#1,6.026678583216704,39.0,400.0,1317.0,2651.0,4116.0,5423.0,6515.0,7402.0,8144.0,8743.0,10001,0.9950870452681687
-305689934#1,348439788#0,3.0931525929634964,529.0,3462.0,6417.0,7732.0,8482.0,9050.0,9250.0,9284.0,9290.0,9290.0,9290,0.16649518141957545
24578989,915828044#0,1.5565271177333224,134.0,456.0,958.0,1346.0,1612.0,1789.0,1907.0,1945.0,1965.0,1966.0,1966,0.40388130680198625
549206863#0,24942843#0,1.2159333188090795,1.0,4.0,8.0,11.0,20.0,26.0,30.0,34.0,36.0,36.0,36,0.36267072085816937
-94342353#13,324493318#0,3.086781788602352,70.0,296.0,714.0,1440.0,2375.0,3499.0,4712.0,6090.0,7353.0,8212.0,9931,0.49095525485051145
25157015#1,27203168#3,5.078692226504265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8778980251687577
915119863#0,24597928#0,2.6842396618700706,54.0,431.0,1014.0,1701.0,2773.0,4081.0,5261.0,6129.0,6799.0,7330.0,9103,0.8844226855320089
24701900#3,159915376#2,4.613069276071818,37.0,207.0,675.0,1432.0,2536.0,3807.0,5048.0,6216.0,7179.0,7981.0,9996,0.7313307353265559
24909060#4,-769920219#1,3.2423386934208835,37.0,189.0,609.0,1392.0,2421.0,3540.0,4644.0,5723.0,6609.0,7352.0,9806,0.4722320512800989
202760019#6,46201350#0,5.2627866683843605,86.0,423.0,1053.0,1925.0,2959.0,4041.0,5178.0,6227.0,7197.0,8027.0,9998,0.9667550375792684
-94342353#13,24985704#2,4.111704990504522,479.0,972.0,2713.0,4503.0,5887.0,6630.0,7052.0,7290.0,7479.0,7566.0,7693,0.6388120007346799
-172962794#1,751866381#0,2.130311789778021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.735967588365605
-705573917,24985704#2,5.076307128371539,323.0,1406.0,3230.0,5155.0,6756.0,7817.0,8408.0,8741.0,8975.0,9175.0,9411,0.7887422987056782
-172962794#1,1086284413,2.096156828715093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8350053376095894
-886571928#1,571680875#4,5.187825900226211,27.0,154.0,475.0,1051.0,1924.0,3146.0,4445.0,5804.0,7020.0,7939.0,9996,0.9463394286383329
23390363#0,306145142#1,2.928680576338709,144.0,948.0,2626.0,4685.0,6592.0,8097.0,8935.0,9360.0,9568.0,9683.0,9781,0.3911728858835118
8169839,23390363#0,0.9114541205818276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.13502525003593813
-110575582#2,273656458#0,3.870264175352937,26.0,356.0,1306.0,2648.0,4419.0,6204.0,7716.0,8877.0,9512.0,9812.0,9997,0.9805798880702096
-583703158#7,42861130#0,13.55396896891797,2.0,36.0,249.0,791.0,1793.0,3102.0,4377.0,5629.0,6730.0,7723.0,10001,0.9171196893940831
23158529#0,172496052#0,1.85437716297783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5927517167286743
24550665#0,1017363471,1.687463926837763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7158145278968685
-25340239#1,23158529#0,2.4445686310770207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9898823181813915
42861130#0,-305689934#1,13.468445355373468,1.0,15.0,101.0,394.0,971.0,1868.0,2830.0,3941.0,5019.0,6081.0,10001,0.9447236694609034
799107046#0,203478088#0,2.408107970052001,213.0,1868.0,4497.0,6407.0,7274.0,7586.0,7707.0,7744.0,7751.0,7755.0,7755,0.340047265905399
172962794#2,751866381#0,2.130311789778021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5864410104181537
203478088#0,24701900#3,0.5066619438149519,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0.05432617169941624
324493318#0,799107046#0,3.033439280505217,114.0,448.0,1235.0,2317.0,3545.0,4854.0,6078.0,7083.0,7823.0,8281.0,9782,0.43291251868051533
11655636#0-AddedOnRampEdge,8169839,3.899118922543699,87.0,232.0,493.0,938.0,1595.0,2429.0,3332.0,4306.0,5167.0,5935.0,9992,0.6043503499728019
-475935033#1,24550665#0,2.044802033926284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.884879607968873
1086284413,24808689#0,1.9955558508959248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6423999792348014
24808689#0,27317795#0,1.4231241356503366,1.0,2.0,2.0,3.0,3.0,7.0,11.0,19.0,24.0,31.0,54,0.39845001519029205
24597928#0,25340253#0,2.1622302143372543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7530182922797871
-158020275#4,608929071#0,3.942412293967372,43.0,283.0,814.0,1604.0,2532.0,3642.0,4855.0,5999.0,7042.0,7811.0,9995,0.7020938393272974
158020256#5,-475935033#1,0.6901526904452951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.15037663271448104
158020256#5,915828044#0,2.7973424624263963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7981381241907136
-288211979#3,-583703158#7,5.795895128798983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3235499959950823
24937323,-172962794#1,2.171769740540616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6523903622773854
751866381#0,24550665#0,1.6043311765404795,20.0,113.0,290.0,568.0,838.0,1133.0,1404.0,1535.0,1573.0,1578.0,1578,0.49591695594367097
-27202659#8,25157015#1,4.991020044340483,34.0,500.0,1567.0,2949.0,4272.0,5518.0,6516.0,7323.0,8015.0,8493.0,9885,0.7457156134474817
608929071#0,27203168#3,4.338087997266943,159.0,511.0,850.0,1179.0,1661.0,2355.0,3155.0,4154.0,5067.0,5863.0,9978,0.7672139499635774
-475935033#1,24578989,2.234557962535344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9483572017217807
24550665#0,549022166,0.977780722090142,2.0,3.0,5.0,6.0,9.0,10.0,14.0,16.0,19.0,21.0,28,0.2794169581831238
22926846#0,43024557,2.608533036633578,105.0,269.0,579.0,1090.0,1770.0,2668.0,3498.0,4563.0,5597.0,6764.0,9819,0.3656691781187626
-172962794#1,24808689#0,1.70915441814825,2.0,30.0,166.0,349.0,559.0,826.0,1034.0,1145.0,1182.0,1186.0,1186,0.5225946831556094
